Sentence,Sequence,Tags
"['dismantle|VERB', 'the', 'whole|ADJ', 'thing|NOUN', ' <QUESTION_MARK> ', 'then', 'it', 'will|VERB', 'not', 'be|VERB', 'a', 'newly', 'manufactured|VERB', 'set|VERB', 'like', 'before', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('dismantle', 'VERB', 'VB', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('whole', 'ADJ', 'JJ', 'amod'), ('thing', 'NOUN', 'NN', 'dobj'), (' <QUESTION_MARK> ', 'PUNCT', '.', 'punct'), ('then', 'ADV', 'RB', 'advmod'), ('it', 'PRON', 'PRP', 'nsubj'), ('will', 'VERB', 'MD', 'aux'), ('not', 'ADV', 'RB', 'neg'), ('be', 'VERB', 'VB', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('newly', 'ADV', 'RB', 'advmod'), ('manufactured', 'VERB', 'VBN', 'amod'), ('set', 'VERB', 'VBN', 'attr'), ('like', 'ADP', 'IN', 'prep'), ('before', 'ADV', 'RB', 'pcomp'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['they', 'should|VERB', 'have|VERB', 'included|VERB', 'more|ADJ', 'memory|NOUN', 'on', 'their|ADJ', 'computers|NOUN', 'if', 'they', 'knew|VERB', 'vista|NOUN', 'would|VERB', 'run|VERB', 'slowly', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('they', 'PRON', 'PRP', 'nsubj'), ('should', 'VERB', 'MD', 'aux'), ('have', 'VERB', 'VB', 'aux'), ('included', 'VERB', 'VBN', 'ROOT'), ('more', 'ADJ', 'JJR', 'amod'), ('memory', 'NOUN', 'NN', 'dobj'), ('on', 'ADP', 'IN', 'prep'), ('their', 'ADJ', 'PRP$', 'poss'), ('computers', 'NOUN', 'NNS', 'pobj'), ('if', 'ADP', 'IN', 'mark'), ('they', 'PRON', 'PRP', 'nsubj'), ('knew', 'VERB', 'VBD', 'advcl'), ('vista', 'NOUN', 'NN', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('run', 'VERB', 'VB', 'ccomp'), ('slowly', 'ADV', 'RB', 'advmod'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['battery|NOUN', 'life|NOUN', 'could|VERB', 'be|VERB', 'better|ADJ', 'but', 'overall', 'for', 'the', 'price|NOUN', 'and', 'toshiba|NOUN', ""'s"", 'reputation|NOUN', 'for', 'laptops|NOUN', 'it', ""'s|VERB"", 'great|ADJ', ' <EXCLAMATION_MARK> ']","[5, 5, 3, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]","[('battery', 'NOUN', 'NN', 'compound'), ('life', 'NOUN', 'NN', 'nsubj'), ('could', 'VERB', 'MD', 'aux'), ('be', 'VERB', 'VB', 'ROOT'), ('better', 'ADJ', 'JJR', 'acomp'), ('but', 'CCONJ', 'CC', 'cc'), ('overall', 'ADV', 'RB', 'conj'), ('for', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('price', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('toshiba', 'NOUN', 'NN', 'poss'), (""'s"", 'PART', 'POS', 'case'), ('reputation', 'NOUN', 'NN', 'conj'), ('for', 'ADP', 'IN', 'prep'), ('laptops', 'NOUN', 'NNS', 'pobj'), ('it', 'PRON', 'PRP', 'nsubj'), (""'s"", 'VERB', 'VBZ', 'ROOT'), ('great', 'ADJ', 'JJ', 'acomp'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct')]"
"['the', 'battery|NOUN', 'never', 'held|VERB', 'a', 'charge|NOUN', 'longer|ADJ', 'than', 'one', 'hour|NOUN', 'and', 'within', 'two', 'months|NOUN', ' <COMMA> ', 'stopped|VERB', 'holding|VERB', 'a', 'charge|NOUN', 'for', 'more|ADJ', 'than', 'ten', 'minutes|NOUN', ' <PERIOD> ']","[5, 1, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('battery', 'NOUN', 'NN', 'nsubj'), ('never', 'ADV', 'RB', 'neg'), ('held', 'VERB', 'VBD', 'ccomp'), ('a', 'DET', 'DT', 'det'), ('charge', 'NOUN', 'NN', 'dobj'), ('longer', 'ADJ', 'JJR', 'advmod'), ('than', 'ADP', 'IN', 'prep'), ('one', 'NUM', 'CD', 'nummod'), ('hour', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('within', 'ADP', 'IN', 'conj'), ('two', 'NUM', 'CD', 'nummod'), ('months', 'NOUN', 'NNS', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('stopped', 'VERB', 'VBD', 'ROOT'), ('holding', 'VERB', 'VBG', 'xcomp'), ('a', 'DET', 'DT', 'det'), ('charge', 'NOUN', 'NN', 'dobj'), ('for', 'ADP', 'IN', 'prep'), ('more', 'ADJ', 'JJR', 'amod'), ('than', 'ADP', 'IN', 'quantmod'), ('ten', 'NUM', 'CD', 'nummod'), ('minutes', 'NOUN', 'NNS', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['it', 'would|VERB', ""n't"", 'fit|VERB', 'in', 'most|ADJ', '17-inch', 'bags|NOUN', ' <PERIOD> ']","[5, 5, 3, 4, 5, 5, 5, 5, 5]","[('it', 'PRON', 'PRP', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), (""n't"", 'ADV', 'RB', 'neg'), ('fit', 'VERB', 'VB', 'ROOT'), ('in', 'ADP', 'IN', 'prep'), ('most', 'ADJ', 'JJS', 'amod'), ('17-inch', 'NUM', 'CD', 'amod'), ('bags', 'NOUN', 'NNS', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['the', 'first|ADJ', 'time|NOUN', 'it', 'crashed|VERB', 'was|VERB', 'maybe', 'going|VERB', 'on', 'a', 'year|NOUN', 'and', 'a', 'half|NOUN', 'of', 'having|VERB', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('first', 'ADJ', 'JJ', 'amod'), ('time', 'NOUN', 'NN', 'nsubj'), ('it', 'PRON', 'PRP', 'nsubj'), ('crashed', 'VERB', 'VBD', 'relcl'), ('was', 'VERB', 'VBD', 'aux'), ('maybe', 'ADV', 'RB', 'advmod'), ('going', 'VERB', 'VBG', 'ROOT'), ('on', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('year', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('a', 'DET', 'DT', 'quantmod'), ('half', 'NOUN', 'NN', 'conj'), ('of', 'ADP', 'IN', 'prep'), ('having', 'VERB', 'VBG', 'pcomp'), ('it', 'PRON', 'PRP', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['after', 'the', 'warrenty|NOUN', 'expired|VERB', 'the', 'hard|ADJ', 'drive|NOUN', 'went|VERB', 'bad|ADJ', 'and', 'it', 'would|VERB', 'have|VERB', 'cost|VERB', 'more|ADJ', 'to', 'fix|VERB', 'then', 'to', 'replace|VERB', ' <PERIOD> ']","[5, 5, 1, 5, 5, 1, 2, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('after', 'ADP', 'IN', 'mark'), ('the', 'DET', 'DT', 'det'), ('warrenty', 'NOUN', 'NN', 'nsubj'), ('expired', 'VERB', 'VBD', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('hard', 'ADJ', 'JJ', 'amod'), ('drive', 'NOUN', 'NN', 'nsubj'), ('went', 'VERB', 'VBD', 'ccomp'), ('bad', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('it', 'PRON', 'PRP', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('have', 'VERB', 'VB', 'aux'), ('cost', 'VERB', 'VBN', 'conj'), ('more', 'ADJ', 'JJR', 'dobj'), ('to', 'PART', 'TO', 'aux'), ('fix', 'VERB', 'VB', 'xcomp'), ('then', 'ADV', 'RB', 'advmod'), ('to', 'PART', 'TO', 'aux'), ('replace', 'VERB', 'VB', 'xcomp'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'paid|VERB', '$', '800', 'for', 'this', 'computer|NOUN', 'from', 'my|ADJ', 'school|NOUN', 'campus|NOUN', 'bookstore|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('paid', 'VERB', 'VBD', 'ROOT'), ('$', 'SYM', '$', 'nmod'), ('800', 'NUM', 'CD', 'dobj'), ('for', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'det'), ('computer', 'NOUN', 'NN', 'pobj'), ('from', 'ADP', 'IN', 'prep'), ('my', 'ADJ', 'PRP$', 'poss'), ('school', 'NOUN', 'NN', 'compound'), ('campus', 'NOUN', 'NN', 'compound'), ('bookstore', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['it', 'is|VERB', 'small|ADJ', 'enough', 'to', 'fit|VERB', 'in', 'one', 'of', 'my|ADJ', 'purses|NOUN', ' <EXCLAMATION_MARK> ']","[5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5]","[('it', 'PRON', 'PRP', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('small', 'ADJ', 'JJ', 'acomp'), ('enough', 'ADV', 'RB', 'advmod'), ('to', 'PART', 'TO', 'aux'), ('fit', 'VERB', 'VB', 'xcomp'), ('in', 'ADP', 'IN', 'prep'), ('one', 'NUM', 'CD', 'pobj'), ('of', 'ADP', 'IN', 'prep'), ('my', 'ADJ', 'PRP$', 'poss'), ('purses', 'NOUN', 'NNS', 'pobj'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct')]"
"['the', 'windows|NOUN', '7', 'starter|NOUN', 'is|VERB', ' <COMMA> ', 'in', 'my|ADJ', 'opinion|NOUN', ' <COMMA> ', 'a', 'great|ADJ', 'way|NOUN', 'to', 'think|VERB', 'about', 'using|VERB', 'your|ADJ', 'netbook|NOUN', ' <COLON> ', 'basics|NOUN', ' <COMMA> ', 'basics|NOUN', ' <COMMA> ', 'basics|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('windows', 'NOUN', 'NNS', 'nsubj'), ('7', 'NUM', 'CD', 'nummod'), ('starter', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('in', 'ADP', 'IN', 'prep'), ('my', 'ADJ', 'PRP$', 'poss'), ('opinion', 'NOUN', 'NN', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('a', 'DET', 'DT', 'det'), ('great', 'ADJ', 'JJ', 'amod'), ('way', 'NOUN', 'NN', 'attr'), ('to', 'PART', 'TO', 'aux'), ('think', 'VERB', 'VB', 'relcl'), ('about', 'ADP', 'IN', 'prep'), ('using', 'VERB', 'VBG', 'pcomp'), ('your', 'ADJ', 'PRP$', 'poss'), ('netbook', 'NOUN', 'NN', 'dobj'), (' <COLON> ', 'PUNCT', ':', 'punct'), ('basics', 'NOUN', 'NNS', 'appos'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('basics', 'NOUN', 'NNS', 'conj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('basics', 'NOUN', 'NNS', 'conj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'was|VERB', 'very', 'worried|ADJ', 'about', 'making|VERB', 'the', 'two', 'compatible-|NOUN', 'but', 'literally', ' <COMMA> ', 'it', 'was|VERB', 'so', 'simple|ADJ', 'i', 'was|VERB', 'almost', 'worried|ADJ', 'that', 'i', 'was|VERB', 'doing|VERB', 'something|NOUN', 'wrong|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('very', 'ADV', 'RB', 'advmod'), ('worried', 'ADJ', 'JJ', 'acomp'), ('about', 'ADP', 'IN', 'prep'), ('making', 'VERB', 'VBG', 'pcomp'), ('the', 'DET', 'DT', 'det'), ('two', 'NUM', 'CD', 'nummod'), ('compatible-', 'NOUN', 'NN', 'dobj'), ('but', 'CCONJ', 'CC', 'cc'), ('literally', 'ADV', 'RB', 'advmod'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('it', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'conj'), ('so', 'ADV', 'RB', 'advmod'), ('simple', 'ADJ', 'JJ', 'acomp'), ('i', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('almost', 'ADV', 'RB', 'advmod'), ('worried', 'ADJ', 'JJ', 'acomp'), ('that', 'ADP', 'IN', 'mark'), ('i', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'aux'), ('doing', 'VERB', 'VBG', 'ccomp'), ('something', 'NOUN', 'NN', 'dobj'), ('wrong', 'ADJ', 'JJ', 'amod'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['note|VERB', 'that', 'i', 'do|VERB', ""n't"", 'ordinarily', 'take|VERB', 'the', 'time|NOUN', 'to', 'write|VERB', 'a', 'review|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('note', 'VERB', 'VB', 'ROOT'), ('that', 'ADP', 'IN', 'mark'), ('i', 'PRON', 'PRP', 'nsubj'), ('do', 'VERB', 'VBP', 'aux'), (""n't"", 'ADV', 'RB', 'neg'), ('ordinarily', 'ADV', 'RB', 'advmod'), ('take', 'VERB', 'VB', 'ccomp'), ('the', 'DET', 'DT', 'det'), ('time', 'NOUN', 'NN', 'dobj'), ('to', 'PART', 'TO', 'aux'), ('write', 'VERB', 'VB', 'advcl'), ('a', 'DET', 'DT', 'det'), ('review', 'NOUN', 'NN', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['the', 'neat|ADJ', 'and', 'organized|ADJ', 'icon|NOUN', 'list|NOUN', 'is|VERB', 'a', 'welcome|ADJ', 'change|NOUN', 'from', 'cluttered|ADJ', 'and', 'confusing|ADJ', 'desktop|NOUN', 'icons|NOUN', ' <PERIOD> ']","[5, 3, 5, 3, 1, 2, 5, 5, 3, 5, 5, 5, 5, 5, 1, 2, 5]","[('the', 'DET', 'DT', 'det'), ('neat', 'ADJ', 'JJ', 'amod'), ('and', 'CCONJ', 'CC', 'cc'), ('organized', 'ADJ', 'JJ', 'conj'), ('icon', 'NOUN', 'NN', 'compound'), ('list', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('welcome', 'ADJ', 'JJ', 'amod'), ('change', 'NOUN', 'NN', 'attr'), ('from', 'ADP', 'IN', 'prep'), ('cluttered', 'ADJ', 'JJ', 'amod'), ('and', 'CCONJ', 'CC', 'cc'), ('confusing', 'ADJ', 'JJ', 'conj'), ('desktop', 'NOUN', 'NN', 'compound'), ('icons', 'NOUN', 'NNS', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'purchased|VERB', 'this', 'netbook|NOUN', 'after', 'my|ADJ', 'original|ADJ', 'toshiba|NOUN', 'laptop|NOUN', 'crashed|VERB', 'right', 'after', 'the', 'warranty|NOUN', 'expired|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('purchased', 'VERB', 'VBD', 'ROOT'), ('this', 'DET', 'DT', 'det'), ('netbook', 'NOUN', 'NN', 'dobj'), ('after', 'ADP', 'IN', 'mark'), ('my', 'ADJ', 'PRP$', 'poss'), ('original', 'ADJ', 'JJ', 'amod'), ('toshiba', 'NOUN', 'NN', 'compound'), ('laptop', 'NOUN', 'NN', 'nsubj'), ('crashed', 'VERB', 'VBD', 'advcl'), ('right', 'ADV', 'RB', 'advmod'), ('after', 'ADP', 'IN', 'mark'), ('the', 'DET', 'DT', 'det'), ('warranty', 'NOUN', 'NN', 'nsubj'), ('expired', 'VERB', 'VBD', 'advcl'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['apparently', 'well', ' <HYPHEN> ', 'built|VERB', 'and', 'gorgeous|ADJ', 'to', 'look|VERB', 'at', ' <COMMA> ', 'the', 'i5|NOUN', 'macbook|NOUN', 'pro|ADJ', 'is|VERB', 'a', 'winning|VERB', 'combination|NOUN', 'of', 'price|NOUN', 'and', 'performance|NOUN', ' <PERIOD> ']","[5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1, 5, 1, 5]","[('apparently', 'ADV', 'RB', 'advmod'), ('well', 'ADV', 'RB', 'advmod'), (' <HYPHEN> ', 'PUNCT', 'HYPH', 'punct'), ('built', 'VERB', 'VBN', 'advcl'), ('and', 'CCONJ', 'CC', 'cc'), ('gorgeous', 'ADJ', 'JJ', 'conj'), ('to', 'PART', 'TO', 'aux'), ('look', 'VERB', 'VB', 'xcomp'), ('at', 'ADP', 'IN', 'prep'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('the', 'DET', 'DT', 'det'), ('i5', 'NOUN', 'NN', 'nsubj'), ('macbook', 'NOUN', 'NN', 'ccomp'), ('pro', 'ADJ', 'JJ', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('winning', 'VERB', 'VBG', 'amod'), ('combination', 'NOUN', 'NN', 'attr'), ('of', 'ADP', 'IN', 'prep'), ('price', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('performance', 'NOUN', 'NN', 'conj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['asus', 'has|VERB', 'done|VERB', 'an', 'outstanding|ADJ', 'job|NOUN', 'of', 'evolving|VERB', 'their|ADJ', 'netbooks|NOUN', ' <COMMA> ', 'and', 'i', 'would|VERB', 'recommend|VERB', 'this', 'to', 'anyone|NOUN', 'who|NOUN', 'both', 'understands|VERB', 'their|ADJ', 'needs|NOUN', 'and', 'how', 'netbooks|NOUN', 'can|VERB', 'fit|VERB', 'them', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('asus', 'X', 'FW', 'advmod'), ('has', 'VERB', 'VBZ', 'aux'), ('done', 'VERB', 'VBN', 'ROOT'), ('an', 'DET', 'DT', 'det'), ('outstanding', 'ADJ', 'JJ', 'amod'), ('job', 'NOUN', 'NN', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('evolving', 'VERB', 'VBG', 'pcomp'), ('their', 'ADJ', 'PRP$', 'poss'), ('netbooks', 'NOUN', 'NNS', 'dobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('and', 'CCONJ', 'CC', 'cc'), ('i', 'PRON', 'PRP', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('recommend', 'VERB', 'VB', 'conj'), ('this', 'DET', 'DT', 'dobj'), ('to', 'ADP', 'IN', 'prep'), ('anyone', 'NOUN', 'NN', 'pobj'), ('who', 'NOUN', 'WP', 'nsubj'), ('both', 'CCONJ', 'CC', 'preconj'), ('understands', 'VERB', 'VBZ', 'relcl'), ('their', 'ADJ', 'PRP$', 'poss'), ('needs', 'NOUN', 'NNS', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('how', 'ADV', 'WRB', 'advmod'), ('netbooks', 'NOUN', 'NNS', 'nsubj'), ('can', 'VERB', 'MD', 'aux'), ('fit', 'VERB', 'VB', 'conj'), ('them', 'PRON', 'PRP', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['the', 'apple|NOUN', 'care|NOUN', 'has|VERB', 'never', 'failed|VERB', 'me', ' <COMMA> ', 'and', 'i', 'expect|VERB', 'it', 'to', 'be|VERB', 'the', 'same|ADJ', 'for', 'this', 'computer|NOUN', 'as', 'well', ' <PERIOD> ']","[5, 1, 2, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('apple', 'NOUN', 'NN', 'compound'), ('care', 'NOUN', 'NN', 'nsubj'), ('has', 'VERB', 'VBZ', 'aux'), ('never', 'ADV', 'RB', 'neg'), ('failed', 'VERB', 'VBN', 'ROOT'), ('me', 'PRON', 'PRP', 'dobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('and', 'CCONJ', 'CC', 'cc'), ('i', 'PRON', 'PRP', 'nsubj'), ('expect', 'VERB', 'VBP', 'conj'), ('it', 'PRON', 'PRP', 'nsubj'), ('to', 'PART', 'TO', 'aux'), ('be', 'VERB', 'VB', 'ccomp'), ('the', 'DET', 'DT', 'det'), ('same', 'ADJ', 'JJ', 'attr'), ('for', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'det'), ('computer', 'NOUN', 'NN', 'pobj'), ('as', 'ADV', 'RB', 'advmod'), ('well', 'ADV', 'RB', 'advmod'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['buyer|NOUN', 'beware|NOUN', ' <PERIOD> ']","[5, 5, 5]","[('buyer', 'NOUN', 'NN', 'nsubj'), ('beware', 'NOUN', 'NN', 'ROOT'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['it', 'has|VERB', 'served|VERB', 'my|ADJ', 'needs|NOUN', 'quite', 'nicely', 'for', 'the', 'most|ADJ', 'part|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]","[('it', 'PRON', 'PRP', 'nsubj'), ('has', 'VERB', 'VBZ', 'aux'), ('served', 'VERB', 'VBN', 'ROOT'), ('my', 'ADJ', 'PRP$', 'poss'), ('needs', 'NOUN', 'NNS', 'dobj'), ('quite', 'ADV', 'RB', 'advmod'), ('nicely', 'ADV', 'RB', 'advmod'), ('for', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('most', 'ADJ', 'JJS', 'amod'), ('part', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['the', 'toshiba|NOUN', 'laptop|NOUN', 'i', 'am|VERB', 'using|VERB', 'is|VERB', 'easier|ADJ', 'to', 'use|VERB', 'than', 'most|ADJ', 'i', 'have|VERB', 'tried|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('toshiba', 'NOUN', 'NN', 'compound'), ('laptop', 'NOUN', 'NN', 'nsubj'), ('i', 'PRON', 'PRP', 'nsubj'), ('am', 'VERB', 'VBP', 'aux'), ('using', 'VERB', 'VBG', 'relcl'), ('is', 'VERB', 'VBZ', 'ROOT'), ('easier', 'ADJ', 'JJR', 'acomp'), ('to', 'PART', 'TO', 'aux'), ('use', 'VERB', 'VB', 'xcomp'), ('than', 'ADP', 'IN', 'advmod'), ('most', 'ADJ', 'JJS', 'dobj'), ('i', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), ('tried', 'VERB', 'VBN', 'relcl'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['so', 'i', 'called|VERB', 'compaq|NOUN', ' <COMMA> ', 'and', 'after', 'being|VERB', 'on', 'the', 'phone|NOUN', 'for', '3', 'hours|NOUN', ' <COMMA> ', 'i', 'finally', 'got|VERB', 'a', 'replacement|NOUN', 'which|ADJ', 'i', 'should|VERB', ""n't"", 'have|VERB', 'had|VERB', 'a', 'problem|NOUN', 'getting|VERB', 'since', 'it', 'was|VERB', 'under', 'warranty|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]","[('so', 'CCONJ', 'CC', 'advmod'), ('i', 'PRON', 'PRP', 'nsubj'), ('called', 'VERB', 'VBD', 'ROOT'), ('compaq', 'NOUN', 'NNS', 'dobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('and', 'CCONJ', 'CC', 'cc'), ('after', 'ADP', 'IN', 'prep'), ('being', 'VERB', 'VBG', 'pcomp'), ('on', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('phone', 'NOUN', 'NN', 'pobj'), ('for', 'ADP', 'IN', 'prep'), ('3', 'NUM', 'CD', 'nummod'), ('hours', 'NOUN', 'NNS', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('i', 'PRON', 'PRP', 'nsubj'), ('finally', 'ADV', 'RB', 'advmod'), ('got', 'VERB', 'VBD', 'conj'), ('a', 'DET', 'DT', 'det'), ('replacement', 'NOUN', 'NN', 'dobj'), ('which', 'ADJ', 'WDT', 'dobj'), ('i', 'PRON', 'PRP', 'nsubj'), ('should', 'VERB', 'MD', 'aux'), (""n't"", 'ADV', 'RB', 'neg'), ('have', 'VERB', 'VB', 'aux'), ('had', 'VERB', 'VBN', 'relcl'), ('a', 'DET', 'DT', 'det'), ('problem', 'NOUN', 'NN', 'dobj'), ('getting', 'VERB', 'VBG', 'acl'), ('since', 'ADP', 'IN', 'mark'), ('it', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'advcl'), ('under', 'ADP', 'IN', 'prep'), ('warranty', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['so', 'we', 'exchanged|VERB', 'it', 'for', 'the', 'same|ADJ', 'on', 'and', 'after', '2', 'hours|NOUN', 'it', 'did|VERB', ""n't"", 'work|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]","[('so', 'CCONJ', 'CC', 'advmod'), ('we', 'PRON', 'PRP', 'nsubj'), ('exchanged', 'VERB', 'VBD', 'ROOT'), ('it', 'PRON', 'PRP', 'dobj'), ('for', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('same', 'ADJ', 'JJ', 'pobj'), ('on', 'ADP', 'IN', 'prep'), ('and', 'CCONJ', 'CC', 'cc'), ('after', 'ADP', 'IN', 'prep'), ('2', 'NUM', 'CD', 'nummod'), ('hours', 'NOUN', 'NNS', 'pobj'), ('it', 'PRON', 'PRP', 'nsubj'), ('did', 'VERB', 'VBD', 'aux'), (""n't"", 'ADV', 'RB', 'neg'), ('work', 'VERB', 'VB', 'conj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
