Sentence,Sequence
"['the', 'macbook', 'is', 'way', 'too', 'overpriced', 'for', 'something', 'so', 'simple', 'and', 'chaotic', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"['-complied', 'to', 'their', 'protocol', ' <COMMA> ', 'called', 'number', ' <COMMA> ', 'made', ' <QUOTATION_MARK> ', 'case', ' <QUOTATION_MARK> ', ' <COMMA> ', 'got', 'an', 'email', 'address', 'to', 'send', 'complaint', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'os', 'takes', 'some', 'getting', 'used', 'to', 'especially', 'after', 'being', 'a', 'windows', 'user', 'for', 'so', 'long', 'but', 'the', 'learning', 'curve', 'is', 'so', 'worth', 'it', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['it', 'quit', 'working', 'within', 'a', 'weeks', 'time', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5]"
"['but', 'after', 'i', 'got', 'used', 'to', 'it', 'i', 'love', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['i', 'also', 'purchased', 'iwork', 'to', 'go', 'with', 'it', 'which', 'has', 'programs', 'for', 'word', 'processing', ' <COMMA> ', 'spreadsheets', ' <COMMA> ', 'and', 'presentations', ' <LEFT PARENTHESIS> ', 'similar', 'to', 'microsoft', 'office', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['  ', 'after', '4', 'days', ' <COMMA> ', 'being', 'denied', '6', 'times', 'and', 'told', 'off', 'once', ' <COMMA> ', 'i', 'managed', 'to', 'get', 'through', 'and', 'was', 'able', 'to', 'send', 'them', 'a', 'scanned', 'copy', 'of', 'the', 'receipt', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['overall', ' <COMMA> ', 'i', 'experienced', 'a', 'huge', 'change', 'in', 'that', 'my', 'mac', 'runs', 'pretty', 'fast', 'compared', 'to', 'my', 'old', 'pc', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5]"
"['when', 'i', 'got', 'the', 'computer', 'back', 'and', 'realizwed', 'it', 'still', 'was', 'not', 'correct', 'hp', 'told', 'me', 'it', 'was', 'out', 'of', 'warranty', 'and', 'now', 'it', 'was', 'my', 'problem', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 1, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'also', 'came', 'with', 'a', 'built', 'it', 'web', 'cam', 'which', 'is', 'great', 'because', 'i', 'can', 'see', 'an', 'communicate', 'with', 'my', 'family', 'members', 'back', 'home', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 2, 2, 2, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['good', 'monitor', 'and', 'performed', 'well', ' <PERIOD> ']","[3, 1, 5, 1, 3, 5]"
"['they', 'are', 'closed', 'at', '9', 'pm', 'eastern', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['in', 'those', 'three', 'years', ' <COMMA> ', 'i', ""'ve"", 'had', 'a', 'couple', 'of', 'minor', 'problems', 'and', 'both', 'were', 'resolved', 'by', 'apple', 'quickly', 'and', 'easily', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['although', 'my', 'model', 'was', 'listed', 'as', 'recalled', ' <COMMA> ', 'hp', 'denied', 'my', 'claim', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'was', 'secure', 'and', 'easy', 'to', 'navigate', ' <PERIOD> ']","[5, 5, 3, 5, 3, 5, 1, 5]"
"['i', 'was', 'a', 'little', 'weary', 'at', 'purchasing', 'another', '13', ' <QUOTATION_MARK> ', 'macbook', 'almost', '2', 'years', 'later', 'but', 't', 'looks', 'like', 'the', 'newer', 'macbooks', 'have', 'gotten', 'its', 'current', 'line', 'of', 'graphics', 'cards', 'in', 'order', 'this', 'time', 'around', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 3, 4, 5, 5, 5, 5]"
"['the', 'machine', 'has', 'a', 'bluray', 'player', 'the', 'book', 'has', 'no', 'mention', 'of', 'it', 'or', 'how', 'to', 'connect', 'it', 'to', 'your', 'hdtv', ' <PERIOD> ']","[5, 5, 5, 5, 1, 2, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'am', 'loyal', 'to', 'apple', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5]"
"['they', 'are', 'by', 'far', 'the', 'easiest', 'systems', 'to', 'actually', 'learn', 'about', 'computers', 'with', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'will', 'be', 'patient', 'for', 'few', 'months', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'apple', 'navigates', 'you', 'thru', 'the', 'unexplored', 'world', 'of', 'the', 'internet', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"['this', 'was', 'purchased', 'for', 'my', 'daughter', 'and', 'i', 'was', 'pleasantly', 'surprised', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5]"
"['finally', 'set', 'the', 'unit', 'back', 'to', 'hp', 'after', 'a', 'month', 'of', 'hell', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'could', ""n't"", 'afford', 'a', 'new', 'mac', ' <COMMA> ', 'so', 'i', 'bought', 'a', 'pc', 'instead', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'video', 'card', 'is', 'great', 'for', 'media', ' <COMMA> ', 'and', 'above', 'average', 'for', 'gaming', ' <COMMA> ', 'but', 'not', 'a', 'gamers', 'first', 'choice', ' <PERIOD> ']","[5, 1, 2, 5, 3, 5, 5, 5, 5, 3, 4, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'was', 'always', 'getting', 'froze', 'up', ' <PERIOD> ']","[5, 5, 5, 5, 3, 4, 5]"
"['my', 'information', 'was', 'all', 'lost', ' <LEFT PARENTHESIS> ', 'my', 'fault', ' <COMMA> ', 'i', 'know', ' <COMMA> ', 'but', 'i', 'never', 'thought', 'i', 'would', 'need', 'to', 'back', 'up', 'my', 'information', 'on', 'a', 'brand', 'new', 'mac', ' <COMMA> ', 'the', 'paragon', 'of', 'all', 'computers', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['but', 'no', 'one', 'could', 'tell', 'me', 'when', 'my', 'part', 'would', 'be', 'shipped', 'nor', 'could', 'they', 'tell', 'me', 'where', 'to', 'buy', 'it', 'on', 'their', 'website', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'got', 'the', 'blue', 'screen', 'of', 'death', 'the', 'first', 'month', 'i', 'got', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'is', 'the', 'third', 'macbook', 'pro', 'in', 'our', 'family', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['apple', 'continues', 'to', 'shine', 'and', 'provide', 'a', 'much', 'more', 'enjoyable', 'computer', 'experience', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['i', 'had', 'of', 'course', 'bought', 'a', '3', 'year', 'warranty', ' <COMMA> ', 'so', 'i', 'sent', 'it', 'in', 'to', 'be', 'replaced', 'and', ' <LEFT PARENTHESIS> ', 'almost', '2', 'months', 'later', ' <RIGHT PARENTHESIS> ', 'the', 'dv4', 'is', 'what', 'the', 'sent', 'me', 'as', 'a', 'replacement', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['apparently', 'there', 'is', 'a', 'manufacturing', 'defect', ' <COMMA> ', 'something', 'with', 'the', 'amount', 'of', 'thermal', 'paste', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 1, 2, 5]"
"['despite', 'the', 'claims', 'of', 'the', 'apple', 'apologists', ' <LEFT PARENTHESIS> ', 'a', 'vice', 'of', 'which', 'i', 'am', 'recently', 'myself', 'reformed', ' <RIGHT PARENTHESIS> ', 'the', 'internals', 'of', 'mac', 'laptops', 'are', 'no', 'different', 'from', 'pcs', ""'"", 'at', 'this', 'point', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['took', 'several', 'hours', 'with', 'customer', 'support', 'before', 'i', 'could', 'even', 'start', 'the', 'pc', 'out', 'of', 'the', 'box', ' <PERIOD> ']","[5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['asus', 'facial', 'recognition', 'does', ""n't"", 'work', 'and', 'windows', 'logon', 'is', ""n't"", 'either', ' <PERIOD> ']","[5, 1, 2, 5, 5, 3, 5, 1, 2, 5, 5, 5, 5]"
"['windows', 'vista', 'makes', 'this', 'computer', 'almost', 'unusable', 'for', 'online', 'service', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['i', 'contacted', 'acer', 'and', 'they', 'are', 'giving', 'me', 'free', 'recovery', 'dvds', ' <COMMA> ', 'so', 'do', ""n't"", 'go', 'and', 'pay', 'for', 'them', ' <COMMA> ', 'just', 'ask', 'for', 'them', 'and', 'they', 'should', 'give', 'them', 'to', 'you', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['now', 'when', 'i', 'order', 'i', 'did', 'not', 'go', 'full', 'scale', 'for', 'the', 'webcam', 'or', 'full', 'keyboard', 'i', 'wanted', 'something', 'for', 'basics', 'of', 'being', 'easy', 'to', 'carry', 'when', 'i', 'use', 'crutchs', 'or', 'wheelchair', 'and', 'with', 'a', 'backpack', 'laptop', 'bag', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['can', 'listen', 'to', 'my', 'music', 'and', 'watch', 'my', 'videos', 'with', 'ease', 'and', 'with', 'a', 'great', 'display', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 1, 5]"
"['otherwise', ' <COMMA> ', 'all', 'other', 'features', 'are', 'a', '1']","[5, 5, 5, 5, 1, 5, 5, 5]"
"['so', 'in', 'late', 'march', ' <COMMA> ', 'early', 'april', '2009', 'i', 'was', 'without', 'it', 'again', 'for', 'a', 'couple', 'weeks', 'while', 'i', 'had', 'online', 'courses', 'i', 'had', 'to', 'complete', 'and', 'my', 'fiance', 'was', 'in', 'afghanistan', 'and', 'web', 'conferencing', 'was', 'the', 'best', 'communication', 'method', 'we', 'had', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['the', 'performance', 'is', 'awesome', ' <PERIOD> ']","[5, 1, 5, 3, 5]"
"['i', 'pondered', 'very', 'long', 'over', 'this', 'decision', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'thing', 'sucks', ' <EXCLAMATION_MARK> ']","[5, 5, 3, 5]"
"['i', 'love', 'my', 'new', 'computer', ' <EXCLAMATION_MARK> ']","[5, 3, 5, 5, 5, 5]"
"['okay', ' <COMMA> ', 'let', ""'s"", 'just', 'start', 'out', 'by', 'saying', 'i', 'am', 'in', 'no', 'way', 'a', 'computer', 'techy', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'was', 'a', 'waste', 'of', 'money', 'from', 'day', 'one', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', ""'m"", 'new', ' <HYPHEN> ', 'just', 'switched', 'from', 'years', 'of', 'pc', 'frustration', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['so', 'i', 'got', 'another', 'netbook', 'which', 'i', 'love', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['but', 'in', 'fact', 'it', 'is', 'totally', 'the', 'opposite', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'display', 'is', 'beyond', 'horrible', ' <PERIOD> ']","[5, 1, 5, 5, 3, 5]"
"['he', 'left', 'me', ' <COMMA> ', 'instructions', 'on', 'what', 'to', 'do', 'when', 'this', 'comes', 'up', ' <COMMA> ', 'or', 'that', 'comes', 'up', '......']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', ""'s"", 'a', 'joke', ' <PERIOD> ']","[5, 5, 5, 5, 5]"
"['there', 'is', 'hardly', 'any', 'memory', 'on', 'the', 'computer', ""'s"", 'hard', 'drive', ' <PERIOD> ']","[5, 5, 3, 5, 1, 5, 5, 5, 5, 1, 2, 5]"
"['actually', ' <COMMA> ', 'i', 'had', 'noticed', 'the', 'one', 'on', 'the', 'sales', 'floor', 'also', 'did', ""n't"", 'have', 'sound', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"['i', 'started', 'hainv', 'problems', 'with', 'it', 'within', 'the', 'first', 'month', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['next', ' <COMMA> ', 'most', 'acer', 'laptop', 'fans', 'are', 'on', 'the', 'bottom', 'which', 'is', 'right', 'on', 'your', 'laptop', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'laptop', 'preformed', 'pretty', 'well', ' <PERIOD> ']","[5, 5, 1, 5, 3, 5]"
"['i', ""'m"", 'honestly', 'afraid', 'that', 'it', 'will', 'burn', 'me', ' <COMMA> ', 'it', ""'s"", 'that', 'hot', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['but', 'i', 'do', ""n't"", 'see', 'it', 'as', 'a', 'problem', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['numerous', 'problems', 'over', 'the', 'next', '3', 'weeks', 'until', 'i', 'got', 'the', 'blue', 'screen', 'of', 'death', 'and', 'had', 'to', 'send', 'the', 'pc', 'back', 'to', 'hp', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'think', 'this', 'will', 'happen', 'to', 'any', 'new', 'version', 'of', 'computer', '/', 'phone', 'released', 'and', 'i', 'need', 'to', 'wait', 'for', 'the', 'next', 'set', 'of', 'updates', 'to', 'have', 'all', 'of', 'this', 'fixed', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'one', 'has', 'had', 'the', 'same', 'effect', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['and', 'if', 'you', 'are', 'a', 'game', 'player', 'it', 'works', 'with', 'world', 'of', 'warcraft', 'wonderfully', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['this', 'computer', 'is', 'absolutely', 'amazing', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 3, 5, 5, 5]"
"['so', 'buyer', 'beware', 'when', 'buying', 'toshiba']","[5, 5, 5, 5, 5, 5]"
"['  ', 'i', 'found', 'this', 'laptop', 'on', 'sale', 'for', 'under', '6000', 'at', 'best', 'buy', 'which', 'was', 'a', 'great', 'deal', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['i', 'got', 'my', 'macbook', 'pro', 'because', 'i', 'wanted', 'to', 'do', 'all', 'the', 'stuff', 'i', 'need', 'to', 'do', 'without', 'worrying', 'about', 'the', 'system', 'quitting', 'on', 'me', 'or', 'freezing', 'for', 'a', 'few', 'minutes', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['i', 'love', 'the', 'apple', 'products', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5]"
"['i', 'loved', 'the', 'netbook', ' <LEFT PARENTHESIS> ', 'minus', 'the', 'fact', 'that', 'it', 'was', 'windows', 'os', ' <RIGHT PARENTHESIS> ', 'until', 'this', 'started', 'happening', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5]"
"['the', 'minute', 'you', 'fire', 'it', 'up', 'it', ""'s"", 'all', 'good', ' <COMMA> ', 'very', 'easy', 'user', 'interface', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 1, 2, 5]"
"['i', 'have', 'had', 'two', 'toshiba', 'satellite', 'computers', 'and', 'while', 'they', 'are', 'okay', ' <COMMA> ', 'they', 'are', 'in', 'no', 'way', 'comparable', 'to', 'the', 'mac', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['i', 'actually', 'contact', 'toshiba', 'before', 'i', 'started', 'having', 'problem', 'and', 'was', 'given', 'run', 'around', 'after', 'i', 'supplied', 'serial', 'number', 'in', 'order', 'to', 'delay', 'me', 'sending', 'in', 'laptop', 'until', 'after', 'warrenty', 'expired', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 3, 5]"
"['they', ""'re"", 'absolutely', 'useless', ' <COMMA> ', 'unless', 'you', 'count', 'the', 'joy', 'of', 'releasing', 'anger', 'while', 'smashing', 'into', 'little', 'peices', 'against', 'the', 'wall', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['was', 'a', 'great', 'deal', 'i', 'will', 'give', 'that', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['there', 's', 'also', 'idvd', ' <COMMA> ', 'a', 'program', 'dedicated', 'to', 'putting', 'all', 'your', 'favorite', 'media', 'together-', 'photos', ' <COMMA> ', 'recordings', ' <COMMA> ', 'video', 'projects', 'into', 'one', 'program', 'so', 'that', 'you', 'can', 'create', 'the', 'perfect', 'memoir', 'for', 'your', 'parents', ' <COMMA> ', 'family', ' <COMMA> ', 'siblings', ' <COMMA> ', 'and', 'any', 'other', 'person', 'important', 'in', 'your', 'life', 'that', 'there', 'may', 'be', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['  ', 'his', 'language', 'was', 'so', 'bad', 'i', 'swore', 'i', 'was', 'taking', 'the', 'turing', 'test', ' <COMMA> ', 'and', 'it', 'was', 'failing', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['after', 'replacing', 'the', 'hard', 'drive', 'the', 'battery', 'stopped', 'working', ' ', ' <LEFT PARENTHESIS> ', '3', 'months', 'of', 'use', ' <RIGHT PARENTHESIS> ', 'which', 'was', 'frustrating', ' <PERIOD> ']","[5, 5, 5, 1, 2, 5, 1, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['  ', 'was', 'this', 'product', 'worth', 'my', 'time', 'and', 'money', 'to', 'ever', 'want', 'to', 'purchase', 'another', 'products', 'that', 'is', 'toshiba', 'or', 'relating', 'to', 'toshiba', ' <QUESTION_MARK> ', ' ', 'probably', 'not', 'ever', 'again', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'have', 'used', 'pc', ""'s"", 'and', 'converting', 'to', 'this', 'macbook', 'pro', 'was', 'easy', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['i', 'love', 'the', 'easy', 'to', 'see', 'screen', ' <COMMA> ', 'and', 'it', 'works', 'well', 'for', 'work', ' <COMMA> ', 'persoal', 'or', 'just', 'play', ' <PERIOD> ']","[5, 3, 5, 3, 5, 5, 1, 5, 5, 5, 1, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['if', 'what', 'you', 'need', 'is', 'a', 'machine', 'to', 'do', 'some', 'surfing', ' <COMMA> ', 'email', 'checking', ' <COMMA> ', 'word', 'processing', ' <COMMA> ', 'and', 'watching', 'a', 'movie', 'or', 'two', ' <COMMA> ', 'this', 'is', 'the', 'machine', 'you', 'want', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['-apparently', ' <COMMA> ', 'contactus@euro.apple.com', 'is', 'not', 'a', 'good', 'address', 'to', 'send', 'complaints', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['it', 'does', ""n't"", 'have', 'a', 'lot', 'of', 'frills', ' <COMMA> ', 'but', 'i', 'did', ""n't"", 'need', 'any', ' <COMMA> ', 'and', 'being', 'able', 'to', 'buy', 'what', 'i', 'needed', ' <COMMA> ', 'and', 'not', 'more', 'than', 'i', 'needed', 'was', 'very', 'important', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'mouse', 'pad', 'and', 'buttons', 'are', 'the', 'worst', 'i', ""'ve"", 'ever', 'seen', ' <PERIOD> ']","[5, 1, 2, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5]"
"['i', 'am', 'sorry', 'that', 'i', 'purchased', 'this', 'laptop', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['awesome', 'graphics', ' <EXCLAMATION_MARK> ']","[3, 1, 5]"
"['it', 'really', 'is', 'perfect', 'for', 'work', 'and', 'play', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 1, 5]"
"['the', 'pro', 'is', 'a', 'great', 'product', ' <COMMA> ', 'i', 'wish', 'that', 'the', '13', 'inch', 'models', 'came', 'with', 'the', 'intel', 'i', 'processors', 'and', 'had', 'a', 'more', 'comfortable', 'edge', ' <LEFT PARENTHESIS> ', 'the', 'edges', 'hurt', 'my', 'wrists', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'am', 'a', 'college', 'student', 'and', 'it', 'has', 'been', 'very', 'useful', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['the', 'apple', 'macbook', 'is', 'the', 'best', 'investment', 'that', 'i', 'have', 'ever', 'made', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['my', 'sister', 'is', 'the', 'electronics', 'manager', 'at', 'wal', 'mart', 'and', 'she', 'says', 'that', 'hp', 'is', 'the', 'best', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['one', 'drawback', 'i', 'noticed', 'was', 'sound', 'quality', 'via', 'usb', ' <PERIOD> ']","[5, 3, 5, 5, 5, 1, 2, 2, 2, 5]"
"['the', 'battery', 'life', 'sucked', 'the', 'juice', 'from', 'my', 'laptop', 'and', 'when', 'the', 'extended', 'life', 'battery', 'went', 'out', 'we', 'were', 'sol', 'there', 'to', ' <COMMA> ', 'so', 'much', 'for', 'that', 'warranty', 'covering', 'all', 'the', 'products', 'we', 'purchased', ' <PERIOD> ']","[5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
