Sentence,Sequence
"['I', 'would', 'highly', 'recommend', 'this', 'place', 'to', 'anyone', 'who', 'is', 'looking', 'for', 'a', 'fine', 'Indian', 'dining', 'experience', 'that', 'is', 'definitely', 'a', 'value', 'for', 'your', 'dollar']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5]"
"['And', 'even', 'with', 'its', 'Pub', 'atmosphere', 'they', 'were', 'great', 'to', 'my', 'kids', 'too']","[5, 5, 5, 5, 1, 2, 5, 5, 3, 5, 5, 5, 5]"
"['This', 'big', 'draw', 'is', 'the', 'all', 'you', 'can', 'sushi', 'here', 'for', '1995']","[5, 5, 3, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
"['I', 'consider', 'the', 'best', 'Grand', 'Sichuan', 'restaurant', 'in', 'NYC']","[5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['we', 'spent', '50', 'definetly', 'will', 'come', 'back', 'with', 'my', 'friends']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Went', 'to', 'Village', 'last', 'night', 'for', 'my', 'birthday']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['Some', 'of', 'the', 'workers', 'ignore', 'me', 'and', 'talk', 'to', 'the', 'female', 'customers', 'other', 'times', 'theyve', 'skipped', 'my', 'order']","[5, 5, 5, 1, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1]"
"['The', 'specials', 'are', 'usually', 'quite', 'good', 'too']","[5, 1, 5, 5, 5, 3, 5]"
"['Theyve', 'the', 'best', 'desserts', 'and', 'mixed', 'drinks', 'as', 'well', 'as', 'snack', 'foods']","[5, 5, 3, 1, 5, 1, 2, 5, 5, 5, 1, 2]"
"['Try', 'the', 'chocolate', 'mud', 'cake', 'warmed', 'with', '2', 'scoops', 'of', 'dulce', 'de', 'leche', 'gelato']","[5, 5, 1, 2, 2, 2, 5, 5, 5, 5, 1, 2, 2, 2]"
"['Thats', 'good', 'and', 'bad']","[5, 3, 5, 3]"
"['Really', 'cool', 'stauff', 'inside']","[5, 3, 1, 5]"
"['While', 'the', 'new', 'restaurant', 'still', 'features', 'much', 'of', 'the', 'same', 'classical', 'furniture', 'that', 'made', 'Tiffin', 'so', 'attractive', 'the', 'menu', 'has', 'been', 'overhauled']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
"['The', 'best', 'burger', 'I', 'have', 'had', 'in', 'the', 'Village']","[5, 3, 1, 5, 5, 5, 5, 5, 5]"
"['We', 'visited', 'Orsay', 'during', 'NY', 'Restaurant', 'Week', 'and', 'tried', 'their', '35', 'menu']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['I', 'would', 'have', 'gotten', 'some', 'cole', 'slaw', 'and', 'a', 'knish', 'if', 'my', 'stomach', 'had', 'more', 'space']","[5, 5, 5, 5, 5, 1, 2, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"['came', 'here', 'for', 'restaurant', 'week', 'didnt', 'save', 'much', 'but', 'it', 'was', 'still', 'great']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['Would', 'NEVER', 'go', 'back', 'there']","[5, 5, 5, 5, 5]"
"['Three', 'of', 'us', 'arrived', 'for', 'dinner', 'about', '530', 'on', 'a', 'week', 'night', 'without', 'reservations']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 1]"
"['The', 'blond', 'wood', 'decor', 'is', 'very', 'soothing', 'the', 'premium', 'sake', 'is', 'excellent', 'and', 'the', 'service', 'is', 'great']","[5, 1, 2, 2, 5, 5, 3, 5, 5, 1, 5, 3, 5, 5, 1, 5, 3]"
"['There', 'is', 'usually', 'a', 'wait', 'but', 'it', 'is', 'well', 'worth', 'it']","[5, 5, 5, 5, 1, 5, 5, 5, 3, 4, 5]"
"['Be', 'careful', 'when', 'they', 'say', 'spicy', 'they', 'mean', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Your', 'money', 'could', 'easily', 'be', 'better', 'spent', 'elsewhere', 'Anywhere']","[5, 1, 5, 5, 5, 3, 5, 5, 5]"
"['Only', 'drawback', 'they', 'wont', 'toast', 'your', 'bagel', 'and', 'they', 'dont', 'make', 'eggs', 'for', 'the', 'bagel']","[5, 3, 5, 5, 5, 5, 1, 5, 5, 5, 5, 1, 5, 5, 1]"
"['As', 'always', 'we', 'had', 'a', 'great', 'glass', 'of', 'wine', 'while', 'we', 'waited']","[5, 5, 5, 5, 5, 3, 1, 2, 2, 5, 5, 5]"
"['Bring', 'your', 'appetites']","[5, 5, 5]"
"['The', 'wait', 'staff', 'is', 'pleasant', 'fun', 'and', 'for', 'the', 'most', 'part', 'gorgeous', 'in', 'the', 'wonderful', 'aesthetic', 'beautification', 'way', 'not', 'in', 'that', 'sheswaycuterthanmethatb', 'way']","[5, 1, 2, 5, 3, 3, 5, 5, 5, 5, 5, 3, 5, 5, 3, 3, 5, 5, 5, 5, 5, 5, 5]"
"['Of', 'course', 'this', 'atmosphere', 'is', 'lacking', 'but', 'what', 'do', 'you', 'expect', 'from', 'a', '24', 'hour', 'bagel', 'place', 'anyways']","[5, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5]"
"['Service', 'was', 'very', 'good', 'and', 'warm']","[1, 5, 5, 3, 5, 3]"
"['For', 'dinner', 'I', 'had', 'the', 'chicken', 'tikkamasala', 'and', 'some', 'garlic', 'naan']","[5, 5, 5, 5, 5, 1, 2, 5, 5, 1, 2]"
"['Cornelia', 'Street', 'looks', 'like', 'a', 'Broadway', 'set', 'for', 'West', 'Side', 'Story', 'and', 'the', 'inside', 'of', 'Po', 'is', 'so', 'cool', 'quaint', 'you', 'really', 'cant', 'top', 'the', 'setting', 'for', 'a', 'romantic', 'dinner', 'in', 'NYC']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5]"
"['Like', 'others', 'have', 'said', 'dont', 'expect', 'the', 'restaurant', 'to', 'make', 'a', 'nite', 'out', 'romantic', 'for', 'you', 'and', 'yes', 'a', 'busy', 'restaurant', 'may', 'require', 'you', 'to', 'wait']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['Seriously', 'this', 'place', 'kicks', 'ass']","[5, 5, 5, 5, 5]"
"['Food', 'was', 'good', 'and', 'the', 'view', 'of', 'the', 'new', 'york', 'city', 'skiline', 'was', 'terrific', 'even', 'on', 'a', 'foggy', 'rainy', 'day', 'like', 'that', 'of', 'when', 'I', 'went']","[1, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Also', 'because', 'it', 'is', 'so', 'thin', 'it', 'gets', 'cold', 'very', 'quickly', 'and', 'its', 'not', 'that', 'filling']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3]"
"['The', 'food', 'is', 'nothing', 'like', 'its', 'menu', 'description']","[5, 1, 5, 5, 5, 5, 1, 2]"
"['Try', 'the', 'Pad', 'SeEw', 'or', 'Chicken', 'with', 'Cashew', 'Nuts', 'for', 'a', 'memorable', 'and', 'repeatable', 'experience']","[5, 5, 1, 2, 5, 1, 2, 2, 2, 5, 5, 3, 5, 3, 5]"
"['Its', 'just', 'OK', 'pizza']","[5, 5, 5, 1]"
"['I', 'loved', 'it', 'and', 'would', 'HIGHLY', 'RECOMMEND']","[5, 3, 5, 5, 5, 5, 5]"
"['Ive', 'been', 'here', 'twice', 'now']","[5, 5, 5, 5, 5]"
"['The', 'food', 'is', 'decent', 'at', 'best', 'and', 'the', 'ambience', 'well', 'its', 'a', 'matter', 'of', 'opinion', 'some', 'may', 'consider', 'it', 'to', 'be', 'a', 'sweet', 'thing', 'I', 'thought', 'it', 'was', 'just', 'annoying']","[5, 1, 5, 3, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3]"
"['THE', 'BEST', 'PLACE', 'TO', 'BRING', 'KIDS', 'OR', 'ANY', 'FRIENDS', 'WHO', 'WANT', 'TO', 'DO', 'SOMETHING', 'DIFFERENT']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'service', 'was', 'a', 'bit', 'slow', 'but', 'they', 'were', 'very', 'friendly']","[5, 1, 5, 5, 5, 3, 5, 5, 5, 5, 3]"
"['However', 'I', 'do', 'not', 'understand', 'the', 'extraordinary', 'hype', 'about', 'this', 'restaurant']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Its', 'a', 'small', 'cute', 'restaurant']","[5, 5, 3, 3, 5]"
"['I', 'will', 'be', 'returning']","[5, 5, 5, 5]"
"['Leon', 'is', 'an', 'East', 'Village', 'gem', 'casual', 'but', 'hip', 'with', 'well', 'prepared', 'basic', 'French', 'bistro', 'fare', 'good', 'specials', 'a', 'warm', 'and', 'lively', 'atmosphere']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 4, 5, 5, 5, 5, 3, 1, 5, 3, 5, 3, 1]"
"['The', 'food', 'is', 'above', 'average', 'for', 'midtown', 'and', 'sligtly', 'better', 'than', 'some', 'of', 'the', 'other', 'Heartland', 'Breweries', 'in', 'the', 'city']","[5, 1, 5, 3, 4, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Thius', 'is', 'a', 'must', 'for', 'anyone', 'who', 'loves', 'ShabuShabu']","[5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['The', 'food', 'was', 'absolutely', 'horrible']","[5, 1, 5, 5, 3]"
"['Food', 'doesnt', 'appear', 'to', 'be', 'cooked', 'on', 'premisis', 'but', 'theres', 'a', 'high', 'turnover', 'so', 'its', 'pretty', 'fresh']","[1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['Restaurant', 'was', 'dirty', 'and', 'unkempt']","[5, 5, 3, 5, 3]"
"['Nice', 'place', 'though']","[5, 5, 5]"
"['Warning', 'You', 'may', 'find', 'it', 'difficult', 'to', 'dine', 'at', 'other', 'Japanese', 'restaurants', 'after', 'a', 'visit', 'to', 'Mizu']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Similar', 'to', 'other', 'Indian', 'restaurants', 'they', 'use', 'the', 'dinner', 'special', 'to', 'attract', 'customers', 'at', 'the', 'door']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 3, 5, 5, 5, 5]"
"['It', 'is', 'a', 'small', 'restuarant', 'so', 'go', 'early', 'and', 'it', 'will', 'be', 'nice', 'and', 'quiet', 'go', 'late', 'and', 'it', 'will', 'be', 'packed']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 3]"
"['The', 'people', 'with', 'carts', 'of', 'food', 'dont', 'understand', 'you', 'because', 'they', 'dont', 'speak', 'English', 'their', 'job', 'is', 'to', 'give', 'you', 'the', 'delicious', 'food', 'you', 'point', 'at']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['The', 'crackling', 'calamari', 'salad', 'which', 'is', 'usually', 'a', 'cheap', 'disaster', 'at', 'many', 'restaurants', 'is', 'crispy', 'and', 'lightly', 'dressed']","[5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 4]"
"['Not', 'the', 'greatest', 'sushi', 'place', 'but', 'excellent', 'for', 'a', '1995', 'all', 'you', 'can', 'eat']","[5, 5, 3, 1, 2, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['Shockingly', 'easy', 'to', 'throw', 'a', 'group', 'dinner', 'here', 'simple', 'contract', 'deposit', 'only', 'to', 'hold', 'the', 'date', 'the', 'entire', '2nd', 'fl', 'mezz', 'for', 'our', 'grp', 'of', '20']","[5, 3, 5, 5, 5, 1, 2, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'Thai', 'ice', 'tea', 'was', 'amazingly', 'smooth', 'and', 'yummy']","[5, 1, 2, 2, 5, 5, 3, 5, 3]"
"['Weve', 'never', 'had', 'any', 'problems', 'with', 'the', 'staff', 'but', 'maybe', 'weve', 'been', 'lucky']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]"
"['Drinks', 'way', 'over', 'priced']","[1, 5, 3, 1]"
"['The', 'main', 'downside', 'to', 'the', 'place', 'is', 'the', 'nazilike', 'guy', 'running', 'it', 'who', 'constantly', 'complains', 'about', 'the', 'noise', 'level']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2]"
"['What', 'I', 'didnt', 'like', 'was', 'how', 'the', 'food', 'came', 'right', 'after', 'it', 'was', 'ordered']","[5, 5, 5, 3, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"['But', 'WARNING', 'to', 'all', 'those', 'that', 'use', 'this', 'site', 'be', 'weary', 'be', 'very', 'weary', 'of', 'recommendations']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Moderate', 'prices']","[5, 1]"
"['We', 'had', 'a', 'great', 'time', 'at', 'the', 'Jekyll', 'and', 'hyde', 'Pub', 'last', 'night']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Try', 'it', 'side', 'by', 'side', 'and', 'theres', 'no', 'comparison']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'think', 'Ive', 'had', 'some', 'the', 'best', 'meals', 'of', 'my', 'life', 'at', 'minnow']","[5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5]"
"['My', 'biggest', 'complaint', 'was', 'the', 'untasty', 'food', 'although', 'presented', 'well']","[5, 5, 5, 5, 5, 3, 1, 5, 5, 3]"
"['This', 'tiny', 'restaurant', 'is', 'as', 'cozy', 'as', 'it', 'gets', 'with', 'that', 'certain', 'Parisian', 'flair']","[5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['So', 'sorry', 'I', 'cant', 'rate', 'this', 'better']","[5, 5, 5, 5, 5, 5, 3]"
"['Most', 'importantly', 'food', 'is', 'excellent']","[5, 5, 1, 5, 3]"
"['Buon', 'appetito']","[5, 5]"
"['Great', 'roofdeck', 'nice', 'group', 'of', '30', 'somethings', 'but', 'no', 'music', 'kind', 'of', 'quiet']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
"['If', 'we', 'were', 'to', 'move', 'from', 'the', 'upper', 'east', 'side', 'we', 'would', 'genuinely', 'miss', 'this', 'restaurant']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'best', 'part', 'of', 'the', 'experience', 'was', 'knowing', 'that', 'the', 'manager', 'a', 'bubbly', 'friendly', 'young', 'woman', 'with', 'a', 'great', 'smile', 'truly', 'cared', 'about', 'how', 'we', 'were', 'doing']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['Ok', 'for', 'all', 'of', 'us', 'growing', 'up', 'in', 'the', 'Village', 'of', 'NYC', 'we', 'have', 'spoiled', 'by', 'a', 'plethora', 'of', 'restaurants', 'most', 'of', 'which', 'stay', 'open', 'very', 'late']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['However', 'service', 'was', 'as', 'plain', 'as', 'sesame', 'crusted', 'Salmon', 'I', 'had']","[5, 1, 5, 5, 3, 5, 1, 2, 2, 5, 5]"
"['I', 'would', 'highly', 'recommend', 'it']","[5, 5, 5, 3, 5]"
"['Its', 'great', 'to', 'go', 'for', 'a', 'quick', 'lunch', 'either', 'alone', 'or', 'with', 'a', 'friend']","[5, 3, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5]"
"['The', 'food', 'was', 'mediocre', 'at', 'best', 'but', 'it', 'was', 'the', 'horrible', 'service', 'that', 'made', 'me', 'vow', 'never', 'to', 'go', 'back']","[5, 1, 5, 5, 5, 3, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['LLOOVVE', 'THIS', 'PLACE']","[5, 5, 5]"
"['So', 'some', 'of', 'the', 'reviews', 'here', 'are', 'accurate', 'about', 'the', 'crowd', 'and', 'noise']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1]"
"['You', 'get', 'what', 'you', 'pay', 'for', 'and', 'with', 'that', 'logic', 'in', 'mind', 'Spice', 'is', 'a', 'great', 'place', 'to', 'grab', 'some', 'cheap', 'eats', 'and', 'drinks', 'in', 'a', 'beautiful', 'setting']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 1, 5, 1, 5, 5, 3, 1]"
"['Finally', 'after', 'all', 'the', 'raving', 'I', 'went', 'to', 'check', 'it', 'out', 'with', 'one', 'of', 'my', 'enthusiastic', 'friends', 'this', 'last', 'Saturday', 'night', 'and', 'let', 'me', 'tell', 'you', 'its', 'all', 'its', 'cracked', 'up', 'to', 'be']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Place', 'should', 'also', 'have', 'a', '123', 'chili', 'rating', 'to', 'be', 'more', 'authentic']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['The', 'service', 'was', 'terrible', 'we', 'had', 'to', 'wait', 'for', 'everything', 'and', 'ask', 'several', 'of', 'different', 'people', 'for', 'the', 'same', 'thing', 'before', 'we', 'were', 'allowed', 'to', 'be', 'served']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['Went', 'last', 'Thursday']","[5, 5, 5]"
"['I', 'love', 'this', 'place', 'more', 'and', 'more', 'everytime', 'i', 'go']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'go', 'and', 'eat', 'out', 'at', 'many', 'different', 'restaurants', 'and', 'this', 'is', 'one', 'place', 'you', 'have', 'go', 'and', 'try']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Other', 'than', 'being', 'a', 'little', 'crowded', 'and', 'a', 'bit', 'overpriced', 'the', 'atmosphere', 'is', 'filled', 'with', 'energy', 'and', 'the', 'beautiful', 'people', 'of', 'course', 'and', 'the', 'food', 'was', 'surprising', 'good']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 1, 5, 3, 4]"
"['We', 'only', 'ordered', 'desserts', 'and', 'drinks', 'but', 'no', 'refills', 'were', 'offered']","[5, 5, 5, 1, 5, 1, 5, 5, 5, 5, 5]"
"['Saul', 'is', 'the', 'best', 'restaurant', 'on', 'Smith', 'Street', 'and', 'in', 'Brooklyn']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['Waiters', 'are', 'slow', 'but', 'sweet']","[1, 5, 3, 5, 3]"
"['I', 'have', 'been', 'here', 'a', 'few', 'times', 'for', 'dinner', 'once', 'for', 'brunch', 'and', 'twice', 'for', 'lunch']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 1, 5, 5, 5, 1]"
"['We', 'went', 'to', 'Ino', 'for', 'Valentines']","[5, 5, 5, 5, 5, 5]"
"['the', 'real', 'kicker', 'of', 'the', 'menu', 'however', 'is', 'the', 'beef', 'cubes', 'or', 'the', 'chicken', 'with', 'chili', 'and', 'lemon', 'grass']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 1, 2, 5, 5, 1, 2, 2, 2, 2, 2]"
"['It', 'was', 'good', 'but', 'was', 'not', 'what', 'I', 'thought', 'it', 'would', 'be']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'music', 'is', 'the', 'best', 'among', 'all', 'the', 'Indian', 'restaurants', 'I', 'have', 'visited']","[5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'bread', 'and', 'lamb', 'chops', 'I', 'had', 'before', 'the', 'meal', 'were', 'quite', 'good', 'however']","[5, 1, 5, 1, 2, 5, 5, 5, 5, 1, 5, 5, 3, 5]"
"['He', 'always', 'says', 'I', 'dont', 'have', 'customers']","[5, 5, 5, 5, 5, 5, 5]"
"['Raos', 'has', 'the', 'best', 'service', 'and', 'atmosphere', 'in', 'NYC']","[5, 5, 5, 3, 1, 5, 1, 5, 5]"
"['instead', 'ordered', 'an', 'ice', 'cold', 'beer', 'which', 'to', 'me', 'works', 'with', 'indian']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"['Good', 'for', 'dates', 'or', 'with', 'friends']","[5, 5, 5, 5, 5, 5]"
"['They', 'never', 'brought', 'us', 'complimentary', 'noodles', 'ignored', 'repeated', 'requests', 'for', 'sugar', 'and', 'threw', 'our', 'dishes', 'on', 'the', 'table']","[5, 5, 5, 5, 5, 1, 3, 5, 5, 5, 1, 5, 5, 5, 1, 5, 5, 5]"
"['one', 'of', 'the', 'best', 'Chicken', 'Tikka', 'Masala']","[5, 5, 5, 3, 1, 2, 2]"
"['Excellent', 'dumplings', 'served', 'amid', 'clean', 'chic', 'decor']","[5, 1, 5, 5, 5, 5, 1]"
"['The', 'kitchen', 'however', 'is', 'almost', 'always', 'slow']","[5, 1, 5, 5, 5, 5, 3]"
"['The', 'corned', 'beef', 'and', 'pastrami', 'are', 'excellent', 'much', 'less', 'fatty', 'than', 'those', 'big', 'tourist', 'places', 'around', 'Times', 'Square']","[5, 1, 2, 5, 1, 5, 3, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Cute', 'place', 'nice', 'wait', 'staff', 'but', 'would', 'never', 'go', 'there', 'again']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5]"
"['We', 'had', 'a', 'good', 'time']","[5, 5, 5, 3, 5]"
"['Also', 'the', 'hostess', 'called', 'me', 'today', 'to', 'thank', 'us', 'for', 'coming', 'and', 'mentioned', 'how', 'she', 'hoped', 'that', 'my', 'girlfriend', 'enjoyed', 'her', 'birthday', 'unexpected', 'but', 'a', 'truly', 'above', 'and', 'beyond', 'thing', 'to', 'do']","[5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['people', 'are', 'rude', 'bit', 'again', 'its', 'new', 'york']","[1, 5, 3, 5, 5, 5, 5, 5]"
"['We', 'all', 'felt', 'it', 'was', 'worth', 'it']","[5, 5, 5, 5, 5, 3, 5]"
"['The', 'plain', 'slice', 'is', 'great', 'and', 'if', 'you', 'get', 'toppings', 'the', 'whole', 'slice', 'is', 'topped', 'with', 'them', 'not', 'sparsely', 'sprinkled', 'on', 'like', 'some', 'places']","[5, 1, 2, 5, 3, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Service', 'was', 'also', 'horrible', 'and', 'the', 'ambience', 'is', 'not', 'that', 'great']","[1, 5, 5, 3, 5, 5, 1, 5, 5, 5, 3]"
"['Service', 'is', 'great', 'takeout', 'is', 'good', 'too']","[1, 5, 3, 1, 5, 3, 5]"
"['Based', 'on', 'the', 'reviews', 'on', 'here', 'it', 'appears', 'that', 'the', 'restaurant', 'is', 'overwhelmed', 'after', 'the', '7', 'PM']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'pizza', 'is', 'overpriced', 'and', 'soggy']","[5, 1, 5, 3, 5, 3]"
"['Everything', 'is', 'excellent', 'the', 'menu', 'is', 'quite', 'extensive', 'and', 'you', 'eat', 'with', 'a', 'view', 'on', 'both', 'sides', 'of', 'the', 'city']","[5, 5, 3, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"['Youll', 'pay', 'at', 'least', 'double', 'at', 'any', 'other', 'Italian', 'restaurant', 'in', 'the', 'city', 'and', 'most', 'still', 'dont', 'compare']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['For', 'the', 'quality', 'of', 'food', 'a', 'little', 'too', 'expensive']","[5, 5, 1, 2, 2, 5, 5, 5, 3]"
"['Came', 'looking', 'for', 'this', 'place', 'because', 'I', 'heard', 'good', 'things']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['I', 'live', 'on', 'the', 'street', 'this', 'place', 'is', 'on']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
['Horrible'],[5]
"['Heres', 'to', 'the', 'fake', 'fish', 'tanks', 'too']","[5, 5, 5, 3, 1, 2, 5]"
"['Its', 'worth', 'the', 'wait', 'though']","[5, 3, 5, 1, 5]"
"['Ive', 'never', 'had', 'bad', 'service', 'and', 'the', 'fish', 'is', 'fresh', 'and', 'delicious']","[5, 5, 5, 3, 1, 5, 5, 1, 5, 3, 5, 3]"
"['The', 'first', 'time', 'I', 'went', 'and', 'was', 'completely', 'taken', 'by', 'the', 'live', 'jazz', 'band', 'and', 'atmosphere', 'I', 'ordered', 'the', 'Lobster', 'Cobb', 'Salad']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 1, 5, 5, 5, 1, 2, 2]"
"['we', 'decided', 'to', 'eat', 'in', 'tea', 'room', 'which', 'was', 'small', 'and', 'cute']","[5, 5, 5, 5, 5, 1, 2, 5, 5, 3, 5, 3]"
"['What', 'an', 'amazing', 'meal', 'and', 'experience']","[5, 5, 3, 1, 5, 5]"
"['Unique', 'apppetizers']","[5, 1]"
"['The', 'staff', 'has', 'always', 'been', 'attentive', 'and', 'kind', 'and', 'Ive', 'always', 'been', 'amazed', 'at', 'how', 'theyve', 'handled', 'all', 'the', 'various', 'different', 'group', 'sizes', 'that', 'come', 'in']","[5, 1, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['IT', 'is', 'the', 'best', 'deal', 'in', 'town', 'for', 'a', 'Monday', 'night', 'dinner', 'at', 'a', 'fine', 'restaurant']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5]"
"['Nothing', 'special', 'about', 'this', 'place']","[5, 3, 5, 5, 5]"
