Sentence,Sequence,Tags
"['lots', 'of', 'extra', 'space', 'but', 'the', 'keyboard', 'is', 'ridiculously', 'small']","[3, 5, 5, 1, 5, 5, 1, 5, 5, 3]","[('lots', 'NOUN', 'NNS', 'nsubj'), ('of', 'ADP', 'IN', 'prep'), ('extra', 'ADJ', 'JJ', 'amod'), ('space', 'NOUN', 'NN', 'pobj'), ('but', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('keyboard', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('ridiculously', 'ADV', 'RB', 'advmod'), ('small', 'ADJ', 'JJ', 'acomp')]"
"['Luckily', 'Dell', 'said', 'they', 'would', 'replace', 'my', 'laptop', 'with', 'a', 'new', 'one', 'but', 'instead', 'I', 'got', 'a', 'refund', 'and', 'bought', 'a', 'mac']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('Luckily', 'PROPN', 'NNP', 'compound'), ('Dell', 'PROPN', 'NNP', 'nsubj'), ('said', 'VERB', 'VBD', 'ROOT'), ('they', 'PRON', 'PRP', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('replace', 'VERB', 'VB', 'ccomp'), ('my', 'ADJ', 'PRP$', 'poss'), ('laptop', 'NOUN', 'NN', 'dobj'), ('with', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('new', 'ADJ', 'JJ', 'amod'), ('one', 'NOUN', 'NN', 'pobj'), ('but', 'CCONJ', 'CC', 'cc'), ('instead', 'ADV', 'RB', 'advmod'), ('I', 'PRON', 'PRP', 'nsubj'), ('got', 'VERB', 'VBD', 'conj'), ('a', 'DET', 'DT', 'det'), ('refund', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('bought', 'VERB', 'VBD', 'conj'), ('a', 'DET', 'DT', 'det'), ('mac', 'NOUN', 'NN', 'dobj')]"
"['I', 'decided', 'to', 'get', 'this', 'pile', 'of', 'crap', 'on', 'a', 'whim', 'and', 'totally', 'freaking', 'regret', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('I', 'PRON', 'PRP', 'nsubj'), ('decided', 'VERB', 'VBD', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('get', 'VERB', 'VB', 'xcomp'), ('this', 'DET', 'DT', 'det'), ('pile', 'NOUN', 'NN', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('crap', 'NOUN', 'NN', 'pobj'), ('on', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('whim', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('totally', 'ADV', 'RB', 'advmod'), ('freaking', 'VERB', 'VBG', 'conj'), ('regret', 'NOUN', 'NN', 'dobj'), ('it', 'PRON', 'PRP', 'dobj')]"
"['Never', 'been', 'hacked']","[5, 5, 5]","[('Never', 'ADV', 'RB', 'neg'), ('been', 'VERB', 'VBN', 'auxpass'), ('hacked', 'VERB', 'VBN', 'ROOT')]"
"['Its', 'so', 'bad', 'that', 'Im', 'thinking', 'I', 'only', 'got', 'half', 'a', 'battery', 'or', 'something']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5]","[('Its', 'ADJ', 'PRP$', 'poss'), ('so', 'ADV', 'RB', 'advmod'), ('bad', 'ADJ', 'JJ', 'ROOT'), ('that', 'ADP', 'IN', 'mark'), ('I', 'PRON', 'PRP', 'nsubj'), ('m', 'VERB', 'VBP', 'dep'), ('thinking', 'VERB', 'VBG', 'ccomp'), ('I', 'PRON', 'PRP', 'nsubj'), ('only', 'ADV', 'RB', 'advmod'), ('got', 'VERB', 'VBD', 'ccomp'), ('half', 'ADJ', 'PDT', 'predet'), ('a', 'DET', 'DT', 'det'), ('battery', 'NOUN', 'NN', 'dobj'), ('or', 'CCONJ', 'CC', 'cc'), ('something', 'NOUN', 'NN', 'conj')]"
"['Good', 'keyboard', 'long', 'battery', 'life', 'largest', 'hard', 'drive', 'and', 'windows', '7']","[5, 1, 5, 1, 2, 5, 1, 2, 5, 1, 2]","[('Good', 'ADJ', 'JJ', 'amod'), ('keyboard', 'NOUN', 'NN', 'nmod'), ('long', 'ADJ', 'JJ', 'amod'), ('battery', 'NOUN', 'NN', 'compound'), ('life', 'NOUN', 'NN', 'nsubj'), ('largest', 'ADJ', 'JJS', 'ROOT'), ('hard', 'ADJ', 'JJ', 'amod'), ('drive', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('windows', 'NOUN', 'NNS', 'conj'), ('7', 'NUM', 'CD', 'npadvmod')]"
"['I', 'think', 'it', 'was', 'seventy', 'nine', 'plus', 'tax']","[5, 5, 5, 5, 5, 5, 5, 5]","[('I', 'PRON', 'PRP', 'nsubj'), ('think', 'VERB', 'VBP', 'ROOT'), ('it', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'ccomp'), ('seventy', 'NUM', 'CD', 'compound'), ('nine', 'NUM', 'CD', 'attr'), ('plus', 'ADJ', 'JJ', 'cc'), ('tax', 'NOUN', 'NN', 'conj')]"
"['In', 'summary', 'take', 'your', 'money', 'elsewhere']","[5, 5, 5, 5, 5, 5]","[('In', 'ADP', 'IN', 'prep'), ('summary', 'NOUN', 'NN', 'pobj'), ('take', 'VERB', 'VB', 'ROOT'), ('your', 'ADJ', 'PRP$', 'poss'), ('money', 'NOUN', 'NN', 'dobj'), ('elsewhere', 'ADV', 'RB', 'advmod')]"
"['The', 'processor', 'is', 'very', 'quick', 'and', 'effective', 'as', 'I', 'load', 'webpages', 'and', 'applications']","[5, 1, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 1]","[('The', 'DET', 'DT', 'det'), ('processor', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('very', 'ADV', 'RB', 'advmod'), ('quick', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('effective', 'ADJ', 'JJ', 'conj'), ('as', 'ADP', 'IN', 'mark'), ('I', 'PRON', 'PRP', 'nsubj'), ('load', 'VERB', 'VBP', 'advcl'), ('webpages', 'NOUN', 'NNS', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('applications', 'NOUN', 'NNS', 'conj')]"
"['My', 'battery', 'went', 'bad', 'about', 'a', 'year', 'and', 'a', 'half', 'after', 'having', 'it', 'and', 'it', 'cost', 'around', 'eighty', 'to', 'a', 'hundred', 'dollars']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('My', 'ADJ', 'PRP$', 'poss'), ('battery', 'NOUN', 'NN', 'nsubj'), ('went', 'VERB', 'VBD', 'ROOT'), ('bad', 'ADJ', 'JJ', 'acomp'), ('about', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'nummod'), ('year', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('a', 'DET', 'DT', 'det'), ('half', 'NOUN', 'NN', 'nummod'), ('after', 'ADP', 'IN', 'prep'), ('having', 'VERB', 'VBG', 'pcomp'), ('it', 'PRON', 'PRP', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('it', 'PRON', 'PRP', 'nsubj'), ('cost', 'VERB', 'VBD', 'conj'), ('around', 'ADP', 'IN', 'advmod'), ('eighty', 'NUM', 'CD', 'dobj'), ('to', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'quantmod'), ('hundred', 'NUM', 'CD', 'nummod'), ('dollars', 'NOUN', 'NNS', 'pobj')]"
"['I', 'will', 'NEVER', 'buy', 'Refurbished', 'again', 'I', 'dont', 'cae', 'how', 'cheap', 'it', 'is']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]","[('I', 'PRON', 'PRP', 'nsubj'), ('will', 'VERB', 'MD', 'aux'), ('NEVER', 'ADV', 'RB', 'neg'), ('buy', 'VERB', 'VB', 'ROOT'), ('Refurbished', 'VERB', 'VBN', 'dobj'), ('again', 'ADV', 'RB', 'advmod'), ('I', 'PRON', 'PRP', 'nsubj'), ('do', 'VERB', 'VBP', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('cae', 'VERB', 'VB', 'ROOT'), ('how', 'ADV', 'WRB', 'advmod'), ('cheap', 'ADJ', 'JJ', 'acomp'), ('it', 'PRON', 'PRP', 'nsubj'), ('is', 'VERB', 'VBZ', 'ccomp')]"
"['It', 'pretty', 'much', 'does', 'everything', 'we', 'could', 'ever', 'need', 'and', 'looks', 'great', 'to', 'boot']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1]","[('It', 'PRON', 'PRP', 'nsubj'), ('pretty', 'ADV', 'RB', 'advmod'), ('much', 'ADV', 'RB', 'advmod'), ('does', 'VERB', 'VBZ', 'ROOT'), ('everything', 'NOUN', 'NN', 'dobj'), ('we', 'PRON', 'PRP', 'nsubj'), ('could', 'VERB', 'MD', 'aux'), ('ever', 'ADV', 'RB', 'advmod'), ('need', 'VERB', 'VB', 'relcl'), ('and', 'CCONJ', 'CC', 'cc'), ('looks', 'VERB', 'VBZ', 'conj'), ('great', 'ADJ', 'JJ', 'acomp'), ('to', 'ADP', 'IN', 'prep'), ('boot', 'NOUN', 'NN', 'pobj')]"
"['It', 'is', 'just', 'slow', 'slow', 'slow']","[5, 5, 5, 3, 5, 5]","[('  ', 'SPACE', '_SP', ''), ('It', 'PRON', 'PRP', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('just', 'ADV', 'RB', 'advmod'), ('slow', 'ADV', 'RB', 'acomp'), ('slow', 'ADJ', 'JJ', 'conj'), ('slow', 'ADJ', 'JJ', 'acomp')]"
"['Bottom', 'line', 'I', 'doubt', 'youd', 'be', 'overly', 'disappointed', 'if', 'you', 'invest', 'in', 'this', 'machine']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]","[('Bottom', 'ADJ', 'JJ', 'amod'), ('line', 'NOUN', 'NN', 'ROOT'), ('I', 'PRON', 'PRP', 'nsubj'), ('doubt', 'VERB', 'VBP', 'relcl'), ('you', 'PRON', 'PRP', 'nsubj'), ('d', 'VERB', 'MD', 'aux'), ('be', 'VERB', 'VB', 'ccomp'), ('overly', 'ADV', 'RB', 'advmod'), ('disappointed', 'ADJ', 'JJ', 'acomp'), ('if', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('invest', 'VERB', 'VBP', 'advcl'), ('in', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'det'), ('machine', 'NOUN', 'NN', 'pobj')]"
"['As', 'a', 'lifelong', 'Windows', 'user', 'I', 'was', 'extremely', 'pleased', 'to', 'make', 'the', 'change', 'to', 'Mac']","[5, 5, 5, 1, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]","[('As', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('lifelong', 'ADJ', 'JJ', 'amod'), ('Windows', 'PROPN', 'NNP', 'compound'), ('user', 'NOUN', 'NN', 'pobj'), ('I', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('extremely', 'ADV', 'RB', 'advmod'), ('pleased', 'ADJ', 'JJ', 'acomp'), ('to', 'PART', 'TO', 'aux'), ('make', 'VERB', 'VB', 'xcomp'), ('the', 'DET', 'DT', 'det'), ('change', 'NOUN', 'NN', 'dobj'), ('to', 'ADP', 'IN', 'prep'), ('Mac', 'PROPN', 'NNP', 'pobj')]"
"['So', 'owing', 'to', 'these', 'problems', 'I', 'went', 'out', 'and', 'got', 'myself', 'an', 'Apple', 'MacBook', 'Pro', 'which', 'I', 'am', 'using', 'with', 'great', 'satisfaction', 'at', 'this', 'very', 'moment']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5]","[('So', 'ADV', 'RB', 'advmod'), ('owing', 'VERB', 'VBG', 'advcl'), ('to', 'ADP', 'IN', 'prep'), ('these', 'DET', 'DT', 'det'), ('problems', 'NOUN', 'NNS', 'pobj'), ('I', 'PRON', 'PRP', 'nsubj'), ('went', 'VERB', 'VBD', 'ROOT'), ('out', 'PART', 'RP', 'prt'), ('and', 'CCONJ', 'CC', 'cc'), ('got', 'VERB', 'VBD', 'conj'), ('myself', 'PRON', 'PRP', 'dative'), ('an', 'DET', 'DT', 'det'), ('Apple', 'PROPN', 'NNP', 'compound'), ('MacBook', 'PROPN', 'NNP', 'compound'), ('Pro', 'PROPN', 'NNP', 'dobj'), ('which', 'ADJ', 'WDT', 'dobj'), ('I', 'PRON', 'PRP', 'nsubj'), ('am', 'VERB', 'VBP', 'aux'), ('using', 'VERB', 'VBG', 'relcl'), ('with', 'ADP', 'IN', 'prep'), ('great', 'ADJ', 'JJ', 'amod'), ('satisfaction', 'NOUN', 'NN', 'pobj'), ('at', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'det'), ('very', 'ADJ', 'JJ', 'amod'), ('moment', 'NOUN', 'NN', 'pobj')]"
"['The', 'Macbook', 'Pro', 'is', 'extremely', 'thin', 'and', 'light', 'compared', 'to', 'those', 'heavy', 'Windows', 'Laptop']","[5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 3, 5, 5]","[('The', 'DET', 'DT', 'det'), ('Macbook', 'PROPN', 'NNP', 'compound'), ('Pro', 'PROPN', 'NNP', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('extremely', 'ADV', 'RB', 'advmod'), ('thin', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('light', 'NOUN', 'NN', 'conj'), ('compared', 'VERB', 'VBN', 'prep'), ('to', 'ADP', 'IN', 'prep'), ('those', 'DET', 'DT', 'det'), ('heavy', 'ADJ', 'JJ', 'amod'), ('Windows', 'PROPN', 'NNP', 'compound'), ('Laptop', 'PROPN', 'NNP', 'pobj')]"
"['So', 'this', 'was', 'great', 'for', 'me']","[5, 5, 5, 3, 5, 5]","[('So', 'ADV', 'RB', 'advmod'), ('this', 'DET', 'DT', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('great', 'ADJ', 'JJ', 'acomp'), ('for', 'ADP', 'IN', 'prep'), ('me', 'PRON', 'PRP', 'pobj')]"
"['This', 'is', 'the', 'first', 'macbook', 'I', 'have', 'ever', 'had']","[5, 5, 5, 5, 5, 5, 5, 5, 5]","[('This', 'DET', 'DT', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('first', 'ADJ', 'JJ', 'amod'), ('macbook', 'NOUN', 'NN', 'attr'), ('I', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), ('ever', 'ADV', 'RB', 'advmod'), ('had', 'VERB', 'VBN', 'relcl')]"
"['The', 'acer', 'one', 'compuer', 'is', 'a', 'great', 'computer']","[5, 5, 5, 5, 5, 5, 3, 5]","[('The', 'DET', 'DT', 'det'), ('acer', 'NOUN', 'NN', 'nmod'), ('one', 'NUM', 'CD', 'nummod'), ('compuer', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('great', 'ADJ', 'JJ', 'amod'), ('computer', 'NOUN', 'NN', 'attr')]"
"['another', 'problem']","[5, 5]","[('another', 'DET', 'DT', 'det'), ('problem', 'NOUN', 'NN', 'ROOT')]"
"['The', 'Macbook', 'is', 'also', 'made', 'better', 'my', 'computer', 'has', 'never', 'got', 'a', 'virus', 'and', 'the', 'laptop', 'runs', 'just', 'as', 'fast', 'as', 'the', 'first', 'day', 'I', 'bought', 'it']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]","[('The', 'DET', 'DT', 'det'), ('Macbook', 'PROPN', 'NNP', 'nsubjpass'), ('is', 'VERB', 'VBZ', 'auxpass'), ('also', 'ADV', 'RB', 'advmod'), ('made', 'VERB', 'VBN', 'ROOT'), ('better', 'ADJ', 'JJR', 'oprd'), ('my', 'ADJ', 'PRP$', 'poss'), ('computer', 'NOUN', 'NN', 'nsubj'), ('has', 'VERB', 'VBZ', 'aux'), ('never', 'ADV', 'RB', 'neg'), ('got', 'VERB', 'VBN', 'ccomp'), ('a', 'DET', 'DT', 'det'), ('virus', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('laptop', 'NOUN', 'NN', 'compound'), ('runs', 'VERB', 'VBZ', 'conj'), ('just', 'ADV', 'RB', 'advmod'), ('as', 'ADV', 'RB', 'advmod'), ('fast', 'ADV', 'RB', 'advmod'), ('as', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('first', 'ADJ', 'JJ', 'amod'), ('day', 'NOUN', 'NN', 'pobj'), ('I', 'PRON', 'PRP', 'nsubj'), ('bought', 'VERB', 'VBD', 'relcl'), ('it', 'PRON', 'PRP', 'dobj')]"
"['So', 'if', 'youre', 'thinking', 'of', 'a', 'laptop', 'I', 'would', 'heartily', 'recommend', 'theApple', '133', 'MacBook', 'Pro', 'Notebook', 'Computer', 'Z0J80001', 'Notebook', 'for', 'all', 'your', 'needs']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('So', 'CCONJ', 'CC', 'advmod'), ('if', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('re', 'VERB', 'VBZ', 'aux'), ('thinking', 'VERB', 'VBG', 'advcl'), ('of', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('laptop', 'NOUN', 'NN', 'pobj'), ('I', 'PRON', 'PRP', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('heartily', 'ADV', 'RB', 'advmod'), ('recommend', 'VERB', 'VB', 'ROOT'), ('theApple', 'PROPN', 'NNP', 'dobj'), ('133', 'NUM', 'CD', 'nummod'), ('MacBook', 'PROPN', 'NNP', 'nmod'), ('Pro', 'PROPN', 'NNP', 'compound'), ('Notebook', 'PROPN', 'NNP', 'compound'), ('Computer', 'PROPN', 'NNP', 'compound'), ('Z0J80001', 'PROPN', 'NNP', 'compound'), ('Notebook', 'PROPN', 'NNP', 'dobj'), ('for', 'ADP', 'IN', 'prep'), ('all', 'ADJ', 'PDT', 'det'), ('your', 'ADJ', 'PRP$', 'poss'), ('needs', 'NOUN', 'NNS', 'pobj')]"
"['I', 'wiped', 'nearly', 'everything', 'off', 'of', 'it', 'installed', 'OpenOffice', 'and', 'Firefox', 'and', 'I', 'am', 'operating', 'an', 'incredibly', 'efficient', 'and', 'useful', 'machine', 'for', 'a', 'great', 'price']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 3, 1]","[('I', 'PRON', 'PRP', 'nsubj'), ('wiped', 'VERB', 'VBD', 'ROOT'), ('nearly', 'ADV', 'RB', 'advmod'), ('everything', 'NOUN', 'NN', 'dobj'), ('off', 'ADP', 'IN', 'prep'), ('of', 'ADP', 'IN', 'prep'), ('it', 'PRON', 'PRP', 'pobj'), ('installed', 'VERB', 'VBD', 'conj'), ('OpenOffice', 'PROPN', 'NNP', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('Firefox', 'PROPN', 'NNP', 'conj'), ('and', 'CCONJ', 'CC', 'cc'), ('I', 'PRON', 'PRP', 'nsubj'), ('am', 'VERB', 'VBP', 'aux'), ('operating', 'VERB', 'VBG', 'ROOT'), ('an', 'DET', 'DT', 'det'), ('incredibly', 'ADV', 'RB', 'advmod'), ('efficient', 'ADJ', 'JJ', 'amod'), ('and', 'CCONJ', 'CC', 'cc'), ('useful', 'ADJ', 'JJ', 'conj'), ('machine', 'NOUN', 'NN', 'dobj'), ('for', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('great', 'ADJ', 'JJ', 'amod'), ('price', 'NOUN', 'NN', 'pobj')]"
"['Overall', 'I', 'feel', 'this', 'netbook', 'was', 'poor', 'quality', 'had', 'poor', 'performance', 'although', 'it', 'did', 'have', 'great', 'battery', 'life', 'when', 'it', 'did', 'work']","[5, 5, 5, 5, 5, 5, 3, 1, 5, 3, 1, 5, 5, 5, 5, 3, 1, 2, 5, 5, 5, 5]","[('Overall', 'ADV', 'RB', 'advmod'), ('I', 'PRON', 'PRP', 'nsubj'), ('feel', 'VERB', 'VBP', 'ROOT'), ('this', 'DET', 'DT', 'det'), ('netbook', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ccomp'), ('poor', 'ADJ', 'JJ', 'amod'), ('quality', 'NOUN', 'NN', 'nsubj'), ('had', 'VERB', 'VBD', 'ccomp'), ('poor', 'ADJ', 'JJ', 'amod'), ('performance', 'NOUN', 'NN', 'dobj'), ('although', 'ADP', 'IN', 'mark'), ('it', 'PRON', 'PRP', 'nsubj'), ('did', 'VERB', 'VBD', 'aux'), ('have', 'VERB', 'VB', 'advcl'), ('great', 'ADJ', 'JJ', 'amod'), ('battery', 'NOUN', 'NN', 'compound'), ('life', 'NOUN', 'NN', 'dobj'), ('when', 'ADV', 'WRB', 'advmod'), ('it', 'PRON', 'PRP', 'nsubj'), ('did', 'VERB', 'VBD', 'advcl'), ('work', 'NOUN', 'NN', 'conj')]"
"['I', 'picked', 'it', 'out', 'because', 'it', 'was', 'inexpensive', '400', 'and', 'I', 'thought', 'it', 'would', 'be', 'a', 'good', 'easy', 'to', 'use', 'first', 'laptop']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 5, 1, 5, 5]","[('I', 'PRON', 'PRP', 'nsubj'), ('picked', 'VERB', 'VBD', 'ROOT'), ('it', 'PRON', 'PRP', 'dobj'), ('out', 'PART', 'RP', 'prt'), ('because', 'ADP', 'IN', 'mark'), ('it', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'advcl'), ('inexpensive', 'ADJ', 'JJ', 'amod'), ('400', 'NUM', 'CD', 'attr'), ('and', 'CCONJ', 'CC', 'cc'), ('I', 'PRON', 'PRP', 'nsubj'), ('thought', 'VERB', 'VBD', 'ROOT'), ('it', 'PRON', 'PRP', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('be', 'VERB', 'VB', 'ccomp'), ('a', 'DET', 'DT', 'det'), ('good', 'ADJ', 'JJ', 'amod'), ('easy', 'ADV', 'RB', 'acomp'), ('to', 'PART', 'TO', 'aux'), ('use', 'VERB', 'VB', 'xcomp'), ('first', 'ADJ', 'JJ', 'amod'), ('laptop', 'NOUN', 'NN', 'dobj')]"
"['MY', 'ONLY', 'PROBLEM', 'IS', 'I', 'CAN', 'NOT', 'REG', 'THE', 'PRODUCT', 'KEY']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2]","[('MY', 'ADJ', 'PRP$', 'poss'), ('ONLY', 'ADJ', 'JJ', 'amod'), ('PROBLEM', 'NOUN', 'NNS', 'nsubj'), ('IS', 'VERB', 'VBZ', 'ROOT'), ('I', 'PRON', 'PRP', 'nsubj'), ('CAN', 'VERB', 'MD', 'aux'), ('NOT', 'ADV', 'RB', 'neg'), ('REG', 'PROPN', 'NNP', 'ccomp'), ('THE', 'DET', 'DT', 'det'), ('PRODUCT', 'NOUN', 'NN', 'dobj'), ('KEY', 'NOUN', 'NN', 'npadvmod')]"
"['The', 'Time', 'remaining', 'goes', 'from', '4', 'hours', 'plus', 'to', 'less', 'than', '2', 'hours', 'over', 'the', 'span', 'of', 'about', '10', 'minutes']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('The', 'DET', 'DT', 'det'), ('Time', 'PROPN', 'NNP', 'nsubj'), ('remaining', 'VERB', 'VBG', 'acl'), ('goes', 'VERB', 'VBZ', 'ROOT'), ('from', 'ADP', 'IN', 'prep'), ('4', 'NUM', 'CD', 'nummod'), ('hours', 'NOUN', 'NNS', 'pobj'), ('plus', 'CCONJ', 'CC', 'cc'), ('to', 'ADP', 'IN', 'prep'), ('less', 'ADJ', 'JJR', 'amod'), ('than', 'ADP', 'IN', 'quantmod'), ('2', 'NUM', 'CD', 'nummod'), ('hours', 'NOUN', 'NNS', 'pobj'), ('over', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('span', 'NOUN', 'NN', 'pobj'), ('of', 'ADP', 'IN', 'prep'), ('about', 'ADV', 'RB', 'advmod'), ('10', 'NUM', 'CD', 'nummod'), ('minutes', 'NOUN', 'NNS', 'pobj')]"
"['Pay', 'attention', 'to', 'the', 'specs', 'if', 'you', 'want', 'these', 'options']","[5, 5, 5, 5, 1, 5, 5, 5, 5, 5]","[('Pay', 'VERB', 'VB', 'ROOT'), ('attention', 'NOUN', 'NN', 'dobj'), ('to', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('specs', 'NOUN', 'NNS', 'pobj'), ('if', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('want', 'VERB', 'VBP', 'advcl'), ('these', 'DET', 'DT', 'det'), ('options', 'NOUN', 'NNS', 'dobj')]"
"['Stupidly', 'mindnumbingly', 'slowthen', 'I', 'found', 'it', 'can', 'only', 'be', 'loaded', 'with', '2GB', 'maximum']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('  ', 'SPACE', '_SP', ''), ('Stupidly', 'ADV', 'RB', 'advmod'), ('mindnumbingly', 'ADV', 'RB', 'advmod'), ('slowthen', 'INTJ', 'UH', 'advmod'), ('I', 'PRON', 'PRP', 'nsubj'), ('found', 'VERB', 'VBD', 'ROOT'), ('it', 'PRON', 'PRP', 'nsubjpass'), ('can', 'VERB', 'MD', 'aux'), ('only', 'ADV', 'RB', 'advmod'), ('be', 'VERB', 'VB', 'auxpass'), ('loaded', 'VERB', 'VBN', 'ccomp'), ('with', 'ADP', 'IN', 'prep'), ('2', 'NUM', 'CD', 'nummod'), ('GB', 'NOUN', 'NN', 'compound'), ('maximum', 'NOUN', 'NN', 'pobj')]"
"['It', 'also', 'does', 'not', 'have', 'bluetooth']","[5, 5, 5, 5, 5, 1]","[('It', 'PRON', 'PRP', 'nsubj'), ('also', 'ADV', 'RB', 'advmod'), ('does', 'VERB', 'VBZ', 'aux'), ('not', 'ADV', 'RB', 'neg'), ('have', 'VERB', 'VB', 'ROOT'), ('bluetooth', 'ADJ', 'JJ', 'dobj')]"
