Sentence,Sequence,Tags
"['Not', 'a', 'small', 'feat', 'for', 'good', 'french', 'food', 'in', 'the', 'area']","[5, 5, 5, 5, 5, 3, 1, 2, 5, 5, 5]","[('Not', 'ADV', 'RB', 'neg'), ('a', 'DET', 'DT', 'det'), ('small', 'ADJ', 'JJ', 'amod'), ('feat', 'NOUN', 'NN', 'ROOT'), ('for', 'ADP', 'IN', 'prep'), ('good', 'ADJ', 'JJ', 'amod'), ('french', 'ADJ', 'JJ', 'amod'), ('food', 'NOUN', 'NN', 'pobj'), ('in', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('area', 'NOUN', 'NN', 'pobj')]"
"['The', 'space', 'is', 'a', 'bit', 'too', 'small', 'for', 'live', 'music', 'so', 'on', 'jazz', 'nights', 'it', 'can', 'be', 'loud', 'and', 'cramped']","[5, 5, 5, 5, 5, 5, 3, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3]","[('The', 'DET', 'DT', 'det'), ('space', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('bit', 'NOUN', 'NN', 'npadvmod'), ('too', 'ADV', 'RB', 'advmod'), ('small', 'ADJ', 'JJ', 'acomp'), ('for', 'ADP', 'IN', 'prep'), ('live', 'ADJ', 'JJ', 'amod'), ('music', 'NOUN', 'NN', 'pobj'), ('so', 'ADV', 'RB', 'advmod'), ('on', 'ADP', 'IN', 'prep'), (' ', 'SPACE', '', ''), ('jazz', 'NOUN', 'NN', 'compound'), ('nights', 'NOUN', 'NNS', 'pobj'), ('it', 'PRON', 'PRP', 'nsubj'), ('can', 'VERB', 'MD', 'aux'), ('be', 'VERB', 'VB', 'conj'), ('loud', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('cramped', 'VERB', 'VBN', 'conj')]"
"['Food', 'was', 'average', 'but', 'tasty']","[1, 5, 3, 5, 3]","[('Food', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('average', 'ADJ', 'JJ', 'acomp'), ('but', 'CCONJ', 'CC', 'cc'), ('tasty', 'ADJ', 'JJ', 'conj')]"
"['We', 'come', 'from', 'New', 'Jersey', 'to', 'eat', 'at', 'Kinoko']","[5, 5, 5, 5, 5, 5, 5, 5, 5]","[('We', 'PRON', 'PRP', 'nsubj'), ('come', 'VERB', 'VBP', 'ROOT'), ('from', 'ADP', 'IN', 'prep'), ('New', 'PROPN', 'NNP', 'compound'), ('Jersey', 'PROPN', 'NNP', 'pobj'), ('to', 'PART', 'TO', 'aux'), ('eat', 'VERB', 'VB', 'advcl'), ('at', 'ADP', 'IN', 'prep'), ('Kinoko', 'PROPN', 'NNP', 'pobj')]"
"['Big', 'Wong', 'gets', 'big', 'Ups', 'for', 'a', 'fine', 'establishment']","[5, 5, 5, 5, 5, 5, 5, 3, 1]","[('Big', 'PROPN', 'NNP', 'compound'), ('Wong', 'PROPN', 'NNP', 'nsubj'), ('gets', 'VERB', 'VBZ', 'ROOT'), ('big', 'ADJ', 'JJ', 'amod'), ('Ups', 'PROPN', 'NNP', 'dobj'), ('for', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('fine', 'ADJ', 'JJ', 'amod'), ('establishment', 'NOUN', 'NN', 'pobj')]"
"['Will', 'never', 'be', 'back']","[5, 5, 5, 5]","[('Will', 'VERB', 'MD', 'aux'), ('never', 'ADV', 'RB', 'neg'), ('be', 'VERB', 'VB', 'ROOT'), ('back', 'ADV', 'RB', 'advmod')]"
"['The', 'entree', 'was', 'bland', 'and', 'small', 'dessert', 'was', 'not', 'inspired']","[5, 1, 5, 3, 5, 3, 1, 5, 5, 3]","[('The', 'DET', 'DT', 'det'), ('entree', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('bland', 'ADJ', 'JJ', 'amod'), ('and', 'CCONJ', 'CC', 'cc'), ('small', 'ADJ', 'JJ', 'conj'), ('dessert', 'NOUN', 'NN', 'nsubjpass'), ('was', 'VERB', 'VBD', 'auxpass'), ('not', 'ADV', 'RB', 'neg'), ('inspired', 'VERB', 'VBN', 'conj')]"
"['I', 'highly', 'recommend', 'it']","[5, 5, 3, 5]","[('I', 'PRON', 'PRP', 'nsubj'), ('highly', 'ADV', 'RB', 'advmod'), ('recommend', 'VERB', 'VBP', 'ROOT'), ('it', 'PRON', 'PRP', 'dobj')]"
"['Oh', 'and', 'its', 'too', 'tiny', 'for', 'families', 'with', 'strollers']","[5, 5, 5, 5, 3, 5, 5, 5, 5]","[('Oh', 'INTJ', 'UH', 'ROOT'), ('and', 'CCONJ', 'CC', 'cc'), ('its', 'ADJ', 'PRP$', 'poss'), ('too', 'ADV', 'RB', 'advmod'), ('tiny', 'ADJ', 'JJ', 'conj'), ('for', 'ADP', 'IN', 'prep'), ('families', 'NOUN', 'NNS', 'pobj'), ('with', 'ADP', 'IN', 'prep'), ('strollers', 'NOUN', 'NNS', 'pobj')]"
"['The', 'staff', 'was', 'the', 'friendliest', 'that', 'have', 'seen', 'in', 'New', 'York']","[5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5]","[('The', 'DET', 'DT', 'det'), ('staff', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('friendliest', 'ADJ', 'JJS', 'attr'), ('that', 'ADJ', 'WDT', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), ('seen', 'VERB', 'VBN', 'relcl'), ('in', 'ADP', 'IN', 'prep'), ('New', 'PROPN', 'NNP', 'compound'), ('York', 'PROPN', 'NNP', 'pobj')]"
"['With', 'the', 'exception', 'of', 'our', 'lemon', 'salad', 'that', 'had', 'so', 'much', 'pepper', 'on', 'it', 'that', 'our', 'eyes', 'started', 'watering', 'the', 'food', 'here', 'was', 'decent', 'not', 'great']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 3]","[('With', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('exception', 'NOUN', 'NN', 'pobj'), ('of', 'ADP', 'IN', 'prep'), ('our', 'ADJ', 'PRP$', 'poss'), ('lemon', 'NOUN', 'NN', 'compound'), ('salad', 'NOUN', 'NN', 'pobj'), ('that', 'ADJ', 'WDT', 'nsubj'), ('had', 'VERB', 'VBD', 'relcl'), ('so', 'ADV', 'RB', 'advmod'), ('much', 'ADJ', 'JJ', 'amod'), ('pepper', 'NOUN', 'NN', 'dobj'), ('on', 'ADP', 'IN', 'prep'), ('it', 'PRON', 'PRP', 'pobj'), ('that', 'ADP', 'IN', 'mark'), ('our', 'ADJ', 'PRP$', 'poss'), ('eyes', 'NOUN', 'NNS', 'nsubj'), ('started', 'VERB', 'VBD', 'advcl'), ('watering', 'VERB', 'VBG', 'xcomp'), ('the', 'DET', 'DT', 'det'), ('food', 'NOUN', 'NN', 'dobj'), ('here', 'ADV', 'RB', 'advmod'), ('was', 'VERB', 'VBD', 'ROOT'), ('decent', 'ADJ', 'JJ', 'acomp'), ('not', 'ADV', 'RB', 'neg'), ('great', 'ADJ', 'JJ', 'acomp')]"
"['The', 'Pad', 'thai', 'lad', 'nar', 'and', 'various', 'other', 'dishes', 'all', 'look', 'good', 'on', 'paper', 'but', 'Ive', 'had', 'better', 'thai', 'food', 'in', 'less', 'asthetically', 'pleasing', 'places']","[5, 1, 2, 1, 2, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 1]","[('The', 'DET', 'DT', 'det'), ('Pad', 'PROPN', 'NNP', 'compound'), ('thai', 'ADJ', 'JJ', 'amod'), ('lad', 'NOUN', 'NN', 'compound'), ('nar', 'NOUN', 'NN', 'nsubj'), ('and', 'CCONJ', 'CC', 'cc'), ('various', 'ADJ', 'JJ', 'amod'), ('other', 'ADJ', 'JJ', 'amod'), ('dishes', 'NOUN', 'NNS', 'conj'), ('all', 'DET', 'DT', 'appos'), ('look', 'VERB', 'VBP', 'ROOT'), ('good', 'ADJ', 'JJ', 'acomp'), ('on', 'ADP', 'IN', 'prep'), ('paper', 'NOUN', 'NN', 'pobj'), ('but', 'CCONJ', 'CC', 'cc'), ('I', 'PRON', 'PRP', 'nsubj'), ('ve', 'VERB', 'VB', 'aux'), ('had', 'VERB', 'VBN', 'ROOT'), ('better', 'ADJ', 'JJR', 'amod'), ('thai', 'ADJ', 'JJ', 'amod'), ('food', 'NOUN', 'NN', 'dobj'), ('in', 'ADP', 'IN', 'prep'), ('less', 'ADJ', 'JJR', 'advmod'), ('asthetically', 'ADV', 'RB', 'advmod'), ('pleasing', 'ADJ', 'JJ', 'amod'), ('places', 'NOUN', 'NNS', 'pobj')]"
"['Delicious', 'food', 'at', 'a', 'great', 'price', 'but', 'do', 'not', 'go', 'here', 'on', 'a', 'cold', 'day', 'and', 'sit', 'by', 'the', 'front', 'door']","[5, 1, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2]","[('Delicious', 'ADJ', 'JJ', 'amod'), ('food', 'NOUN', 'NN', 'ROOT'), ('at', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('great', 'ADJ', 'JJ', 'amod'), ('price', 'NOUN', 'NN', 'pobj'), ('but', 'CCONJ', 'CC', 'cc'), ('do', 'VERB', 'VBP', 'aux'), ('not', 'ADV', 'RB', 'neg'), ('go', 'VERB', 'VB', 'conj'), ('here', 'ADV', 'RB', 'advmod'), ('on', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('cold', 'ADJ', 'JJ', 'amod'), ('day', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('sit', 'VERB', 'VB', 'conj'), ('by', 'ADP', 'IN', 'agent'), ('the', 'DET', 'DT', 'det'), ('front', 'ADJ', 'JJ', 'amod'), ('door', 'NOUN', 'NN', 'pobj')]"
"['my', 'picks', 'Guizhou', 'chicken', 'fish', 'with', 'hot', 'bean', 'source', 'fish', 'fillet', 'in', 'spicy', 'source', 'special', 'menu']","[5, 5, 1, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2]","[('my', 'ADJ', 'PRP$', 'poss'), ('picks', 'NOUN', 'NNS', 'nsubj'), ('Guizhou', 'PROPN', 'NNP', 'compound'), ('chicken', 'NOUN', 'NN', 'compound'), ('fish', 'NOUN', 'NN', 'ROOT'), ('with', 'ADP', 'IN', 'prep'), ('hot', 'ADJ', 'JJ', 'amod'), ('bean', 'NOUN', 'NN', 'compound'), ('source', 'NOUN', 'NN', 'compound'), ('fish', 'NOUN', 'NN', 'compound'), ('fillet', 'ADJ', 'JJ', 'pobj'), ('in', 'ADP', 'IN', 'prep'), ('spicy', 'ADJ', 'JJ', 'amod'), ('source', 'NOUN', 'NN', 'pobj'), ('special', 'ADJ', 'JJ', 'amod'), ('menu', 'NOUN', 'NN', 'conj')]"
"['Overall', 'Im', 'still', 'impressed', 'that', 'the', 'place', 'even', 'exists', 'and', 'the', 'prices', 'are', 'quite', 'decent', 'but', 'then', 'again', 'its', 'Chinatown']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5]","[('Overall', 'ADV', 'RB', 'advmod'), ('I', 'PRON', 'PRP', 'nsubj'), ('m', 'VERB', 'VBP', 'appos'), ('still', 'ADV', 'RB', 'advmod'), ('impressed', 'ADJ', 'JJ', 'ROOT'), ('that', 'ADP', 'IN', 'mark'), ('the', 'DET', 'DT', 'det'), ('place', 'NOUN', 'NN', 'nsubj'), ('even', 'ADV', 'RB', 'advmod'), ('exists', 'VERB', 'VBZ', 'ccomp'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('prices', 'NOUN', 'NNS', 'nsubj'), ('are', 'VERB', 'VBP', 'conj'), ('quite', 'ADV', 'RB', 'advmod'), ('decent', 'ADJ', 'JJ', 'acomp'), ('but', 'CCONJ', 'CC', 'cc'), ('then', 'ADV', 'RB', 'advmod'), ('again', 'ADV', 'RB', 'advmod'), ('its', 'ADJ', 'PRP$', 'poss'), ('Chinatown', 'PROPN', 'NNP', 'conj')]"
"['Admittedly', 'some', 'nights', 'inside', 'the', 'restaurant', 'were', 'rather', 'warm', 'but', 'the', 'open', 'kitchen', 'is', 'part', 'of', 'the', 'charm']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1, 2, 5, 5, 5, 5, 3]","[('Admittedly', 'ADV', 'RB', 'advmod'), ('some', 'DET', 'DT', 'det'), ('nights', 'NOUN', 'NNS', 'nsubj'), ('inside', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('restaurant', 'NOUN', 'NN', 'pobj'), ('were', 'VERB', 'VBD', 'ROOT'), ('rather', 'ADV', 'RB', 'advmod'), ('warm', 'ADJ', 'JJ', 'acomp'), ('but', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('open', 'ADJ', 'JJ', 'amod'), ('kitchen', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'conj'), ('part', 'NOUN', 'NN', 'attr'), ('of', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('charm', 'NOUN', 'NN', 'pobj')]"
"['My', 'six', 'year', 'old', 'loved', 'it']","[5, 5, 5, 5, 3, 5]","[('My', 'ADJ', 'PRP$', 'poss'), ('six', 'NUM', 'CD', 'nummod'), ('year', 'NOUN', 'NN', 'npadvmod'), ('old', 'ADJ', 'JJ', 'nsubj'), ('loved', 'VERB', 'VBD', 'ROOT'), ('it', 'PRON', 'PRP', 'dobj')]"
"['Pizza', 'was', 'a', 'little', 'soggy']","[1, 5, 5, 5, 3]","[('Pizza', 'PROPN', 'NNP', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('little', 'ADJ', 'JJ', 'amod'), ('soggy', 'NOUN', 'NN', 'acomp')]"
"['The', 'food', 'inludes', 'famous', 'scrumptious', 'bombay', 'style', 'chaat', 'such', 'as', 'bhelpuri', 'sevpuri', 'and', 'samosa', 'chaats', 'as', 'well', 'as', 'other', 'great', 'indian', 'appetizers']","[5, 1, 5, 3, 3, 5, 5, 5, 5, 5, 1, 1, 5, 1, 2, 5, 5, 5, 5, 5, 1, 2]","[('The', 'DET', 'DT', 'det'), ('food', 'NOUN', 'NN', 'nsubj'), ('inludes', 'VERB', 'VBZ', 'ROOT'), ('famous', 'ADJ', 'JJ', 'amod'), ('scrumptious', 'ADJ', 'JJ', 'amod'), ('bombay', 'NOUN', 'NN', 'compound'), ('style', 'NOUN', 'NN', 'compound'), ('chaat', 'NOUN', 'NN', 'dobj'), ('such', 'ADJ', 'JJ', 'amod'), ('as', 'ADP', 'IN', 'prep'), ('bhelpuri', 'NOUN', 'NN', 'amod'), ('sevpuri', 'NOUN', 'NN', 'nmod'), ('and', 'CCONJ', 'CC', 'cc'), ('samosa', 'NOUN', 'NN', 'conj'), ('chaats', 'NOUN', 'NNS', 'pobj'), ('as', 'ADV', 'RB', 'advmod'), ('well', 'ADV', 'RB', 'advmod'), ('as', 'ADP', 'IN', 'cc'), ('other', 'ADJ', 'JJ', 'amod'), ('great', 'ADJ', 'JJ', 'amod'), ('indian', 'ADJ', 'JJ', 'amod'), ('appetizers', 'NOUN', 'NNS', 'conj')]"
"['The', 'Singapore', 'Mai', 'Fun', 'had', 'NO', 'curry', 'flavor', 'whatsoever']","[5, 1, 2, 2, 5, 5, 1, 2, 5]","[('The', 'DET', 'DT', 'det'), ('Singapore', 'PROPN', 'NNP', 'compound'), ('Mai', 'PROPN', 'NNP', 'compound'), ('Fun', 'PROPN', 'NNP', 'nsubj'), ('had', 'VERB', 'VBD', 'ROOT'), ('NO', 'DET', 'DT', 'det'), ('curry', 'NOUN', 'NN', 'compound'), ('flavor', 'NOUN', 'NN', 'dobj'), ('whatsoever', 'ADV', 'RB', 'advmod')]"
"['The', 'only', 'problem', 'is', 'that', 'the', 'manager', 'is', 'a', 'complete', 'incompetent']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 3]","[('The', 'DET', 'DT', 'det'), ('only', 'ADJ', 'JJ', 'amod'), ('problem', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('that', 'ADP', 'IN', 'mark'), ('the', 'DET', 'DT', 'det'), ('manager', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ccomp'), ('a', 'DET', 'DT', 'det'), ('complete', 'ADJ', 'JJ', 'amod'), ('incompetent', 'NOUN', 'NN', 'attr')]"
"['The', 'wine', 'list', 'is', 'interesting', 'and', 'has', 'many', 'good', 'values']","[5, 1, 2, 5, 3, 5, 5, 5, 3, 5]","[('The', 'DET', 'DT', 'det'), ('wine', 'NOUN', 'NN', 'compound'), ('list', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('interesting', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('has', 'VERB', 'VBZ', 'conj'), ('many', 'ADJ', 'JJ', 'amod'), ('good', 'ADJ', 'JJ', 'amod'), ('values', 'NOUN', 'NNS', 'dobj')]"
"['Murray', 'wont', 'do', 'it']","[5, 5, 5, 5]","[('Murray', 'PROPN', 'NNP', 'nsubj'), ('wo', 'VERB', 'MD', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('do', 'VERB', 'VB', 'ROOT'), ('it', 'PRON', 'PRP', 'dobj')]"
"['Im', 'still', 'mad', 'that', 'i', 'had', 'to', 'pay', 'for', 'lousy', 'food']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 1]","[('I', 'PRON', 'PRP', 'nsubj'), ('m', 'VERB', 'VBP', 'ROOT'), ('still', 'ADV', 'RB', 'advmod'), ('mad', 'ADJ', 'JJ', 'acomp'), ('that', 'ADP', 'IN', 'mark'), ('i', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'ccomp'), ('to', 'PART', 'TO', 'aux'), ('pay', 'VERB', 'VB', 'xcomp'), ('for', 'ADP', 'IN', 'prep'), ('lousy', 'ADJ', 'JJ', 'amod'), ('food', 'NOUN', 'NN', 'pobj')]"
"['This', 'restaurant', 'used', 'to', 'be', 'our', 'regular', 'Thursday', 'night', 'dinner', 'location']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2]","[('This', 'DET', 'DT', 'det'), ('restaurant', 'NOUN', 'NN', 'nsubj'), ('used', 'VERB', 'VBD', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('be', 'VERB', 'VB', 'xcomp'), ('our', 'ADJ', 'PRP$', 'poss'), ('regular', 'ADJ', 'JJ', 'amod'), ('Thursday', 'PROPN', 'NNP', 'compound'), ('night', 'NOUN', 'NN', 'compound'), ('dinner', 'NOUN', 'NN', 'compound'), ('location', 'NOUN', 'NN', 'attr')]"
"['Definite', 'go', 'if', 'youre', 'used', 'to', 'good', 'Indian', 'restaurant', 'food', 'from', 'abroad']","[5, 5, 5, 5, 5, 5, 3, 1, 2, 2, 5, 5]","[('Definite', 'PROPN', 'NNP', 'nsubj'), ('go', 'VERB', 'VBP', 'ROOT'), ('if', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('re', 'VERB', 'VBZ', 'advcl'), ('used', 'VERB', 'VBN', 'acomp'), ('to', 'ADP', 'IN', 'prep'), ('good', 'ADJ', 'JJ', 'amod'), ('Indian', 'ADJ', 'JJ', 'amod'), ('restaurant', 'NOUN', 'NN', 'compound'), ('food', 'NOUN', 'NN', 'pobj'), ('from', 'ADP', 'IN', 'prep'), ('abroad', 'ADV', 'RB', 'pcomp')]"
"['THR', 'AT', 'MOSHPHERE', 'IS', 'COMPACT', 'MODERN', 'YET', 'COZY']","[5, 1, 2, 5, 5, 5, 5, 5]","[('THR', 'PROPN', 'NNP', 'compound'), ('AT', 'ADP', 'IN', 'compound'), ('MOSHPHERE', 'PROPN', 'NNP', 'nsubj'), ('IS', 'VERB', 'VBZ', 'ROOT'), ('COMPACT', 'PROPN', 'NNP', 'compound'), ('MODERN', 'PROPN', 'NNP', 'attr'), ('YET', 'CCONJ', 'CC', 'advmod'), ('COZY', 'PROPN', 'NNP', 'ROOT')]"
"['By', 'far', 'the', 'best', 'pizza', 'in', 'Manhattan']","[5, 5, 5, 3, 1, 5, 5]","[('By', 'ADP', 'IN', 'ROOT'), ('far', 'ADV', 'RB', 'pcomp'), ('the', 'DET', 'DT', 'det'), ('best', 'ADJ', 'JJS', 'amod'), ('pizza', 'NOUN', 'NN', 'pobj'), ('in', 'ADP', 'IN', 'prep'), ('Manhattan', 'PROPN', 'NNP', 'pobj')]"
"['Decent', 'Thai', 'food', 'in', 'cute', 'though', 'a', 'bit', 'dank', 'little', 'Nolita', 'hangout', 'BUT', 'service', 'terrible']","[5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]","[('Decent', 'PROPN', 'NNP', 'compound'), ('Thai', 'PROPN', 'NNP', 'compound'), ('food', 'NOUN', 'NN', 'ROOT'), ('in', 'ADP', 'IN', 'prep'), ('cute', 'ADJ', 'JJ', 'pobj'), (' ', 'SPACE', '', ''), ('though', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('bit', 'NOUN', 'NN', 'npadvmod'), ('dank', 'NOUN', 'NN', 'conj'), (' ', 'SPACE', '', ''), ('little', 'ADJ', 'JJ', 'amod'), ('Nolita', 'PROPN', 'NNP', 'compound'), ('hangout', 'ADJ', 'JJ', 'ROOT'), ('BUT', 'CCONJ', 'CC', 'cc'), ('service', 'NOUN', 'NN', 'ROOT'), ('terrible', 'ADJ', 'JJ', 'amod')]"
"['Most', 'people', 'eat', 'there', 'seem', 'to', 'be', 'typical', 'Upper', 'East', 'Side', 'snobs', 'so', 'be', 'aware']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('Most', 'ADJ', 'JJS', 'amod'), ('people', 'NOUN', 'NNS', 'nsubj'), ('eat', 'VERB', 'VBP', 'ROOT'), ('there', 'ADV', 'RB', 'advmod'), ('seem', 'VERB', 'VBP', 'conj'), ('to', 'PART', 'TO', 'aux'), ('be', 'VERB', 'VB', 'xcomp'), ('typical', 'ADJ', 'JJ', 'amod'), ('Upper', 'PROPN', 'NNP', 'compound'), ('East', 'PROPN', 'NNP', 'compound'), ('Side', 'PROPN', 'NNP', 'compound'), ('snobs', 'NOUN', 'NNS', 'attr'), ('so', 'ADV', 'RB', 'advmod'), ('be', 'VERB', 'VB', 'conj'), ('aware', 'ADJ', 'JJ', 'acomp')]"
"['The', 'waiter', 'actually', 'poured', 'water', 'on', 'my', 'hand', 'and', 'walked', 'away']","[5, 1, 5, 5, 1, 5, 5, 5, 5, 5, 5]","[('The', 'DET', 'DT', 'det'), ('waiter', 'NOUN', 'NN', 'nsubj'), ('actually', 'ADV', 'RB', 'advmod'), ('poured', 'VERB', 'VBD', 'ROOT'), ('water', 'NOUN', 'NN', 'dobj'), ('on', 'ADP', 'IN', 'prep'), ('my', 'ADJ', 'PRP$', 'poss'), ('hand', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('walked', 'VERB', 'VBD', 'conj'), ('away', 'ADV', 'RB', 'advmod')]"
"['The', 'food', 'is', 'mostly', 'made', 'from', 'scratch', 'fresh', 'and', 'well', 'prepared']","[5, 1, 5, 5, 5, 5, 5, 3, 5, 3, 4]","[('The', 'DET', 'DT', 'det'), ('food', 'NOUN', 'NN', 'nsubjpass'), ('is', 'VERB', 'VBZ', 'auxpass'), ('mostly', 'ADV', 'RB', 'advmod'), ('made', 'VERB', 'VBN', 'ROOT'), ('from', 'ADP', 'IN', 'prep'), ('scratch', 'NOUN', 'NN', 'pobj'), ('fresh', 'ADJ', 'JJ', 'conj'), ('and', 'CCONJ', 'CC', 'cc'), ('well', 'ADV', 'RB', 'advmod'), ('prepared', 'ADJ', 'JJ', 'conj')]"
"['Worse', 'of', 'all', '60', 'was', 'erroneously', 'added', 'to', 'our', '80', 'bill']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]","[('Worse', 'ADJ', 'JJR', 'nsubjpass'), ('of', 'ADP', 'IN', 'prep'), ('all', 'DET', 'DT', 'det'), ('60', 'NUM', 'CD', 'pobj'), ('was', 'VERB', 'VBD', 'auxpass'), ('erroneously', 'ADV', 'RB', 'advmod'), ('added', 'VERB', 'VBN', 'ROOT'), ('to', 'ADP', 'IN', 'prep'), ('our', 'ADJ', 'PRP$', 'poss'), ('80', 'NUM', 'CD', 'nummod'), ('bill', 'NOUN', 'NN', 'pobj')]"
"['Too', 'cold', 'to', 'enjoy']","[5, 3, 5, 3]","[('Too', 'ADV', 'RB', 'advmod'), ('cold', 'ADJ', 'JJ', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('enjoy', 'VERB', 'VB', 'xcomp')]"
"['NO', 'more', 'reservations', 'expensive', 'tips', 'and', 'annoying', 'stuff']","[5, 5, 1, 3, 1, 5, 3, 1]","[('NO', 'DET', 'DT', 'det'), ('more', 'ADJ', 'JJR', 'amod'), ('reservations', 'NOUN', 'NNS', 'ROOT'), ('expensive', 'ADJ', 'JJ', 'amod'), ('tips', 'NOUN', 'NNS', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('annoying', 'ADJ', 'JJ', 'amod'), ('stuff', 'NOUN', 'NN', 'conj')]"
"['Try', 'the', 'sea', 'bass']","[5, 5, 1, 2]","[('Try', 'VERB', 'VB', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('sea', 'NOUN', 'NN', 'compound'), ('bass', 'NOUN', 'NN', 'dobj')]"
