Sentence,Sequence,Tags
"['chance', 'is', 'a', 'small', 'cozy', 'restaurant', ' <COMMA> ', 'with', 'a', 'romantic', 'feel', 'to', 'it', ' <COMMA> ', 'the', 'decor', 'is', 'great', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1, 5, 3, 5]","[('chance', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ccomp'), ('a', 'DET', 'DT', 'det'), ('small', 'ADJ', 'JJ', 'amod'), ('cozy', 'ADJ', 'JJ', 'amod'), ('restaurant', 'NOUN', 'NN', 'attr'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('with', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('romantic', 'ADJ', 'JJ', 'amod'), ('feel', 'NOUN', 'NN', 'pobj'), ('to', 'ADP', 'IN', 'prep'), ('it', 'PRON', 'PRP', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('the', 'DET', 'DT', 'det'), ('decor', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('great', 'ADJ', 'JJ', 'acomp'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['it', 'was', 'nice', 'and', 'fresh', ' <COMMA> ', 'but', 'i', 'ca', ""n't"", 'give', 'it', 'high', 'scores', 'on', 'being', 'authentic', 'thai', ' <PERIOD> ']","[5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 1, 5]","[('it', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('nice', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('fresh', 'ADJ', 'JJ', 'conj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('but', 'CCONJ', 'CC', 'cc'), ('i', 'PRON', 'PRP', 'nsubj'), ('ca', 'VERB', 'MD', 'aux'), (""n't"", 'ADV', 'RB', 'neg'), ('give', 'VERB', 'VB', 'conj'), ('it', 'PRON', 'PRP', 'dative'), ('high', 'ADJ', 'JJ', 'amod'), ('scores', 'NOUN', 'NNS', 'dobj'), ('on', 'ADP', 'IN', 'prep'), ('being', 'VERB', 'VBG', 'pcomp'), ('authentic', 'ADJ', 'JJ', 'amod'), ('thai', 'ADJ', 'JJ', 'attr'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['overall', ' <COMMA> ', 'worht', 'every', 'penny', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5]","[('overall', 'ADV', 'RB', 'advmod'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('worht', 'NOUN', 'NN', 'ROOT'), ('every', 'DET', 'DT', 'det'), ('penny', 'NOUN', 'NN', 'npadvmod'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['when', 'i', 'called', 'this', 'morning', ' <COMMA> ', 'i', 'did', ""n't"", 'think', 'i', 'would', 'be', 'able', 'to', 'get', 'in', 'at', '12', ' <COMMA> ', 'but', 'i', 'was', 'able', 'to', 'get', 'in', ' <COMMA> ', 'along', 'with', 'four', 'other', 'guests', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('when', 'ADV', 'WRB', 'advmod'), ('i', 'PRON', 'PRP', 'nsubj'), ('called', 'VERB', 'VBD', 'advcl'), ('this', 'DET', 'DT', 'det'), ('morning', 'NOUN', 'NN', 'npadvmod'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('i', 'PRON', 'PRP', 'nsubj'), ('did', 'VERB', 'VBD', 'aux'), (""n't"", 'ADV', 'RB', 'neg'), ('think', 'VERB', 'VB', 'ROOT'), ('i', 'PRON', 'PRP', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('be', 'VERB', 'VB', 'ccomp'), ('able', 'ADJ', 'JJ', 'acomp'), ('to', 'PART', 'TO', 'aux'), ('get', 'VERB', 'VB', 'xcomp'), ('in', 'PART', 'RP', 'prt'), ('at', 'ADP', 'IN', 'prep'), ('12', 'NUM', 'CD', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('but', 'CCONJ', 'CC', 'cc'), ('i', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'conj'), ('able', 'ADJ', 'JJ', 'acomp'), ('to', 'PART', 'TO', 'aux'), ('get', 'VERB', 'VB', 'xcomp'), ('in', 'PART', 'RP', 'prt'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('along', 'ADP', 'IN', 'prep'), ('with', 'ADP', 'IN', 'prep'), ('four', 'NUM', 'CD', 'nummod'), ('other', 'ADJ', 'JJ', 'amod'), ('guests', 'NOUN', 'NNS', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['got', 'club', 'soda', ' <COMMA> ', 'filled', 'with', 'ice', ' <COMMA> ', 'no', 'lime', ' <PERIOD> ']","[5, 1, 2, 2, 2, 2, 2, 2, 5, 5, 5]","[('got', 'VERB', 'VBD', 'ROOT'), ('club', 'NOUN', 'NN', 'compound'), ('soda', 'NOUN', 'NN', 'dobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('filled', 'VERB', 'VBN', 'conj'), ('with', 'ADP', 'IN', 'prep'), ('ice', 'NOUN', 'NN', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('no', 'DET', 'DT', 'det'), ('lime', 'NOUN', 'NN', 'npadvmod'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['only', 'wine', 'and', 'beer', 'are', 'served', ' <COMMA> ', 'but', 'the', 'house', 'varities', 'are', 'actually', 'quite', 'good', ' <PERIOD> ']","[5, 1, 5, 1, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 3, 5]","[('only', 'ADV', 'RB', 'advmod'), ('wine', 'NOUN', 'NN', 'nsubjpass'), ('and', 'CCONJ', 'CC', 'cc'), ('beer', 'NOUN', 'NN', 'conj'), ('are', 'VERB', 'VBP', 'auxpass'), ('served', 'VERB', 'VBN', 'ROOT'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('but', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('house', 'NOUN', 'NN', 'nsubj'), ('varities', 'NOUN', 'NNS', 'appos'), ('are', 'VERB', 'VBP', 'conj'), ('actually', 'ADV', 'RB', 'advmod'), ('quite', 'ADV', 'RB', 'advmod'), ('good', 'ADJ', 'JJ', 'acomp'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['this', 'place', 'must', 'have', 'cost', 'the', 'owners', 'afortune', 'to', 'build', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5]","[('this', 'DET', 'DT', 'det'), ('place', 'NOUN', 'NN', 'nsubj'), ('must', 'VERB', 'MD', 'aux'), ('have', 'VERB', 'VB', 'aux'), ('cost', 'VERB', 'VBN', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('owners', 'NOUN', 'NNS', 'compound'), ('afortune', 'VERB', 'VBP', 'dobj'), ('to', 'PART', 'TO', 'aux'), ('build', 'VERB', 'VB', 'advcl'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['my', 'mouth', 'starts', 'to', 'water', 'merely', 'thinking', 'about', 'the', 'delight', 'that', 'is', 'this', 'restaurant', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('my', 'ADJ', 'PRP$', 'poss'), ('mouth', 'NOUN', 'NN', 'nsubj'), ('starts', 'VERB', 'VBZ', 'ROOT'), ('to', 'ADP', 'IN', 'aux'), ('water', 'NOUN', 'NN', 'xcomp'), ('merely', 'ADV', 'RB', 'advmod'), ('thinking', 'VERB', 'VBG', 'advcl'), ('about', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('delight', 'NOUN', 'NN', 'pobj'), ('that', 'ADJ', 'WDT', 'nsubj'), ('is', 'VERB', 'VBZ', 'relcl'), ('this', 'DET', 'DT', 'det'), ('restaurant', 'NOUN', 'NN', 'attr'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'have', ""n't"", 'been', 'to', 'the', 'other', 'locations', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), (""n't"", 'ADV', 'RB', 'neg'), ('been', 'VERB', 'VBN', 'ROOT'), ('to', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('other', 'ADJ', 'JJ', 'amod'), ('locations', 'NOUN', 'NNS', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['oh', ' <COMMA> ', 'and', 'the', 'complimentary', 'pudding', 'dessert', 'was', 'just', 'enough-', 'yummy', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5]","[('oh', 'INTJ', 'UH', 'intj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('complimentary', 'ADJ', 'JJ', 'amod'), ('pudding', 'NOUN', 'NN', 'compound'), ('dessert', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('just', 'ADV', 'RB', 'advmod'), ('enough-', 'ADJ', 'JJ', 'advmod'), ('yummy', 'ADJ', 'JJ', 'acomp'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct')]"
"['people', 'dress', 'in', 'suits', 'or', 'evening', 'gowns', 'as', 'well', 'as', 'shirts', 'jeans', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('people', 'NOUN', 'NNS', 'nsubj'), ('dress', 'VERB', 'VBP', 'ROOT'), ('in', 'ADP', 'IN', 'prep'), ('suits', 'NOUN', 'NNS', 'pobj'), ('or', 'CCONJ', 'CC', 'cc'), ('evening', 'NOUN', 'NN', 'compound'), ('gowns', 'NOUN', 'NNS', 'conj'), ('as', 'ADV', 'RB', 'advmod'), ('well', 'ADV', 'RB', 'advmod'), ('as', 'ADP', 'IN', 'cc'), ('shirts', 'NOUN', 'NNS', 'compound'), ('jeans', 'NOUN', 'NNS', 'conj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['we', 'split', 'a', 'tasty', 'vegetable', 'samosa', 'and', 'the', 'malai', 'tikka', 'wrap', ' <PERIOD> ']","[5, 5, 5, 3, 1, 2, 5, 5, 1, 2, 2, 5]","[('we', 'PRON', 'PRP', 'nsubj'), ('split', 'VERB', 'VBD', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('tasty', 'ADJ', 'JJ', 'amod'), ('vegetable', 'NOUN', 'NN', 'amod'), ('samosa', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('malai', 'NOUN', 'NN', 'compound'), ('tikka', 'NOUN', 'NN', 'compound'), ('wrap', 'NOUN', 'NN', 'conj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['knowledge', 'of', 'the', 'chef', 'and', 'the', 'waitress', 'are', 'below', 'average', ' <PERIOD> ']","[5, 5, 5, 1, 5, 5, 1, 5, 3, 4, 5]","[('knowledge', 'NOUN', 'NN', 'nsubj'), ('of', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('chef', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('waitress', 'NOUN', 'NN', 'nsubj'), ('are', 'VERB', 'VBP', 'ROOT'), ('below', 'ADP', 'IN', 'prep'), ('average', 'ADJ', 'JJ', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['we', 'were', 'walking', 'around', 'the', 'village', 'and', 'went', 'into', 'this', 'place', 'just', 'for', 'some', 'drinks', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]","[('we', 'PRON', 'PRP', 'nsubj'), ('were', 'VERB', 'VBD', 'aux'), ('walking', 'VERB', 'VBG', 'ROOT'), ('around', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('village', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('went', 'VERB', 'VBD', 'conj'), ('into', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'det'), ('place', 'NOUN', 'NN', 'pobj'), ('just', 'ADV', 'RB', 'advmod'), ('for', 'ADP', 'IN', 'prep'), ('some', 'DET', 'DT', 'det'), ('drinks', 'NOUN', 'NNS', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['decent', 'wine', 'selection', 'too', ' <PERIOD> ']","[3, 1, 2, 5, 5]","[('decent', 'ADJ', 'JJ', 'amod'), ('wine', 'NOUN', 'NN', 'compound'), ('selection', 'NOUN', 'NN', 'ROOT'), ('too', 'ADV', 'RB', 'advmod'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['go', 'with', 'a', 'group', 'of', 'friends', 'and', 'you', 'will', 'have', 'a', 'great', 'time', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]","[('go', 'VERB', 'VB', 'ROOT'), ('with', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('group', 'NOUN', 'NN', 'pobj'), ('of', 'ADP', 'IN', 'prep'), ('friends', 'NOUN', 'NNS', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('you', 'PRON', 'PRP', 'nsubj'), ('will', 'VERB', 'MD', 'aux'), ('have', 'VERB', 'VB', 'conj'), ('a', 'DET', 'DT', 'det'), ('great', 'ADJ', 'JJ', 'amod'), ('time', 'NOUN', 'NN', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['it', 'saves', 'walking', 'in', 'and', 'waiting', 'for', 'a', 'table', 'in', 'the', 'often', 'noisy', ' <COMMA> ', 'crowded', 'bar', 'at', 'dinnertime', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 1, 5, 5, 5]","[('it', 'PRON', 'PRP', 'nsubj'), ('saves', 'VERB', 'VBZ', 'ROOT'), ('walking', 'VERB', 'VBG', 'xcomp'), ('in', 'ADV', 'RB', 'advmod'), ('and', 'CCONJ', 'CC', 'cc'), ('waiting', 'VERB', 'VBG', 'conj'), ('for', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('table', 'NOUN', 'NN', 'pobj'), ('in', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('often', 'ADV', 'RB', 'amod'), ('noisy', 'ADJ', 'JJ', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('crowded', 'VERB', 'VBD', 'amod'), ('bar', 'NOUN', 'NN', 'dobj'), ('at', 'ADP', 'IN', 'prep'), ('dinnertime', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'have', 'to', 'say', 'i', 'have', 'never', 'had', 'a', 'disapointing', 'meal', 'here', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('say', 'VERB', 'VB', 'xcomp'), ('i', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), ('never', 'ADV', 'RB', 'neg'), ('had', 'VERB', 'VBN', 'ccomp'), ('a', 'DET', 'DT', 'det'), ('disapointing', 'VERB', 'VBG', 'amod'), ('meal', 'NOUN', 'NN', 'dobj'), ('here', 'ADV', 'RB', 'advmod'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['it', ""'s"", 'one', 'of', 'our', 'favorite', 'places', 'to', 'eat', 'in', 'ny', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]","[('it', 'PRON', 'PRP', 'nsubj'), (""'s"", 'VERB', 'VBZ', 'ROOT'), ('one', 'NUM', 'CD', 'attr'), ('of', 'ADP', 'IN', 'prep'), ('our', 'ADJ', 'PRP$', 'poss'), ('favorite', 'ADJ', 'JJ', 'amod'), ('places', 'NOUN', 'NNS', 'pobj'), ('to', 'PART', 'TO', 'aux'), ('eat', 'VERB', 'VB', 'relcl'), ('in', 'ADP', 'IN', 'prep'), ('ny', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['the', 'place', 'does', 'get', 'crowded', ' <COMMA> ', 'so', 'i', 'recommend', 'going', 'between', '4', '-', '5', 'pm', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('place', 'NOUN', 'NN', 'nsubj'), ('does', 'VERB', 'VBZ', 'aux'), ('get', 'VERB', 'VB', 'ccomp'), ('crowded', 'VERB', 'VBN', 'acomp'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('so', 'CCONJ', 'CC', 'advmod'), ('i', 'PRON', 'PRP', 'nsubj'), ('recommend', 'VERB', 'VBP', 'ROOT'), ('going', 'VERB', 'VBG', 'xcomp'), ('between', 'ADP', 'IN', 'prep'), ('4', 'NUM', 'CD', 'quantmod'), ('-', 'SYM', 'SYM', 'punct'), ('5', 'NUM', 'CD', 'nummod'), ('pm', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['mine', 'was', 'a', 'little', 'burnt', 'but', 'still', 'delicious', 'with', 'goat', 'cheese', 'and', 'panchetta', ' <LEFT PARENTHESIS> ', 'raddichio', 'was', 'kind', 'of', 'bitter', 'though', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 3, 5, 1, 2, 5, 1, 5, 1, 5, 5, 5, 5, 5, 5, 5]","[('mine', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('little', 'ADJ', 'JJ', 'advmod'), ('burnt', 'VERB', 'VBN', 'acomp'), ('but', 'CCONJ', 'CC', 'cc'), ('still', 'ADV', 'RB', 'advmod'), ('delicious', 'ADJ', 'JJ', 'conj'), ('with', 'ADP', 'IN', 'prep'), ('goat', 'NOUN', 'NN', 'compound'), ('cheese', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('panchetta', 'NOUN', 'NN', 'nmod'), (' <LEFT PARENTHESIS> ', 'PUNCT', '-LRB-', 'punct'), ('raddichio', 'NOUN', 'NN', 'conj'), ('was', 'VERB', 'VBD', 'conj'), ('kind', 'ADV', 'RB', 'advmod'), ('of', 'ADV', 'RB', 'advmod'), ('bitter', 'ADJ', 'JJ', 'acomp'), ('though', 'ADP', 'IN', 'advmod'), (' <RIGHT PARENTHESIS> ', 'PUNCT', '-RRB-', 'punct'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['disappointing', 'food', ' <COMMA> ', 'lousy', 'service', ' <PERIOD> ']","[3, 1, 5, 3, 1, 5]","[('disappointing', 'ADJ', 'JJ', 'amod'), ('food', 'NOUN', 'NN', 'ROOT'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('lousy', 'ADJ', 'JJ', 'amod'), ('service', 'NOUN', 'NN', 'appos'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', ""'m"", 'from', 'sichuan', ' <COMMA> ', 'this', 'is', 'the', 'restaurant', 'i', 'recommend', 'going', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), (""'m"", 'VERB', 'VBP', 'ccomp'), ('from', 'ADP', 'IN', 'prep'), ('sichuan', 'NOUN', 'NN', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('this', 'DET', 'DT', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('restaurant', 'NOUN', 'NN', 'attr'), ('i', 'PRON', 'PRP', 'nsubj'), ('recommend', 'VERB', 'VBP', 'relcl'), ('going', 'VERB', 'VBG', 'xcomp'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['this', 'lovely', 'french', ' <HYPHEN> ', 'asian', 'fusion', 'restaurant', 'stands', 'out', 'amongst', 'other', 'great', 'restaurants', 'on', 'smith', 'street', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]","[('this', 'DET', 'DT', 'det'), ('lovely', 'ADJ', 'JJ', 'amod'), ('french', 'ADJ', 'JJ', 'amod'), (' <HYPHEN> ', 'PUNCT', 'HYPH', 'punct'), ('asian', 'ADJ', 'JJ', 'amod'), ('fusion', 'NOUN', 'NN', 'compound'), ('restaurant', 'NOUN', 'NN', 'nsubj'), ('stands', 'VERB', 'VBZ', 'ROOT'), ('out', 'PART', 'RP', 'prt'), ('amongst', 'ADP', 'IN', 'prep'), ('other', 'ADJ', 'JJ', 'amod'), ('great', 'ADJ', 'JJ', 'amod'), ('restaurants', 'NOUN', 'NNS', 'pobj'), ('on', 'ADP', 'IN', 'prep'), ('smith', 'ADJ', 'JJ', 'amod'), ('street', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['if', 'you', 'want', 'a', 'casual', 'neighborhood', 'bistro', 'that', 'has', 'great', 'food', 'and', 'excellent', 'service', ' <COMMA> ', 'this', 'is', 'the', 'place', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 1, 5, 3, 1, 5, 5, 5, 5, 5, 5]","[('if', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('want', 'VERB', 'VBP', 'advcl'), ('a', 'DET', 'DT', 'det'), ('casual', 'ADJ', 'JJ', 'amod'), ('neighborhood', 'NOUN', 'NN', 'compound'), ('bistro', 'ADJ', 'JJ', 'dobj'), ('that', 'ADJ', 'WDT', 'nsubj'), ('has', 'VERB', 'VBZ', 'relcl'), ('great', 'ADJ', 'JJ', 'amod'), ('food', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('excellent', 'ADJ', 'JJ', 'amod'), ('service', 'NOUN', 'NN', 'conj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('this', 'DET', 'DT', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('place', 'NOUN', 'NN', 'attr'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['great', 'place', 'to', 'go', 'for', 'a', 'drink', 'too', 'because', 'they', 'have', '100', 'kinds', 'of', 'beer', ' <PERIOD> ']","[3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5]","[('great', 'ADJ', 'JJ', 'amod'), ('place', 'NOUN', 'NN', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('go', 'VERB', 'VB', 'relcl'), ('for', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('drink', 'NOUN', 'NN', 'pobj'), ('too', 'ADV', 'RB', 'advmod'), ('because', 'ADP', 'IN', 'mark'), ('they', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'advcl'), ('100', 'NUM', 'CD', 'nummod'), ('kinds', 'NOUN', 'NNS', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('beer', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['but', 'this', 'place', 'is', 'a', 'well', ' <HYPHEN> ', 'oiled', 'machine', 'so', 'they', 'know', 'what', 'they', ""'re"", 'doing', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('but', 'CCONJ', 'CC', 'cc'), ('this', 'DET', 'DT', 'det'), ('place', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('well', 'ADV', 'RB', 'advmod'), (' <HYPHEN> ', 'PUNCT', 'HYPH', 'punct'), ('oiled', 'VERB', 'VBN', 'amod'), ('machine', 'NOUN', 'NN', 'attr'), ('so', 'ADV', 'RB', 'advmod'), ('they', 'PRON', 'PRP', 'nsubj'), ('know', 'VERB', 'VBP', 'ROOT'), ('what', 'NOUN', 'WP', 'dobj'), ('they', 'PRON', 'PRP', 'nsubj'), (""'re"", 'VERB', 'VBP', 'aux'), ('doing', 'VERB', 'VBG', 'ccomp'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['over', 'price', ' <COMMA> ', 'and', 'small', 'portions', ' <PERIOD> ']","[3, 1, 5, 5, 3, 1, 5]","[('over', 'ADP', 'IN', 'ROOT'), ('price', 'NOUN', 'NN', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('and', 'CCONJ', 'CC', 'cc'), ('small', 'ADJ', 'JJ', 'amod'), ('portions', 'NOUN', 'NNS', 'conj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['meanwhile', ' <COMMA> ', 'the', 'bartender', 'continued', 'to', 'pour', 'champagne', 'from', 'his', 'reserve', 'after', 'we', 'had', 'finished', 'our', 'bottle', 'and', 'we', 'enjoyed', 'an', 'amuse', 'of', 'turnip', 'soup', 'with', 'pureed', 'basil', ' <COMMA> ', 'gratis', ' <PERIOD> ']","[5, 5, 5, 1, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 1, 2, 2, 2, 2, 5, 5, 5]","[('meanwhile', 'ADV', 'RB', 'advmod'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('the', 'DET', 'DT', 'det'), ('bartender', 'NOUN', 'NN', 'nsubj'), ('continued', 'VERB', 'VBD', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('pour', 'VERB', 'VB', 'xcomp'), ('champagne', 'NOUN', 'NN', 'dobj'), ('from', 'ADP', 'IN', 'prep'), ('his', 'ADJ', 'PRP$', 'poss'), ('reserve', 'NOUN', 'NN', 'pobj'), ('after', 'ADP', 'IN', 'mark'), ('we', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'aux'), ('finished', 'VERB', 'VBN', 'advcl'), ('our', 'ADJ', 'PRP$', 'poss'), ('bottle', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('we', 'PRON', 'PRP', 'nsubj'), ('enjoyed', 'VERB', 'VBD', 'conj'), ('an', 'DET', 'DT', 'det'), ('amuse', 'NOUN', 'NN', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('turnip', 'NOUN', 'NN', 'compound'), ('soup', 'NOUN', 'NN', 'pobj'), ('with', 'ADP', 'IN', 'prep'), ('pureed', 'NOUN', 'NN', 'compound'), ('basil', 'NOUN', 'NN', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('gratis', 'ADJ', 'JJ', 'appos'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
