Sentence,Sequence
"['these', 'innovators', 'of', 'french', 'indian', 'fusion', 'do', 'a', 'great', 'job', 'of', 'making', 'dishes', 'as', 'interesting', 'as', 'possible', 'while', 'still', 'being', 'accessible', ' <PERIOD> ']","[5, 5, 5, 1, 2, 2, 5, 5, 3, 5, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 3, 5]"
"['just', 'do', ""n't"", 'take', 'the', 'seat', 'between', 'the', 'bar', 'and', 'the', 'back', 'half', 'of', 'the', 'restaurant', ' <COMMA> ', 'i', 'saw', 'a', 'woman', 'get', 'nudged', '40times', 'sitting', 'there', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['no', 'gimmicks', 'here', '--', 'the', 'food', 'speaks', 'for', 'itself', 'in', 'its', 'freshness', 'and', 'preparation', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['we', 'were', 'worried', 'we', 'would', 'have', 'trouble', 'getting', 'in', ' <COMMA> ', 'but', 'somehow', 'managed', 'to', 'have', 'a', 'short', 'wait', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"['my', 'wife', 'had', 'the', 'fried', 'shrimp', 'which', 'are', 'huge', 'and', 'loved', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 1, 2, 5, 5, 3, 5, 3, 5, 5]"
"['everything', 'i', 'had', 'was', 'good', ' <COMMA> ', 'and', 'i', ""'m"", 'a', 'eater', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['one', 'should', 'not', 'go', 'to', 'lucky', 'strike', 'for', 'the', 'food', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"['the', 'service', 'is', 'awful', '--', 'the', 'last', 'time', 'i', 'was', 'there', ' <LEFT PARENTHESIS> ', 'and', 'i', 'do', 'mean', 'the', 'last', 'time', ' <RIGHT PARENTHESIS> ', 'we', 'were', 'told', 'that', 'they', 'needed', 'our', 'table', 'so', 'we', 'would', 'have', 'to', 'leave', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"['we', 'could', 'only', 'get', 'through', 'an', 'appetizer', 'and', 'cheese', 'fondue', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 1, 5, 1, 2, 5]"
"['to', 'me', 'it', 'exemplifies', 'soho', ' <COMMA> ', 'cute', ' <COMMA> ', 'artsy', ' <COMMA> ', 'interesting', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 3, 5]"
"['try', 'everything', 'for', 'that', 'matter', ' <COMMA> ', 'it', 'is', 'all', 'good', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['both', 'times', 'we', 'waited', 'well', 'over', 'a', 'half', 'hour', 'for', 'a', 'table', ' <LEFT PARENTHESIS> ', 'even', 'though', 'we', 'had', 'reservations', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 1, 5, 5]"
"['happy', 'to', 'be', 'a', 'regular', 'at', 'this', 'place', 'and', 'would', 'warmly', 'recommend', 'it', 'to', 'anyone', ' <PERIOD> ']","[3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['i', ""'ve"", 'been', 'eating', 'at', 'taj', 'mahal', 'for', 'over', 'twenty', 'years', 'and', 'have', 'found', 'them', 'to', 'be', 'the', 'most', 'excellent', 'of', 'the', 'indian', 'eateries', 'on', 'this', 'block', 'of', 'indian', 'restaurants', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['night', 'without', 'a', 'reservation', ' <COMMA> ', 'we', 'had', 'to', 'wait', 'at', 'the', 'bar', 'for', 'a', 'little', 'while', ' <COMMA> ', 'but', 'the', 'manager', 'was', 'so', 'nice', 'and', 'made', 'our', 'wait', 'a', 'great', 'experience', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5]"
"['try', 'the', 'green', 'curry', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 5, 1, 2, 5, 5, 5]"
"['we', 'had', 'the', 'scallops', 'as', 'an', 'appetizer', 'and', 'they', 'were', 'delicious', 'and', 'the', 'sauce', 'was', 'wonderful', ' <PERIOD> ']","[5, 5, 5, 1, 5, 5, 1, 5, 5, 5, 3, 5, 5, 1, 5, 3, 5]"
"['we', 'were', 'also', 'seated', 'promptly', 'at', 'the', 'time', 'of', 'our', 'reservation', 'and', 'the', 'service', 'was', 'very', 'quick', 'and', 'professional', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 3, 5]"
"['you', 'rarely', 'have', 'to', 'wait', 'for', 'a', 'seat', 'and', 'the', 'currys', ' <LEFT PARENTHESIS> ', 'masaman', ' <COMMA> ', 'green', ' <COMMA> ', 'red', ' <RIGHT PARENTHESIS> ', 'are', 'full', 'of', 'flavor', 'and', 'come', 'super', 'spicy', 'if', 'you', 'ask', 'for', 'it', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 1, 5, 5, 1, 2, 2, 2, 5, 5, 5, 5, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'food', 'there', 'are', 'sastifying', ' <PERIOD> ']","[5, 1, 5, 5, 3, 5]"
"['i', 'highly', 'recommend', 'to', 'anyone', 'to', 'give', 'this', 'place', 'a', 'try', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'highly', 'recommend', 'visiting', 'this', 'restaurant', 'and', 'having', 'dinner', 'and', 'drinks', ' <EXCLAMATION_MARK> ']","[5, 5, 3, 5, 5, 5, 5, 5, 1, 5, 1, 5]"
"['the', 'bar', 'is', 'very', 'well', 'stocked', 'with', 'interesting', 'beers', 'and', 'well', 'priced', 'wines', ' <PERIOD> ']","[5, 1, 5, 5, 3, 5, 5, 3, 1, 5, 3, 5, 1, 5]"
"['i', 'agree', ' <PERIOD> ']","[5, 5, 5]"
"['last', 'memorial', 'day', ' <COMMA> ', 'i', 'tried', 'to', 'make', 'reservations', 'but', 'was', 'told', 'they', 'were', 'closed', 'that', 'weekend', ' <LEFT PARENTHESIS> ', 'interesting', ' <COMMA> ', 'but', '...', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'food', 'was', 'good', ' <PERIOD> ']","[5, 1, 5, 3, 5]"
"['great', 'wine', 'selection', ' <COMMA> ', 'gigondas', 'is', 'worth', 'the', 'price', ' <COMMA> ', 'and', 'the', 'house', 'champagne', 'is', 'a', 'great', 'value', ' <PERIOD> ']","[3, 1, 2, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['at', 'night', ' <COMMA> ', 'but', 'it', ""'s"", 'hard', 'to', 'hear', 'your', 'own', 'conversation', 'with', 'everyone', 'else', 'competing', 'for', 'that', 'same', 'luxury', ' <HYPHEN> ', 'the', 'music', 'playing', 'in', 'the', 'background', 'is', 'also', 'voluminous', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 3, 5]"
"['it', 'just', 'was', ""n't"", 'thai', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5]"
"['i', 'have', 'enjoyed', 'everything', 'i', 'have', 'ever', 'gotten', 'and', 'the', 'fish', 'is', 'so', 'fresh', 'and', 'always', 'prepared', 'in', 'a', 'great', 'way', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5]"
"['i', 'particularly', 'love', 'their', 'yellowfun', 'tuna', 'and', 'their', 'mussel', 'selection', ' <PERIOD> ']","[5, 5, 3, 5, 1, 2, 5, 5, 1, 2, 5]"
"['i', 'love', 'to', 'visit', 'murrays', 'for', 'my', 'bagel', 'fix', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 1, 5, 5]"
"['we', 'made', 'early', 'dinner', 'reservations', 'and', 'were', 'thoroughly', 'impressed', ' <COMMA> ', 'reminds', 'me', 'of', 'my', 'grandfather', ' <COMMA> ', 'its', 'old', 'school', 'italian', 'scenery', 'with', 'lots', 'of', 'fun', 'stuff', 'to', 'admire', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['recommended', ' <PERIOD> ']","[3, 5]"
"['the', 'place', 'was', 'nice', 'and', 'calm', ' <PERIOD> ']","[5, 1, 5, 3, 5, 3, 5]"
"['cheese', 'plate', 'is', 'a', 'varied', 'delight', 'and', 'great', 'bargain', 'at', '$', '10', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 5, 5, 5]"
"['i', 'could', 'have', 'drank', '4', 'glasses', 'of', 'water', 'and', 'still', 'been', 'parched', ' <HYPHEN> ', 'so', 'watch', 'out', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['when', 'we', 'sat', ' <COMMA> ', 'we', 'got', 'great', 'and', 'fast', 'service', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 5, 3, 1, 5]"
"['most', 'of', 'the', 'servers', 'are', 'very', 'attentive', ' <COMMA> ', 'friendly', 'and', 'quite', 'attractive', ' <PERIOD> ']","[5, 5, 5, 1, 5, 5, 3, 5, 3, 5, 5, 3, 5]"
"['i', 'think', 'locals', 'rate', 'this', 'place', 'so', 'high', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['service', 'is', 'average', ' <PERIOD> ']","[5, 5, 3, 5]"
"['but', 'they', ""'ve"", 'done', 'a', 'really', 'nice', 'job', 'of', 'offering', 'all', 'the', 'typical', 'pizzeria', 'faves', 'plus', 'some', 'terrific', 'specials', 'like', 'the', 'godmother', 'pizza', ' <LEFT PARENTHESIS> ', 'a', 'sort', 'of', 'traditional', 'flat', 'pizza', 'with', 'an', 'olive', 'oil', ' <HYPHEN> ', 'brushed', 'crust', 'and', 'less', 'tomato', 'sauce', 'than', 'usual', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['go', 'girls', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5]"
"['they', 'forgot', 'a', 'sandwich', ' <COMMA> ', 'did', ""n't"", 'include', 'plastic', 'forks', ' <COMMA> ', 'and', 'did', ""n't"", 'include', 'pita', 'with', 'the', 'hummus', 'platter', ' <PERIOD> ']","[5, 3, 5, 1, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 1, 5, 5, 1, 2, 5]"
"['the', 'steak', 'is', 'good', ' <COMMA> ', 'the', 'fish', 'is', 'good', 'and', 'the', 'sushi', 'was', 'surprisingly', 'great', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 1, 5, 3, 5, 5, 1, 5, 5, 3, 5]"
"['for', 'asian', 'fusion', ' <COMMA> ', 'there', 'are', 'many', 'places', 'further', 'downtown', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['old', 'school', 'meets', 'new', 'world', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5]"
"['i', 'am', 'reluctant', 'to', 'write', 'because', 'i', 'would', 'not', 'want', 'my', 'jem', 'of', 'a', 'pizza', 'place', 'to', 'become', 'overcrowded', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]"
"['the', 'service', 'was', 'poor', ' <COMMA> ', 'restaurant', 'poorly', 'lit', ' <COMMA> ', 'staff', 'not', 'very', 'attentive', 'and', 'i', 'would', 'have', 'rather', 'eaten', 'at', 'a', 'mcdonald', ""'s"", 'than', 'this', 'joint', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 3, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'is', 'probably', 'one', 'of', 'my', 'new', 'favorite', 'places', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['for', 'being', 'number', '1', ' <COMMA> ', 'this', 'place', 'has', 'alot', 'of', 'work', 'to', 'do', 'in', 'order', 'to', 'truly', 'earn', 'its', 'so', 'called', 'reputation', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['for', 'myself', 'and', 'family', 'we', 'would', 'only', 'go', 'here', 'to', 'celebrate', 'an', 'occassion', ' <COMMA> ', 'i', 'do', 'prefer', 'smaller', ' <COMMA> ', 'quiter', 'restaurants', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['the', 'one', 'on', 'the', 'east', 'side', 'is', 'much', 'better', 'than', 'the', 'one', 'on', 'the', 'west', 'side', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['they', 'all', 'know', 'you', ' <PERIOD> ']","[5, 5, 5, 5, 5]"
"['my', 'gf', 'and', 'i', 'still', 'choose', 'to', 'eat', 'there', 'a', 'lot', 'because', 'of', 'diverse', 'cocktails', ' <COMMA> ', 'the', 'chill', 'decor', ' <COMMA> ', 'and', 'the', 'decent', 'sushi', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 1, 5, 5, 5, 3, 1, 5]"
"['we', 'ended', 'the', 'dinner', 'with', 'a', 'surprisingly', 'light', 'and', 'flaky', 'apple', 'tarte', 'tatin', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 1, 2, 2, 5]"
"['the', 'buffet', 'had', 'a', 'nice', 'selection', ' <PERIOD> ']","[5, 1, 5, 5, 3, 1, 5]"
"['waitstaff', 'are', 'very', 'friendly', ' <PERIOD> ']","[5, 5, 5, 3, 5]"
"['this', 'restaurant', 'is', 'such', 'a', 'great', 'place', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5]"
"['once', 'you', 'step', 'into', 'cosette', ' <COMMA> ', 'you', ""'re"", 'miraculously', 'in', 'a', 'small', ' <COMMA> ', 'off', ' <HYPHEN> ', 'the', ' <HYPHEN> ', 'beaten', 'path', 'parisian', 'bistro', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', ""'ve"", 'been', 'several', 'times', 'and', 'am', 'totally', 'smitten', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['terrible', 'experience', ' <PERIOD> ']","[3, 5, 5]"
"['i', 'love', 'the', 'place', ' <PERIOD> ']","[5, 3, 5, 5, 5]"
"['service', 'was', 'slow', 'had', 'to', 'wait', 'to', 'order', 'and', 'get', 'food', 'although', 'not', 'crowded', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['will', 'have', 'to', 'return', 'to', 'try', 'the', 'chocolate', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 1, 5]"
"['it', ""'s"", 'only', '$', '1.95', 'for', 'a', 'regular', 'slice', 'and', '$', '4.00', 'for', 'a', 'slice', 'with', 'a', 'mushroom', ' <COMMA> ', 'not', 'mushrooms', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['there', 'is', 'a', 'real', 'gallery', 'of', 'stars', 'that', 'have', 'visited', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'food', 'was', 'below', 'average', ' <COMMA> ', 'the', 'service', 'was', 'pathetic', ' <COMMA> ', 'there', 'was', 'no', 'ambience', 'at', 'all', ' <PERIOD> ']","[5, 1, 5, 3, 4, 5, 5, 1, 5, 3, 5, 5, 5, 5, 1, 5, 5, 5]"
"['i', 'really', 'enjoyed', 'the', 'shows', 'put', 'on', 'by', 'the', 'actors', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['our', 'first', 'time', 'in', 'new', 'york', 'and', 'we', 'had', 'to', 'try', 'a', 'new', 'york', 'bagel', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['service', 'was', 'efficient', 'courteous', ' <PERIOD> ']","[1, 5, 3, 3, 5]"
"['this', 'one', 'is', 'definintely', 'my', 'least', 'favorite', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 4, 5]"
"['i', 'have', 'been', 'urged', 'by', 'friends', 'for', 'months', 'to', 'check', 'out', 'the', 'mermaid', 'inn', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'miso', 'soup', 'lacked', 'flavor', 'and', 'the', 'fish', 'was', 'unfortunately', 'not', 'as', 'well', 'prepared', 'as', 'in', 'the', 'past', ' <PERIOD> ']","[5, 1, 2, 3, 5, 5, 5, 1, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5]"
"['everytime', 'my', 'husband', 'and', 'i', 'go', 'there', ' <COMMA> ', 'we', 'are', 'never', 'disappointed', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['they', 'are', 'the', 'best', 'bagels', 'i', ""'ve"", 'had', ' <PERIOD> ']","[5, 5, 5, 3, 1, 5, 5, 5, 5]"
"['we', 'were', 'not', 'disappointed', ' <PERIOD> ']","[5, 5, 5, 3, 5]"
"['i', ""'ve"", 'read', 'some', 'of', 'the', 'previews', 'reviews', ' <HYPHEN> ', 'people', 'are', 'either', 'not', 'new', 'yorkers', 'or', 'have', 'more', 'appreciation', 'for', 'ambience', 'then', 'food', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 5]"
"['toons', 'has', 'recently', 'been', 'redone', ' <COMMA> ', 'so', 'it', ""'s"", 'now', 'a', 'very', 'attractive', 'space', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5]"
"['$', '160', 'for', '2', 'filets', ' <COMMA> ', '2', 'sides', ' <COMMA> ', 'an', 'appetizer', 'and', 'drinks', ' <PERIOD> ']","[5, 5, 5, 5, 1, 5, 5, 1, 5, 5, 1, 5, 1, 5]"
"['while', 'the', 'prices', 'are', 'nothing', 'special', ' <COMMA> ', 'the', 'portions', 'are', 'huge', ' <PERIOD> ']","[5, 5, 1, 5, 5, 3, 5, 5, 1, 5, 3, 5]"
"['its', 'a', 'nice', 'quiet', 'location', 'to', 'go', 'eat', 'a', 'good', 'meal', ' <COMMA> ', 'relax', ' <COMMA> ', 'be', 'able', 'to', 'talk', 'and', 'have', 'a', 'very', 'good', 'time', ' <PERIOD> ']","[5, 5, 3, 3, 1, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['we', 'arrived', 'for', 'dinner', 'expecting', 'to', 'be', 'impressed', 'by', 'a', 'place', 'that', 'has', 'an', 'impressive', 'past', ' <HYPHEN> ', 'but', ' <COMMA> ', 'that', ""'s"", 'just', 'it', '--', 'the', 'past', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['however', ' <COMMA> ', 'i', 'think', 'this', 'place', 'is', 'a', 'good', 'hang', 'out', 'spot', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1, 5]"
"['the', 'menu', 'is', 'prix', 'fixe', ' <COMMA> ', 'so', 'be', 'prepared', 'to', 'spend', 'at', 'least', '$', '60', 'per', 'person', ' <COMMA> ', 'but', 'it', 'is', 'well', 'worth', 'itsuperb', 'food', ' <PERIOD> ']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 1, 5]"
"['rao', 'is', 'a', 'good', 'restaurant', ' <COMMA> ', 'but', 'it', ""'s"", 'nothing', 'special', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 4, 5]"
"['the', 'wine', 'list', 'is', 'extensive', 'and', 'impressive', ' <PERIOD> ']","[5, 1, 2, 5, 3, 5, 3, 5]"
"['we', 'had', 'the', 'most', 'wonderful', 'waitress', ' <PERIOD> ']","[5, 5, 5, 5, 3, 1, 5]"
"['while', 'the', 'staff', 'at', 'this', 'little', 'bistro', 'is', 'very', 'friendly', ' <COMMA> ', 'i', 'have', 'never', 'experienced', 'more', 'incompetency', ' <PERIOD> ']","[5, 5, 1, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'quail', 'was', 'fantastic', 'and', 'unique', 'and', 'the', 'pastas', 'were', 'full', 'of', 'flavor', ' <PERIOD> ']","[5, 1, 5, 3, 5, 3, 5, 5, 1, 5, 3, 5, 1, 5]"
"['when', 'we', 'left', 'at', '8:00', 'pm', ' <COMMA> ', 'it', 'was', 'packed', 'and', 'noisy', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5]"
"['okay', ' <COMMA> ', 'so', 'i', 'never', 'write', 'but', 'there', 'does', ""n't"", 'seem', 'to', 'fair', 'balance', 'of', 'positive', 'to', 'negative', 'reviews', 'concerning', 'green', 'bo', 'and', 'it', ""'s"", 'time', 'to', 'speak', 'up', ' <HYPHEN> ', 'i', 'live', 'in', 'chinatown', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'zucchini', 'and', 'mashed', 'potatoes', 'are', 'a', 'blend', 'of', 'garlic', 'and', 'butter', 'which', 'simply', 'melts', 'in', 'your', 'mouth', ' <PERIOD> ']","[5, 1, 5, 1, 2, 5, 5, 5, 5, 1, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'staff', 'is', 'courteous', 'and', 'friendly', ' <PERIOD> ']","[5, 1, 5, 3, 5, 3, 5]"
"['never', 'fails', 'to', 'please', ' <PERIOD> ']","[5, 3, 5, 5, 5]"
"['decor', 'is', 'nice', 'though', 'service', 'can', 'be', 'spotty', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 3, 5]"
"['aside', 'from', 'the', 'rushed', 'service', ' <COMMA> ', 'we', 'were', 'very', 'impressed', 'with', 'the', 'food', 'and', 'the', 'drinks', ' <PERIOD> ']","[5, 5, 5, 3, 1, 5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 1, 5]"
"['will', 'absolutely', 'visit', 'again', ' <PERIOD> ']","[5, 5, 5, 5, 5]"
"['make', 'sure', 'you', 'have', 'the', 'spicy', 'scallop', 'roll', '..', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'would', 'highly', 'recommend', 'this', 'place', 'to', 'anyone', 'who', 'is', 'looking', 'for', 'a', 'fine', 'indian', 'dining', 'experience', 'that', 'is', 'definitely', 'a', 'value', 'for', 'your', 'dollar', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['and', 'even', 'with', 'it', ""'s"", 'pub', 'atmosphere', 'they', 'were', 'great', 'to', 'my', 'kids', 'too', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['this', 'big', 'draw', 'is', 'the', 'all', 'you', 'can', 'sushi', 'here', 'for', '$', '19.95', ' <EXCLAMATION_MARK> ']","[5, 5, 3, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]"
"['i', 'consider', 'the', 'best', 'grand', 'sichuan', 'restaurant', 'in', 'nyc', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['we', 'spent', '50', '$', '$', 'definetly', 'will', 'come', 'back', 'with', 'my', 'friends', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['went', 'to', 'village', 'last', 'night', 'for', 'my', 'birthday', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['some', 'of', 'the', 'workers', 'ignore', 'me', 'and', 'talk', 'to', 'the', 'female', 'customers', ' <COMMA> ', 'other', 'times', ' <COMMA> ', 'they', ""'ve"", 'skipped', 'my', 'order', ' <PERIOD> ']","[5, 5, 5, 1, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 5]"
"['the', 'specials', 'are', 'usually', 'quite', 'good', 'too', ' <PERIOD> ']","[5, 1, 5, 5, 5, 3, 5, 5]"
"['they', ""'ve"", 'the', 'best', 'desserts', 'and', 'mixed', 'drinks', 'as', 'well', 'as', 'snack', 'foods', ' <PERIOD> ']","[5, 5, 5, 3, 1, 5, 1, 2, 5, 5, 5, 1, 2, 5]"
"['try', 'the', 'chocolate', 'mud', 'cake', ' <LEFT PARENTHESIS> ', 'warmed', ' <RIGHT PARENTHESIS> ', 'with', '2', 'scoops', 'of', 'dulce', 'de', 'leche', 'gelato', ' <PERIOD> ']","[5, 5, 1, 2, 2, 2, 5, 5, 5, 5, 5, 5, 1, 2, 2, 2, 5]"
