Sentence,Sequence,Tags
"['the', 'one', 'vegetarian|ADJ', 'entree|NOUN', ' <LEFT PARENTHESIS> ', 'abby', ""'s"", 'treasure|NOUN', ' <RIGHT PARENTHESIS> ', 'was|VERB', 'actually', 'quite|ADJ', 'a', 'surprise|NOUN', ' <HYPHEN> ', 'it', 'was|VERB', 'delicious|ADJ', 'and', 'had|VERB', 'wintermelon|NOUN', 'covering|VERB', 'an', 'assortment|NOUN', 'of', 'fresh|ADJ', 'mushrooms|NOUN', 'and', 'vegetables|NOUN', ' <PERIOD> ']","[5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('one', 'NUM', 'CD', 'nummod'), ('vegetarian', 'ADJ', 'JJ', 'amod'), ('entree', 'NOUN', 'NN', 'nsubj'), (' <LEFT PARENTHESIS> ', 'PUNCT', '-LRB-', 'punct'), ('abby', 'PROPN', 'NNP', 'poss'), (""'s"", 'PART', 'POS', 'case'), ('treasure', 'NOUN', 'NN', 'appos'), (' <RIGHT PARENTHESIS> ', 'PUNCT', '-RRB-', 'punct'), ('was', 'VERB', 'VBD', 'ccomp'), ('actually', 'ADV', 'RB', 'advmod'), ('quite', 'ADJ', 'PDT', 'predet'), ('a', 'DET', 'DT', 'det'), ('surprise', 'NOUN', 'NN', 'attr'), (' <HYPHEN> ', 'PUNCT', ':', 'punct'), ('it', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('delicious', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('had', 'VERB', 'VBD', 'conj'), ('wintermelon', 'NOUN', 'NN', 'dobj'), ('covering', 'VERB', 'VBG', 'acl'), ('an', 'DET', 'DT', 'det'), ('assortment', 'NOUN', 'NN', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('fresh', 'ADJ', 'JJ', 'amod'), ('mushrooms', 'NOUN', 'NNS', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('vegetables', 'NOUN', 'NNS', 'conj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['at', '5', 'dumplings|NOUN', 'for', '$', '1', ' <COMMA> ', 'you', 'just', 'can|VERB', 'not', 'go|VERB', 'wrong|ADJ', ' <PERIOD> ']","[5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]","[('at', 'ADP', 'IN', 'prep'), ('5', 'NUM', 'CD', 'nummod'), ('dumplings', 'NOUN', 'NNS', 'pobj'), ('for', 'ADP', 'IN', 'prep'), ('$', 'SYM', '$', 'nmod'), ('1', 'NUM', 'CD', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('you', 'PRON', 'PRP', 'nsubj'), ('just', 'ADV', 'RB', 'advmod'), ('can', 'VERB', 'MD', 'aux'), ('not', 'ADV', 'RB', 'neg'), ('go', 'VERB', 'VB', 'ROOT'), ('wrong', 'ADJ', 'JJ', 'acomp'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['but', 'the', 'pizza|NOUN', 'is|VERB', 'way|NOUN', 'to', 'expensive|ADJ', ' <PERIOD> ']","[5, 5, 1, 5, 5, 5, 3, 5]","[('but', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('pizza', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('way', 'NOUN', 'NN', 'attr'), ('to', 'PART', 'TO', 'aux'), ('expensive', 'ADJ', 'JJ', 'relcl'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['and', 'the', 'staff|NOUN', 'is|VERB', 'also', 'young|ADJ', ' <COMMA> ', 'energeic|ADJ', 'and', 'hot|ADJ', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 5, 1, 5, 5, 3, 5, 3, 5, 3, 5, 5, 5, 5]","[('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('staff', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('also', 'ADV', 'RB', 'advmod'), ('young', 'ADJ', 'JJ', 'acomp'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('energeic', 'ADJ', 'JJ', 'conj'), ('and', 'CCONJ', 'CC', 'cc'), ('hot', 'ADJ', 'JJ', 'conj'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct')]"
"['even', 'better', ' <COMMA> ', 'they', 'know|VERB', 'how', 'to', 'cook|VERB', 'french|ADJ', 'classics|NOUN', 'like', 'steak|NOUN', 'au', 'poivre|NOUN', 'and', 'onglet|NOUN', 'without', 'burning|VERB', 'it', 'to', 'death|NOUN', 'or', 'overcooking|VERB', 'it', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('even', 'ADV', 'RB', 'advmod'), ('better', 'ADV', 'RBR', 'advmod'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('they', 'PRON', 'PRP', 'nsubj'), ('know', 'VERB', 'VBP', 'ROOT'), ('how', 'ADV', 'WRB', 'advmod'), ('to', 'PART', 'TO', 'aux'), ('cook', 'VERB', 'VB', 'xcomp'), ('french', 'ADJ', 'JJ', 'amod'), ('classics', 'NOUN', 'NNS', 'dobj'), ('like', 'ADP', 'IN', 'prep'), ('steak', 'NOUN', 'NN', 'pobj'), ('au', 'DET', 'DT', 'prep'), ('poivre', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('onglet', 'NOUN', 'NN', 'conj'), ('without', 'ADP', 'IN', 'prep'), ('burning', 'VERB', 'VBG', 'pcomp'), ('it', 'PRON', 'PRP', 'dobj'), ('to', 'ADP', 'IN', 'prep'), ('death', 'NOUN', 'NN', 'pobj'), ('or', 'CCONJ', 'CC', 'cc'), ('overcooking', 'VERB', 'VBG', 'conj'), ('it', 'PRON', 'PRP', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['service|NOUN', 'was|VERB', 'decent|ADJ', ' <COMMA> ', 'but', 'not', 'as', 'smooth|ADJ', 'as', 'i', 'would|VERB', 'expect|VERB', 'from', 'a', 'place|NOUN', 'with', 'these', 'prices|NOUN', 'and', 'reputation|NOUN', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('service', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('decent', 'ADJ', 'JJ', 'acomp'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('but', 'CCONJ', 'CC', 'cc'), ('not', 'ADV', 'RB', 'neg'), ('as', 'ADV', 'RB', 'advmod'), ('smooth', 'ADJ', 'JJ', 'conj'), ('as', 'ADP', 'IN', 'mark'), ('i', 'PRON', 'PRP', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('expect', 'VERB', 'VB', 'advcl'), ('from', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('place', 'NOUN', 'NN', 'pobj'), ('with', 'ADP', 'IN', 'prep'), ('these', 'DET', 'DT', 'det'), ('prices', 'NOUN', 'NNS', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('reputation', 'NOUN', 'NN', 'conj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['we', 'had|VERB', 'a', 'wonderful|ADJ', 'meal|NOUN', 'at', 'naples|VERB', '45', 'a', 'month|NOUN', 'ago', 'on', 'a', 'visit|NOUN', 'to', 'nyc|ADJ', ' <PERIOD> ']","[5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('we', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('wonderful', 'ADJ', 'JJ', 'amod'), ('meal', 'NOUN', 'NN', 'dobj'), ('at', 'ADP', 'IN', 'prep'), ('naples', 'VERB', 'VBZ', 'pobj'), ('45', 'NUM', 'CD', 'nummod'), ('a', 'DET', 'DT', 'det'), ('month', 'NOUN', 'NN', 'npadvmod'), ('ago', 'ADV', 'RB', 'advmod'), ('on', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('visit', 'NOUN', 'NN', 'pobj'), ('to', 'ADP', 'IN', 'prep'), ('nyc', 'ADJ', 'JJ', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['good|ADJ', 'drink|NOUN', ' <PERIOD> ']","[3, 1, 5]","[('good', 'ADJ', 'JJ', 'amod'), ('drink', 'NOUN', 'NN', 'ROOT'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['great|ADJ', 'food|NOUN', ' <LEFT PARENTHESIS> ', 'spinach|NOUN', 'and', 'corn|NOUN', 'dumplings|NOUN', 'and', 'massamman|NOUN', 'curry|NOUN', ' <RIGHT PARENTHESIS> ', ' <COMMA> ', 'very', 'friendly|ADJ', 'and', 'no', 'nonsense|NOUN', 'service|NOUN', 'and', 'a', 'clean|ADJ', 'and', 'funky|ADJ', 'bathroom|NOUN', ' <PERIOD> ']","[3, 1, 5, 1, 2, 2, 2, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 1, 5, 5, 3, 5, 3, 1, 5]","[('great', 'ADJ', 'JJ', 'amod'), ('food', 'NOUN', 'NN', 'ROOT'), (' <LEFT PARENTHESIS> ', 'PUNCT', '-LRB-', 'punct'), ('spinach', 'NOUN', 'NN', 'nmod'), ('and', 'CCONJ', 'CC', 'cc'), ('corn', 'NOUN', 'NN', 'conj'), ('dumplings', 'NOUN', 'NNS', 'conj'), ('and', 'CCONJ', 'CC', 'cc'), ('massamman', 'NOUN', 'NN', 'compound'), ('curry', 'NOUN', 'NN', 'conj'), (' <RIGHT PARENTHESIS> ', 'PUNCT', '-RRB-', 'punct'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('very', 'ADV', 'RB', 'advmod'), ('friendly', 'ADJ', 'JJ', 'amod'), ('and', 'CCONJ', 'CC', 'cc'), ('no', 'DET', 'DT', 'det'), ('nonsense', 'NOUN', 'NN', 'compound'), ('service', 'NOUN', 'NN', 'conj'), ('and', 'CCONJ', 'CC', 'cc'), ('a', 'DET', 'DT', 'det'), ('clean', 'ADJ', 'JJ', 'amod'), ('and', 'CCONJ', 'CC', 'cc'), ('funky', 'ADJ', 'JJ', 'conj'), ('bathroom', 'NOUN', 'NN', 'conj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['was|VERB', 'there', 'friday|NOUN', 'night|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5]","[('was', 'VERB', 'VBD', 'ROOT'), ('there', 'ADV', 'RB', 'expl'), ('friday', 'NOUN', 'NN', 'compound'), ('night', 'NOUN', 'NN', 'npadvmod'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['we', 'had|VERB', 'a', 'girls|NOUN', ""'"", 'night|NOUN', 'dinner|NOUN', 'here', 'for', 'restaurant|NOUN', 'week|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]","[('we', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('girls', 'NOUN', 'NNS', 'poss'), (""'"", 'PART', 'POS', 'case'), ('night', 'NOUN', 'NN', 'compound'), ('dinner', 'NOUN', 'NN', 'dobj'), ('here', 'ADV', 'RB', 'advmod'), ('for', 'ADP', 'IN', 'prep'), ('restaurant', 'NOUN', 'NN', 'compound'), ('week', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['romantic|ADJ', 'if', 'you', 'want|VERB', 'it', 'to', 'be|VERB', ' <LEFT PARENTHESIS> ', 'brightly', 'lit|VERB', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('romantic', 'ADJ', 'JJ', 'ROOT'), ('if', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('want', 'VERB', 'VBP', 'advcl'), ('it', 'PRON', 'PRP', 'nsubj'), ('to', 'PART', 'TO', 'aux'), ('be', 'VERB', 'VB', 'ccomp'), (' <LEFT PARENTHESIS> ', 'PUNCT', '-LRB-', 'punct'), ('brightly', 'ADV', 'RB', 'advmod'), ('lit', 'VERB', 'VBN', 'acomp'), (' <RIGHT PARENTHESIS> ', 'PUNCT', '-RRB-', 'punct'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['however', ' <COMMA> ', 'i', 'was|VERB', 'there', 'for', 'a', 'work|NOUN', 'dinner|NOUN', 'not', 'long', 'ago', 'when', 'my|ADJ', 'colleague|NOUN', 'from', 'london|NOUN', 'noticed|VERB', 'a', 'very', 'large|ADJ', 'waterbug|NOUN', 'on', 'the', 'ceiling|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 1, 5]","[('however', 'ADV', 'RB', 'advmod'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('i', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('there', 'ADV', 'RB', 'advmod'), ('for', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('work', 'NOUN', 'NN', 'compound'), ('dinner', 'NOUN', 'NN', 'pobj'), ('not', 'ADV', 'RB', 'neg'), ('long', 'ADV', 'RB', 'advmod'), ('ago', 'ADV', 'RB', 'advmod'), ('when', 'ADV', 'WRB', 'advmod'), ('my', 'ADJ', 'PRP$', 'poss'), ('colleague', 'NOUN', 'NN', 'nsubj'), ('from', 'ADP', 'IN', 'prep'), ('london', 'NOUN', 'NN', 'pobj'), ('noticed', 'VERB', 'VBD', 'advcl'), ('a', 'DET', 'DT', 'det'), ('very', 'ADV', 'RB', 'advmod'), ('large', 'ADJ', 'JJ', 'amod'), ('waterbug', 'NOUN', 'NN', 'dobj'), ('on', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('ceiling', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'recommend|VERB', 'it', ' <EXCLAMATION_MARK> ']","[5, 3, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('recommend', 'VERB', 'VBP', 'ROOT'), ('it', 'PRON', 'PRP', 'dobj'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct')]"
"['i', 'have|VERB', 'taken|VERB', 'practically', 'every', 'guest|NOUN', 'that|ADJ', 'has|VERB', 'come|VERB', 'to', 'visit|VERB', 'me', 'in', 'ny', 'and', 'hooked|VERB', 'a', 'few|ADJ', 'new|ADJ', 'yorkers|NOUN', 'onto', 'peep|NOUN', 'as', 'well', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), ('taken', 'VERB', 'VBN', 'ROOT'), ('practically', 'ADV', 'RB', 'advmod'), ('every', 'DET', 'DT', 'nummod'), ('guest', 'NOUN', 'NN', 'dobj'), ('that', 'ADJ', 'WDT', 'nsubj'), ('has', 'VERB', 'VBZ', 'aux'), ('come', 'VERB', 'VBN', 'relcl'), ('to', 'PART', 'TO', 'aux'), ('visit', 'VERB', 'VB', 'advcl'), ('me', 'PRON', 'PRP', 'dobj'), ('in', 'ADP', 'IN', 'prep'), ('ny', 'PROPN', 'NNP', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('hooked', 'VERB', 'VBD', 'conj'), ('a', 'DET', 'DT', 'det'), ('few', 'ADJ', 'JJ', 'amod'), ('new', 'ADJ', 'JJ', 'amod'), ('yorkers', 'NOUN', 'NNS', 'dobj'), ('onto', 'ADP', 'IN', 'prep'), ('peep', 'NOUN', 'NN', 'pobj'), ('as', 'ADV', 'RB', 'advmod'), ('well', 'ADV', 'RB', 'advmod'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['enough', 'said|VERB', ' <EXCLAMATION_MARK> ']","[5, 5, 5]","[('enough', 'ADV', 'RB', 'nsubj'), ('said', 'VERB', 'VBD', 'ROOT'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct')]"
"['i', 'do|VERB', ""n't"", 'live|VERB', 'in', 'ny', 'but', 'my|ADJ', 'best|ADJ', 'friend|NOUN', 'does|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('do', 'VERB', 'VBP', 'aux'), (""n't"", 'ADV', 'RB', 'neg'), ('live', 'VERB', 'VB', 'ROOT'), ('in', 'ADP', 'IN', 'prep'), ('ny', 'PROPN', 'NNP', 'pobj'), ('but', 'CCONJ', 'CC', 'cc'), ('my', 'ADJ', 'PRP$', 'poss'), ('best', 'ADJ', 'JJS', 'amod'), ('friend', 'NOUN', 'NN', 'nsubj'), ('does', 'VERB', 'VBZ', 'conj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['my|ADJ', 'chow|NOUN', 'fun|NOUN', 'and', 'chow|NOUN', 'see|VERB', 'was|VERB', 'really', 'bland|ADJ', 'and', 'oily|ADJ', ' <PERIOD> ']","[5, 1, 2, 2, 2, 2, 5, 5, 3, 5, 3, 5]","[('my', 'ADJ', 'PRP$', 'poss'), ('chow', 'NOUN', 'NN', 'compound'), ('fun', 'NOUN', 'NN', 'nsubj'), ('and', 'CCONJ', 'CC', 'cc'), ('chow', 'NOUN', 'NN', 'conj'), ('see', 'VERB', 'VB', 'ROOT'), ('was', 'VERB', 'VBD', 'ccomp'), ('really', 'ADV', 'RB', 'advmod'), ('bland', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('oily', 'ADJ', 'JJ', 'conj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['even', 'though', 'i', 'made|VERB', 'the', 'reservation|NOUN', 'at', '3', 'pm|NOUN', 'for', 'the', 'same|ADJ', 'night|NOUN', 'through', 'dinnerbroker|NOUN', ' <COMMA> ', 'we', 'were|VERB', 'seated|VERB', 'at', 'a', 'table|NOUN', 'with', 'one', 'of', 'the', 'best|ADJ', 'view|NOUN', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 5, 5]","[('even', 'ADV', 'RB', 'advmod'), ('though', 'ADP', 'IN', 'mark'), ('i', 'PRON', 'PRP', 'nsubj'), ('made', 'VERB', 'VBD', 'advcl'), ('the', 'DET', 'DT', 'det'), ('reservation', 'NOUN', 'NN', 'dobj'), ('at', 'ADP', 'IN', 'prep'), ('3', 'NUM', 'CD', 'nummod'), ('pm', 'NOUN', 'NN', 'pobj'), ('for', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('same', 'ADJ', 'JJ', 'amod'), ('night', 'NOUN', 'NN', 'pobj'), ('through', 'ADP', 'IN', 'prep'), ('dinnerbroker', 'NOUN', 'NN', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('we', 'PRON', 'PRP', 'nsubjpass'), ('were', 'VERB', 'VBD', 'auxpass'), ('seated', 'VERB', 'VBN', 'ROOT'), ('at', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('table', 'NOUN', 'NN', 'pobj'), ('with', 'ADP', 'IN', 'prep'), ('one', 'NUM', 'CD', 'pobj'), ('of', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('best', 'ADJ', 'JJS', 'amod'), ('view', 'NOUN', 'NN', 'pobj'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct')]"
"['we', 'did|VERB', 'notice|VERB', 'however', ' <COMMA> ', 'that', 'some', 'tables|NOUN', 'had|VERB', 'what|NOUN', 'looked|VERB', 'like', 'pita|NOUN', 'instead', 'of', 'naan|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 1, 5]","[('we', 'PRON', 'PRP', 'nsubj'), ('did', 'VERB', 'VBD', 'aux'), ('notice', 'VERB', 'VB', 'ROOT'), ('however', 'ADV', 'RB', 'advmod'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('that', 'ADP', 'IN', 'mark'), ('some', 'DET', 'DT', 'det'), ('tables', 'NOUN', 'NNS', 'nsubj'), ('had', 'VERB', 'VBD', 'ccomp'), ('what', 'NOUN', 'WP', 'nsubj'), ('looked', 'VERB', 'VBD', 'ccomp'), ('like', 'ADP', 'IN', 'prep'), ('pita', 'NOUN', 'NN', 'pobj'), ('instead', 'ADV', 'RB', 'advmod'), ('of', 'ADP', 'IN', 'cc'), ('naan', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'did|VERB', ""n't"", 'take|VERB', 'a', 'look|NOUN', 'at', 'the', 'rest|NOUN', 'menu|NOUN', ' <COMMA> ', 'but', 'the', 'oysters|NOUN', 'were|VERB', 'fantastic|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 1, 5, 3, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('did', 'VERB', 'VBD', 'aux'), (""n't"", 'ADV', 'RB', 'neg'), ('take', 'VERB', 'VB', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('look', 'NOUN', 'NN', 'dobj'), ('at', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('rest', 'NOUN', 'NN', 'compound'), ('menu', 'NOUN', 'NN', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('but', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('oysters', 'NOUN', 'NNS', 'nsubj'), ('were', 'VERB', 'VBD', 'conj'), ('fantastic', 'ADJ', 'JJ', 'acomp'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['after', 'the', 'review|NOUN', 'i', 'treked|VERB', 'into', 'brooklyn|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5]","[('after', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('review', 'NOUN', 'NN', 'pobj'), ('i', 'PRON', 'PRP', 'nsubj'), ('treked', 'VERB', 'VBD', 'ROOT'), ('into', 'ADP', 'IN', 'prep'), ('brooklyn', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['the', 'grilled|VERB', 'cheese|NOUN', 'at', 'home|NOUN', 'afterwards', 'was|VERB', 'better|ADJ', ' <PERIOD> ', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 1, 2, 5, 5, 5, 5, 3, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('grilled', 'VERB', 'VBN', 'amod'), ('cheese', 'NOUN', 'NN', 'nsubj'), ('at', 'ADP', 'IN', 'prep'), ('home', 'NOUN', 'NN', 'pobj'), ('afterwards', 'ADV', 'RB', 'advmod'), ('was', 'VERB', 'VBD', 'ROOT'), ('better', 'ADJ', 'JJR', 'acomp'), (' <PERIOD> ', 'PUNCT', '.', 'punct'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct')]"
"['we', 'were|VERB', 'pleasantly', 'greeted|VERB', ' <PERIOD> ']","[5, 5, 3, 5, 5]","[('we', 'PRON', 'PRP', 'nsubjpass'), ('were', 'VERB', 'VBD', 'auxpass'), ('pleasantly', 'ADV', 'RB', 'advmod'), ('greeted', 'VERB', 'VBN', 'ROOT'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['the', 'red|ADJ', 'sliding|ADJ', 'doors|NOUN', 'may|VERB', 'be|VERB', 'unique|ADJ', 'but', 'they', 'do|VERB', 'not', 'block|VERB', 'off', 'the', 'cold|ADJ', 'air|NOUN', 'from', 'the', 'outside|NOUN', ' <PERIOD> ']","[5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('red', 'ADJ', 'JJ', 'amod'), ('sliding', 'ADJ', 'JJ', 'amod'), ('doors', 'NOUN', 'NNS', 'nsubj'), ('may', 'VERB', 'MD', 'aux'), ('be', 'VERB', 'VB', 'ROOT'), ('unique', 'ADJ', 'JJ', 'acomp'), ('but', 'CCONJ', 'CC', 'cc'), ('they', 'PRON', 'PRP', 'nsubj'), ('do', 'VERB', 'VBP', 'aux'), ('not', 'ADV', 'RB', 'neg'), ('block', 'VERB', 'VB', 'conj'), ('off', 'PART', 'RP', 'prt'), ('the', 'DET', 'DT', 'det'), ('cold', 'ADJ', 'JJ', 'amod'), ('air', 'NOUN', 'NN', 'dobj'), ('from', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('outside', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['great|ADJ', 'service|NOUN', ' <COMMA> ', 'great|ADJ', 'food|NOUN', ' <PERIOD> ']","[3, 1, 5, 3, 1, 5]","[('great', 'ADJ', 'JJ', 'amod'), ('service', 'NOUN', 'NN', 'ROOT'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('great', 'ADJ', 'JJ', 'amod'), ('food', 'NOUN', 'NN', 'appos'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['the', 'food|NOUN', 'is|VERB', 'expensive|ADJ', ' <COMMA> ', 'but', 'worth|ADJ', 'every', 'bite|NOUN', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 3, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('food', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('expensive', 'ADJ', 'JJ', 'acomp'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('but', 'CCONJ', 'CC', 'cc'), ('worth', 'ADJ', 'JJ', 'conj'), ('every', 'DET', 'DT', 'det'), ('bite', 'NOUN', 'NN', 'npadvmod'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
