Sentence,Sequence,Tags
"['u', 'can', 'do', 'what', 'u', 'want', 'in', 'just', 'few', 'seconds', 'even', 'to', 'start', 'up', 'your', 'computer', 'takes', 'few', 'seconds']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5]","[('u', 'PUNCT', 'LS', 'nsubj'), ('can', 'VERB', 'MD', 'aux'), ('do', 'VERB', 'VB', 'ROOT'), ('what', 'NOUN', 'WP', 'dobj'), ('u', 'PRON', 'PRP', 'nsubj'), ('want', 'VERB', 'VB', 'ccomp'), ('in', 'ADP', 'IN', 'prep'), ('just', 'ADV', 'RB', 'advmod'), ('few', 'ADJ', 'JJ', 'nummod'), ('seconds', 'NOUN', 'NNS', 'pobj'), ('even', 'ADV', 'RB', 'advmod'), ('to', 'PART', 'TO', 'aux'), ('start', 'VERB', 'VB', 'advcl'), ('up', 'PART', 'RP', 'prt'), ('your', 'ADJ', 'PRP$', 'poss'), ('computer', 'NOUN', 'NN', 'dobj'), ('takes', 'VERB', 'VBZ', 'conj'), ('few', 'ADJ', 'JJ', 'amod'), ('seconds', 'NOUN', 'NNS', 'dobj')]"
"['its', 'the', 'most', 'wonderful', 'thing', 'in', 'the', 'entire', 'world']","[5, 5, 5, 3, 5, 5, 5, 5, 5]","[('its', 'ADJ', 'PRP$', 'poss'), ('the', 'DET', 'DT', 'det'), ('most', 'ADV', 'RBS', 'advmod'), ('wonderful', 'ADJ', 'JJ', 'amod'), ('thing', 'NOUN', 'NN', 'ROOT'), ('in', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('entire', 'ADJ', 'JJ', 'amod'), ('world', 'NOUN', 'NN', 'pobj')]"
"['so', 'id', 'pop', 'them', 'off', 'to', 'see', 'what', 'the', 'problem', 'was', 'well', 'guess', 'what', 'the', 'darn', 'thing', 'wouldnt', 'go', 'back', 'on']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('so', 'ADP', 'IN', 'advmod'), ('i', 'PRON', 'PRP', 'nsubj'), ('d', 'VERB', 'MD', 'aux'), ('pop', 'VERB', 'VB', 'ROOT'), ('them', 'PRON', 'PRP', 'dobj'), ('off', 'PART', 'RP', 'prt'), ('to', 'PART', 'TO', 'aux'), ('see', 'VERB', 'VB', 'advcl'), ('what', 'NOUN', 'WP', 'dobj'), ('the', 'DET', 'DT', 'det'), ('problem', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ccomp'), ('well', 'ADV', 'RB', 'advmod'), ('guess', 'VERB', 'VB', 'acomp'), ('what', 'NOUN', 'WP', 'dobj'), ('the', 'DET', 'DT', 'det'), ('darn', 'NOUN', 'NN', 'amod'), ('thing', 'NOUN', 'NN', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('go', 'VERB', 'VB', 'ccomp'), ('back', 'ADV', 'RB', 'advmod'), ('on', 'ADP', 'IN', 'prep')]"
"['also', 'macbooks', 'come', 'with', 'much', 'more', 'features', 'which', 'are', 'so', 'cool']","[5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 3]","[('also', 'ADV', 'RB', 'advmod'), ('macbooks', 'NOUN', 'NNS', 'nsubj'), ('come', 'VERB', 'VBN', 'ROOT'), ('with', 'ADP', 'IN', 'prep'), ('much', 'ADV', 'RB', 'advmod'), ('more', 'ADJ', 'JJR', 'amod'), ('features', 'NOUN', 'NNS', 'pobj'), ('which', 'ADJ', 'WDT', 'nsubj'), ('are', 'VERB', 'VBP', 'relcl'), ('so', 'ADV', 'RB', 'advmod'), ('cool', 'ADJ', 'JJ', 'acomp')]"
"['they', 'sent', 'out', 'a', 'sony', 'certified', 'technician']","[5, 5, 5, 5, 5, 5, 5]","[('they', 'PRON', 'PRP', 'nsubj'), ('sent', 'VERB', 'VBD', 'ROOT'), ('out', 'PART', 'RP', 'prt'), ('a', 'DET', 'DT', 'det'), ('sony', 'NOUN', 'NN', 'dobj'), ('certified', 'VERB', 'VBN', 'amod'), ('technician', 'NOUN', 'NN', 'appos')]"
"['they', 'have', 'developed', 'excellent', 'proprietary', 'software', 'for', 'editing', 'video', 'and', 'pictures', 'and', 'im', 'looking', 'forward', 'to', 'utilizing', 'these', 'tools', 'on', 'the', 'regular']","[5, 5, 5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('they', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), ('developed', 'VERB', 'VBN', 'ROOT'), ('excellent', 'ADJ', 'JJ', 'amod'), ('proprietary', 'ADJ', 'JJ', 'amod'), ('software', 'NOUN', 'NN', 'dobj'), ('for', 'ADP', 'IN', 'prep'), ('editing', 'VERB', 'VBG', 'pcomp'), ('video', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('pictures', 'NOUN', 'NNS', 'conj'), ('and', 'CCONJ', 'CC', 'cc'), ('i', 'PRON', 'PRP', 'nsubj'), ('m', 'VERB', 'VBP', 'aux'), ('looking', 'VERB', 'VBG', 'conj'), ('forward', 'ADV', 'RB', 'advmod'), ('to', 'ADP', 'IN', 'prep'), ('utilizing', 'VERB', 'VBG', 'pcomp'), ('these', 'DET', 'DT', 'det'), ('tools', 'NOUN', 'NNS', 'dobj'), ('on', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('regular', 'ADJ', 'JJ', 'pobj')]"
"['getting', 'the', 'apple', 'care', 'plan', 'is', 'a', 'must']","[5, 5, 5, 5, 5, 5, 5, 3]","[('getting', 'VERB', 'VBG', 'csubj'), ('the', 'DET', 'DT', 'det'), ('apple', 'NOUN', 'NN', 'compound'), ('care', 'NOUN', 'NN', 'compound'), ('plan', 'NOUN', 'NN', 'dobj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('must', 'NOUN', 'NN', 'attr')]"
"['ive', 'saved', 'a', 'lot', 'of', 'time', 'and', 'headaches', 'so', 'far', 'using', 'my', 'new', 'macbook', 'pro']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('ve', 'VERB', 'VB', 'aux'), ('saved', 'VERB', 'VBN', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('lot', 'NOUN', 'NN', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('time', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('headaches', 'NOUN', 'NNS', 'conj'), ('so', 'ADV', 'RB', 'advmod'), ('far', 'ADV', 'RB', 'advmod'), ('using', 'VERB', 'VBG', 'advcl'), ('my', 'ADJ', 'PRP$', 'poss'), ('new', 'ADJ', 'JJ', 'amod'), ('macbook', 'NOUN', 'NN', 'dobj'), ('pro', 'ADJ', 'JJ', 'dobj')]"
"['overall', 'i', 'would', 'recomend', 'this', 'to', 'anybody', 'and', 'tell', 'them', 'that', 'if', 'they', 'want', 'to', 'burn', 'their', 'music', 'or', 'play', 'there', 'video', 'games', 'to', 'buy', 'the', 'cd', 'drive']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2]","[('overall', 'ADV', 'RB', 'advmod'), ('i', 'PRON', 'PRP', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('recomend', 'VERB', 'VB', 'ROOT'), ('this', 'DET', 'DT', 'dobj'), ('to', 'ADP', 'IN', 'prep'), ('anybody', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('tell', 'VERB', 'VB', 'conj'), ('them', 'PRON', 'PRP', 'dobj'), ('that', 'ADP', 'IN', 'dobj'), ('if', 'ADP', 'IN', 'mark'), ('they', 'PRON', 'PRP', 'nsubj'), ('want', 'VERB', 'VBP', 'advcl'), ('to', 'PART', 'TO', 'aux'), ('burn', 'VERB', 'VB', 'xcomp'), ('their', 'ADJ', 'PRP$', 'poss'), ('music', 'NOUN', 'NN', 'dobj'), ('or', 'CCONJ', 'CC', 'cc'), ('play', 'VERB', 'VB', 'conj'), ('there', 'ADV', 'EX', 'advmod'), ('video', 'NOUN', 'NN', 'compound'), ('games', 'NOUN', 'NNS', 'dobj'), ('to', 'PART', 'TO', 'aux'), ('buy', 'VERB', 'VB', 'advcl'), ('the', 'DET', 'DT', 'det'), ('cd', 'NOUN', 'NN', 'compound'), ('drive', 'NOUN', 'NN', 'dobj')]"
"['apple', 'offers', 'to', 'send', 'replacement', 'and', 'after', '10', 'days', 'i', 'send', 'them', 'the', 'old', 'computer']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('apple', 'NOUN', 'NN', 'nsubj'), ('offers', 'VERB', 'VBZ', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('send', 'VERB', 'VB', 'acl'), ('replacement', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('after', 'ADP', 'IN', 'prep'), ('10', 'NUM', 'CD', 'nummod'), ('days', 'NOUN', 'NNS', 'pobj'), ('i', 'PRON', 'PRP', 'nsubj'), ('send', 'VERB', 'VBP', 'conj'), ('them', 'PRON', 'PRP', 'dative'), ('the', 'DET', 'DT', 'det'), ('old', 'ADJ', 'JJ', 'amod'), ('computer', 'NOUN', 'NN', 'dobj')]"
"['so', 'far', 'i', 'have', 'no', 'complaints']","[5, 5, 5, 5, 5, 3]","[('so', 'ADV', 'RB', 'advmod'), ('far', 'ADV', 'RB', 'advmod'), ('i', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'ROOT'), ('no', 'DET', 'DT', 'det'), ('complaints', 'NOUN', 'NNS', 'dobj')]"
"['his', 'was', 'worth', '36']","[5, 5, 5, 5]","[('his', 'ADJ', 'PRP$', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('worth', 'ADJ', 'JJ', 'acomp'), ('36', 'NUM', 'CD', 'npadvmod')]"
"['now', 'am', 'very', 'aprehensive', 'about', 'toshiba', 'laptops']","[5, 5, 5, 5, 5, 5, 5]","[('now', 'ADV', 'RB', 'advmod'), ('am', 'VERB', 'VBP', 'ROOT'), ('very', 'ADV', 'RB', 'advmod'), ('aprehensive', 'ADJ', 'JJ', 'acomp'), ('about', 'ADP', 'IN', 'prep'), ('toshiba', 'NOUN', 'NN', 'compound'), ('laptops', 'NOUN', 'NNS', 'pobj')]"
"['i', 'spent', '2200', 'dollars', 'on', 'a', 'top', 'of', 'the', 'line', 'laptop']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('spent', 'VERB', 'VBD', 'ROOT'), ('2200', 'NUM', 'CD', 'nummod'), ('dollars', 'NOUN', 'NNS', 'dobj'), ('on', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('top', 'NOUN', 'NN', 'pobj'), ('of', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('line', 'NOUN', 'NN', 'compound'), ('laptop', 'NOUN', 'NN', 'pobj')]"
"['i', 'also', 'own', 'an', 'hp', 'notebook', 'and', 'it', 'doesnt', 'even', 'come', 'close']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('also', 'ADV', 'RB', 'advmod'), ('own', 'VERB', 'VBP', 'ROOT'), ('an', 'DET', 'DT', 'det'), ('hp', 'ADJ', 'JJ', 'compound'), ('notebook', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('it', 'PRON', 'PRP', 'nsubj'), ('does', 'VERB', 'VBZ', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('even', 'ADV', 'RB', 'advmod'), ('come', 'VERB', 'VB', 'conj'), ('close', 'ADV', 'RB', 'acomp')]"
"['our', 'apple', '133', 'macbook', 'pro', 'notebook', 'computer', 'z0j80001', 'notebook', 'and', 'has', 'become', 'such', 'an', 'integral', 'part', 'of', 'completing', 'our', 'daily', 'needs', 'and', 'social', 'networking']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('our', 'ADJ', 'PRP$', 'poss'), ('apple', 'NOUN', 'NN', 'nmod'), ('133', 'NUM', 'CD', 'nummod'), ('macbook', 'NOUN', 'NN', 'nmod'), ('pro', 'ADJ', 'JJ', 'amod'), ('notebook', 'NOUN', 'NN', 'compound'), ('computer', 'NOUN', 'NN', 'appos'), ('z0j80001', 'PROPN', 'NNP', 'det'), ('notebook', 'NOUN', 'NN', 'ROOT'), ('and', 'CCONJ', 'CC', 'cc'), ('has', 'VERB', 'VBZ', 'aux'), ('become', 'VERB', 'VBN', 'conj'), ('such', 'ADJ', 'PDT', 'predet'), ('an', 'DET', 'DT', 'det'), ('integral', 'ADJ', 'JJ', 'amod'), ('part', 'NOUN', 'NN', 'attr'), ('of', 'ADP', 'IN', 'prep'), ('completing', 'VERB', 'VBG', 'pcomp'), ('our', 'ADJ', 'PRP$', 'poss'), ('daily', 'ADJ', 'JJ', 'amod'), ('needs', 'NOUN', 'NNS', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('social', 'ADJ', 'JJ', 'amod'), ('networking', 'NOUN', 'NN', 'conj')]"
"['i', 'am', 'constantly', 'trying', 'to', 'uninstall', 'programs', 'clean', 'cookies', 'and', 'delete', 'unused', 'files']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('am', 'VERB', 'VBP', 'aux'), ('constantly', 'ADV', 'RB', 'advmod'), ('trying', 'VERB', 'VBG', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('uninstall', 'ADJ', 'JJ', 'amod'), ('programs', 'NOUN', 'NNS', 'xcomp'), ('clean', 'ADJ', 'JJ', 'amod'), ('cookies', 'NOUN', 'NNS', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('delete', 'ADJ', 'JJ', 'amod'), ('unused', 'ADJ', 'JJ', 'amod'), ('files', 'NOUN', 'NNS', 'conj')]"
"['the', 'dv4', 'boasted', 'a', 'faster', 'processor', 'more', 'memory', 'and', 'a', 'bigger', 'hard', 'drive', 'than', 'my', 'old', 'computer', 'plus', 'a', 'better', 'quality', 'web', 'cam', 'nicer', 'screen', 'and', 'many', 'other', 'features']","[5, 5, 5, 5, 3, 1, 3, 1, 5, 5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 3, 5, 1, 2, 3, 1, 5, 3, 5, 1]","[('the', 'DET', 'DT', 'det'), ('dv4', 'PROPN', 'NNP', 'nsubj'), ('boasted', 'VERB', 'VBD', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('faster', 'ADJ', 'JJR', 'amod'), ('processor', 'NOUN', 'NN', 'dobj'), ('more', 'ADJ', 'JJR', 'amod'), ('memory', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('a', 'DET', 'DT', 'det'), ('bigger', 'ADJ', 'JJR', 'amod'), ('hard', 'ADJ', 'JJ', 'amod'), ('drive', 'NOUN', 'NN', 'conj'), ('than', 'ADP', 'IN', 'prep'), ('my', 'ADJ', 'PRP$', 'poss'), ('old', 'ADJ', 'JJ', 'amod'), ('computer', 'NOUN', 'NN', 'pobj'), ('plus', 'CCONJ', 'CC', 'cc'), ('a', 'DET', 'DT', 'det'), ('better', 'ADJ', 'JJR', 'amod'), ('quality', 'NOUN', 'NN', 'compound'), ('web', 'NOUN', 'NN', 'compound'), ('cam', 'NOUN', 'NN', 'compound'), ('nicer', 'ADJ', 'JJR', 'compound'), ('screen', 'NOUN', 'NN', 'conj'), ('and', 'CCONJ', 'CC', 'cc'), ('many', 'ADJ', 'JJ', 'amod'), ('other', 'ADJ', 'JJ', 'amod'), ('features', 'NOUN', 'NNS', 'conj')]"
"['the', 'only', 'downfall', 'is', 'the', 'battery', 'only', 'last', '1520', 'hrs', 'when', 'not', 'plugged', 'in']","[5, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('only', 'ADJ', 'JJ', 'amod'), ('downfall', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('battery', 'NOUN', 'NN', 'attr'), ('only', 'ADV', 'RB', 'advmod'), ('last', 'ADJ', 'JJ', 'amod'), ('1520', 'NUM', 'CD', 'nummod'), ('hrs', 'NOUN', 'NN', 'appos'), ('when', 'ADV', 'WRB', 'advmod'), ('not', 'ADV', 'RB', 'neg'), ('plugged', 'VERB', 'VBN', 'advcl'), ('in', 'PART', 'RP', 'advmod')]"
"['the', 'graphics', 'on', 'this', 'computer', 'are', 'also', 'stellar', 'very', 'clear', 'and', 'vivid']","[5, 1, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('graphics', 'NOUN', 'NNS', 'nsubj'), ('on', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'det'), ('computer', 'NOUN', 'NN', 'pobj'), ('are', 'VERB', 'VBP', 'ROOT'), ('also', 'ADV', 'RB', 'advmod'), ('stellar', 'ADJ', 'JJ', 'acomp'), (' ', 'SPACE', '', ''), ('very', 'ADV', 'RB', 'advmod'), ('clear', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('vivid', 'ADJ', 'JJ', 'conj')]"
"['aside', 'from', 'the', 'trial', 'software', 'and', 'the', 'short', 'battery', 'life', 'lack', 'of', 'a', 'webcam', 'its', 'great']","[5, 5, 5, 1, 2, 5, 5, 3, 1, 2, 5, 5, 5, 1, 5, 3]","[('aside', 'ADV', 'RB', 'advmod'), ('from', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('trial', 'NOUN', 'NN', 'compound'), ('software', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('short', 'ADJ', 'JJ', 'amod'), ('battery', 'NOUN', 'NN', 'compound'), ('life', 'NOUN', 'NN', 'compound'), ('lack', 'NOUN', 'NN', 'conj'), ('of', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('webcam', 'NOUN', 'NN', 'pobj'), ('its', 'ADJ', 'PRP$', 'ROOT'), ('great', 'ADJ', 'JJ', 'intj')]"
"['as', 'a', 'diehard', 'windows', 'enthusiast', 'i', 'shunned', 'the', 'idea', 'of', 'a', 'mac', 'until', 'this', 'point']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('as', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('diehard', 'ADJ', 'JJ', 'amod'), ('windows', 'NOUN', 'NNS', 'compound'), ('enthusiast', 'NOUN', 'NN', 'pobj'), ('i', 'PRON', 'PRP', 'nsubj'), ('shunned', 'VERB', 'VBD', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('idea', 'NOUN', 'NN', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('mac', 'NOUN', 'NN', 'pobj'), ('until', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'det'), ('point', 'NOUN', 'NN', 'pobj')]"
"['i', 'think', 'that', 'if', 'it', 'is', 'the', 'motherboard', 'again', 'so', 'soon', 'that', 'they', 'should', 'replace', 'it']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('think', 'VERB', 'VBP', 'ROOT'), ('that', 'ADP', 'IN', 'punct'), ('if', 'ADP', 'IN', 'mark'), ('it', 'PRON', 'PRP', 'nsubj'), ('is', 'VERB', 'VBZ', 'intj'), ('the', 'DET', 'DT', 'det'), ('motherboard', 'NOUN', 'NN', 'attr'), ('again', 'ADV', 'RB', 'advmod'), ('so', 'ADV', 'RB', 'advmod'), ('soon', 'ADV', 'RB', 'advmod'), ('that', 'ADP', 'IN', 'mark'), ('they', 'PRON', 'PRP', 'nsubj'), ('should', 'VERB', 'MD', 'aux'), ('replace', 'VERB', 'VB', 'ccomp'), ('it', 'PRON', 'PRP', 'dobj')]"
"['if', 'this', 'computer', 'every', 'breaks', 'down', 'on', 'me', 'i', 'will', 'most', 'definatly', 'get', 'the', 'same', 'one', 'again']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('if', 'ADP', 'IN', 'mark'), ('this', 'DET', 'DT', 'det'), ('computer', 'NOUN', 'NN', 'nsubj'), ('every', 'DET', 'DT', 'det'), ('breaks', 'VERB', 'VBZ', 'advcl'), ('down', 'PART', 'RP', 'prt'), ('on', 'ADP', 'IN', 'prep'), ('me', 'PRON', 'PRP', 'pobj'), ('i', 'PRON', 'PRP', 'nsubj'), ('will', 'VERB', 'MD', 'aux'), ('most', 'ADV', 'RBS', 'advmod'), ('definatly', 'ADV', 'RB', 'advmod'), ('get', 'VERB', 'VB', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('same', 'ADJ', 'JJ', 'amod'), ('one', 'NOUN', 'NN', 'dobj'), ('again', 'ADV', 'RB', 'advmod')]"
"['i', 'had', 'a', 'macbook', 'notebook', 'and', 'it', 'had', 'absolutely', 'no', 'protection', 'from', 'viruses', 'spyware', 'malware', 'etc']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('macbook', 'NOUN', 'NN', 'compound'), ('notebook', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('it', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'conj'), ('absolutely', 'ADV', 'RB', 'advmod'), ('no', 'DET', 'DT', 'det'), ('protection', 'NOUN', 'NN', 'dobj'), ('from', 'ADP', 'IN', 'prep'), ('viruses', 'NOUN', 'NNS', 'pobj'), ('spyware', 'NOUN', 'NN', 'amod'), ('malware', 'NOUN', 'NN', 'amod'), ('etc', 'X', 'FW', 'dobj')]"
"['the', 'computer', 'loads', 'in', 'about', 'a', '110th', 'of', 'the', 'time', 'that', 'my', 'pc', 'did', 'and', 'i', 'have', 'all', 'of', 'the', 'programs', 'that', 'were', 'on', 'my', 'pc']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('computer', 'NOUN', 'NN', 'compound'), ('loads', 'VERB', 'VBZ', 'ROOT'), ('in', 'ADP', 'IN', 'prep'), ('about', 'ADP', 'IN', 'advmod'), ('a', 'DET', 'DT', 'det'), ('110th', 'NOUN', 'NN', 'pobj'), ('of', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('time', 'NOUN', 'NN', 'pobj'), ('that', 'ADJ', 'WDT', 'dobj'), ('my', 'ADJ', 'PRP$', 'poss'), ('pc', 'NOUN', 'NN', 'nsubj'), ('did', 'VERB', 'VBD', 'relcl'), ('and', 'CCONJ', 'CC', 'cc'), ('i', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'conj'), ('all', 'DET', 'DT', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('programs', 'NOUN', 'NNS', 'pobj'), ('that', 'ADJ', 'WDT', 'nsubj'), ('were', 'VERB', 'VBD', 'relcl'), ('on', 'ADP', 'IN', 'prep'), ('my', 'ADJ', 'PRP$', 'poss'), ('pc', 'NOUN', 'NN', 'pobj')]"
"['i', 'made', 'the', 'right', 'decision']","[5, 5, 5, 3, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('made', 'VERB', 'VBD', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('right', 'ADJ', 'JJ', 'amod'), ('decision', 'NOUN', 'NN', 'dobj')]"
"['in', 'the', 'past', 'few', 'years', 'ive', 'had', 'terrible', 'experiences', 'with', 'hp']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]","[('in', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('past', 'ADJ', 'JJ', 'amod'), ('few', 'ADJ', 'JJ', 'amod'), ('years', 'NOUN', 'NNS', 'pobj'), ('i', 'PRON', 'PRP', 'nsubj'), ('ve', 'VERB', 'VB', 'aux'), ('had', 'VERB', 'VBN', 'ROOT'), ('terrible', 'ADJ', 'JJ', 'amod'), ('experiences', 'NOUN', 'NNS', 'dobj'), ('with', 'ADP', 'IN', 'prep'), ('hp', 'X', 'XX', 'pobj')]"
"['overall', 'its', 'ok']","[5, 5, 3]","[('overall', 'ADV', 'RB', 'advmod'), ('its', 'ADJ', 'PRP$', 'poss'), ('ok', 'NOUN', 'NN', 'ROOT')]"
"['graphics', 'are', 'clean', 'and', 'sharp', 'internet', 'interfaces', 'are', 'seamless']","[5, 5, 3, 5, 3, 5, 5, 5, 3]","[('graphics', 'NOUN', 'NNS', 'nsubj'), ('are', 'VERB', 'VBP', 'ROOT'), ('clean', 'ADJ', 'JJ', 'amod'), ('and', 'CCONJ', 'CC', 'cc'), ('sharp', 'ADJ', 'JJ', 'conj'), ('internet', 'NOUN', 'NN', 'compound'), ('interfaces', 'NOUN', 'NNS', 'attr'), ('are', 'VERB', 'VBP', 'conj'), ('seamless', 'ADJ', 'JJ', 'acomp')]"
"['the', 'newer', 'black', 'keyboard', 'took', 'a', 'little', 'bit', 'away', 'from', 'the', 'previous', 'gray', 'one', 'which', 'looked', 'really', 'slick', 'but', 'it', 'is', 'still', 'a', 'great', 'notebook']","[5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5]","[('the', 'DET', 'DT', 'det'), ('newer', 'ADJ', 'JJR', 'amod'), ('black', 'ADJ', 'JJ', 'amod'), ('keyboard', 'NOUN', 'NN', 'nsubj'), ('took', 'VERB', 'VBD', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('little', 'ADJ', 'JJ', 'amod'), ('bit', 'NOUN', 'NN', 'npadvmod'), ('away', 'ADV', 'RB', 'advmod'), ('from', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('previous', 'ADJ', 'JJ', 'amod'), ('gray', 'ADJ', 'JJ', 'amod'), ('one', 'NUM', 'CD', 'pobj'), ('which', 'ADJ', 'WDT', 'nsubj'), ('looked', 'VERB', 'VBD', 'relcl'), ('really', 'ADV', 'RB', 'advmod'), ('slick', 'ADJ', 'JJ', 'acomp'), ('but', 'CCONJ', 'CC', 'cc'), ('it', 'PRON', 'PRP', 'nsubj'), ('is', 'VERB', 'VBZ', 'conj'), ('still', 'ADV', 'RB', 'advmod'), ('a', 'DET', 'DT', 'det'), ('great', 'ADJ', 'JJ', 'amod'), ('notebook', 'NOUN', 'NN', 'attr')]"
