Sentence,Sequence
"['the', 'appetizers', 'are', 'just', 'ok', 'and', 'the', 'main', 'courses', 'were', 'decidedly', 'subpar']","[5, 1, 5, 5, 3, 5, 5, 1, 2, 5, 5, 3]"
"['someone', 'else', 'recommended', 'the', 'dessert', 'we', 'also', 'left', 'that']","[5, 5, 3, 5, 1, 5, 5, 5, 5]"
"['the', 'exotic', 'food', 'is', 'beautifully', 'presented', 'and', 'is', 'a', 'delight', 'in', 'delicious', 'combinations']","[5, 1, 2, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5]"
"['the', 'staff', 'is', 'very', 'attentive', 'and', 'we', 'can', 'almost', 'always', 'get', 'a', 'table']","[5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1]"
"['if', 'you', 'are', 'a', 'vegetarian', 'this', 'really', 'isnt', 'a', 'good', 'place', 'to', 'go']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['try', 'the', 'mediterranean', 'salad', 'it', 'is', 'a', 'true', 'experience', 'for', 'your', 'taste', 'buds']","[5, 5, 1, 2, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['im', 'sure', 'ill', 'return', 'for', 'a', 'final', 'judgement', 'tho']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['of', 'course', 'it', 'is', 'crowded', 'but', 'who', 'cares']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'quaint', 'and', 'romantic', 'trattoria', 'is', 'at', 'the', 'top', 'of', 'my', 'manhattan', 'restaurant', 'list']","[5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['ive', 'been', 'there', 'three', 'times', 'and', 'have', 'always', 'had', 'wonderful', 'experiences']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['people', 'are', 'always', 'friendly']","[5, 5, 5, 3]"
"['the', 'cream', 'cheeses', 'are', 'out', 'of', 'this', 'world', 'and', 'i', 'love', 'that', 'coffee']","[5, 1, 2, 5, 3, 4, 4, 4, 5, 5, 3, 5, 1]"
"['from', 'the', 'entrees', 'to', 'the', 'sides', 'to', 'the', 'drinks', 'everything', 'was', 'creatively', 'prepared', 'yet', 'still', 'simple']","[5, 5, 1, 5, 5, 1, 5, 5, 1, 5, 5, 3, 4, 5, 5, 3]"
['hmmm'],[5]
"['service', 'was', 'prompt', 'and', 'courteous']","[5, 5, 3, 5, 3]"
"['it', 'was', 'not', 'above', 'ordinary', 'and', 'the', 'beef', 'version', 'had', 'cheap', 'undercooked', 'beef']","[5, 5, 5, 3, 4, 5, 5, 1, 2, 5, 3, 3, 1]"
"['chance', 'is', 'a', 'small', 'cozy', 'restaurant', 'with', 'a', 'romantic', 'feel', 'to', 'it', 'the', 'decor', 'is', 'great']","[5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 1, 5, 3]"
"['it', 'was', 'nice', 'and', 'fresh', 'but', 'i', 'cant', 'give', 'it', 'high', 'scores', 'on', 'being', 'authentic', 'thai']","[5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 1]"
"['overall', 'worht', 'every', 'penny']","[5, 5, 5, 5]"
"['when', 'i', 'called', 'this', 'morning', 'i', 'didnt', 'think', 'i', 'would', 'be', 'able', 'to', 'get', 'in', 'at', '12', 'but', 'i', 'was', 'able', 'to', 'get', 'in', 'along', 'with', 'four', 'other', 'guests']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['got', 'club', 'soda', 'filled', 'with', 'ice', 'no', 'lime']","[5, 1, 2, 2, 2, 2, 2, 2]"
"['only', 'wine', 'and', 'beer', 'are', 'served', 'but', 'the', 'house', 'varities', 'are', 'actually', 'quite', 'good']","[5, 1, 5, 1, 5, 5, 5, 5, 1, 2, 5, 5, 5, 3]"
"['this', 'place', 'must', 'have', 'cost', 'the', 'owners', 'afortune', 'to', 'build']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
"['my', 'mouth', 'starts', 'to', 'water', 'merely', 'thinking', 'about', 'the', 'delight', 'that', 'is', 'this', 'restaurant']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'havent', 'been', 'to', 'the', 'other', 'locations']","[5, 5, 5, 5, 5, 5, 5]"
"['oh', 'and', 'the', 'complimentary', 'pudding', 'dessert', 'was', 'just', 'enough', 'yummy']","[5, 5, 5, 5, 1, 2, 5, 5, 3, 3]"
"['people', 'dress', 'in', 'suits', 'or', 'evening', 'gowns', 'as', 'well', 'as', 'shirts', 'jeans']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['we', 'split', 'a', 'tasty', 'vegetable', 'samosa', 'and', 'the', 'malai', 'tikka', 'wrap']","[5, 5, 5, 3, 1, 2, 5, 5, 1, 2, 2]"
"['knowledge', 'of', 'the', 'chef', 'and', 'the', 'waitress', 'are', 'below', 'average']","[5, 5, 5, 1, 5, 5, 1, 5, 3, 4]"
"['we', 'were', 'walking', 'around', 'the', 'village', 'and', 'went', 'into', 'this', 'place', 'just', 'for', 'some', 'drinks']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['decent', 'wine', 'selection', 'too']","[3, 1, 2, 5]"
"['go', 'with', 'a', 'group', 'of', 'friends', 'and', 'you', 'will', 'have', 'a', 'great', 'time']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['it', 'saves', 'walking', 'in', 'and', 'waiting', 'for', 'a', 'table', 'in', 'the', 'often', 'noisy', 'crowded', 'bar', 'at', 'dinnertime']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 1, 5, 5]"
"['i', 'have', 'to', 'say', 'i', 'have', 'never', 'had', 'a', 'disapointing', 'meal', 'here']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5]"
"['its', 'one', 'of', 'our', 'favorite', 'places', 'to', 'eat', 'in', 'ny']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['the', 'place', 'does', 'get', 'crowded', 'so', 'i', 'recommend', 'going', 'between', '45', 'pm']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['mine', 'was', 'a', 'little', 'burnt', 'but', 'still', 'delicious', 'with', 'goat', 'cheese', 'and', 'panchetta', 'raddichio', 'was', 'kind', 'of', 'bitter', 'though']","[5, 5, 5, 5, 3, 5, 5, 3, 5, 1, 2, 5, 1, 1, 5, 5, 5, 5, 5]"
"['disappointing', 'food', 'lousy', 'service']","[3, 1, 3, 1]"
"['im', 'from', 'sichuan', 'this', 'is', 'the', 'restaurant', 'i', 'recommend', 'going']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['this', 'lovely', 'frenchasian', 'fusion', 'restaurant', 'stands', 'out', 'amongst', 'other', 'great', 'restaurants', 'on', 'smith', 'street']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['if', 'you', 'want', 'a', 'casual', 'neighborhood', 'bistro', 'that', 'has', 'great', 'food', 'and', 'excellent', 'service', 'this', 'is', 'the', 'place']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 1, 5, 3, 1, 5, 5, 5, 5]"
"['great', 'place', 'to', 'go', 'for', 'a', 'drink', 'too', 'because', 'they', 'have', '100', 'kinds', 'of', 'beer']","[3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2]"
"['but', 'this', 'place', 'is', 'a', 'welloiled', 'machine', 'so', 'they', 'know', 'what', 'theyre', 'doing']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['over', 'price', 'and', 'small', 'portions']","[3, 1, 5, 3, 1]"
"['meanwhile', 'the', 'bartender', 'continued', 'to', 'pour', 'champagne', 'from', 'his', 'reserve', 'after', 'we', 'had', 'finished', 'our', 'bottle', 'and', 'we', 'enjoyed', 'an', 'amuse', 'of', 'turnip', 'soup', 'with', 'pureed', 'basil', 'gratis']","[5, 5, 1, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 1, 2, 2, 2, 2, 5]"
"['but', 'id', 'go', 'back']","[5, 5, 5, 5]"
"['stepped', 'on', 'my', 'foot', 'on', 'the', 'second', 'time', 'he', 'reached', 'over', 'me', 'to', 'adjust', 'lighting']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'food', 'was', 'well', 'prepared', 'and', 'the', 'service', 'impecable']","[5, 1, 5, 3, 4, 5, 5, 1, 3]"
"['but', 'their', 'best', 'dish', 'is', 'thh', 'thai', 'spiced', 'curry', 'noodles', 'with', 'shrimp', 'a', 'dish', 'that', 'would', 'cost', '2395', 'is', 'most', 'places', 'but', 'it', 'is', '16', 'here']","[5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['good', 'dark', 'atmosphere', 'and', 'the', 'music', 'is', 'a', 'nice', 'touch']","[3, 3, 1, 5, 5, 1, 5, 5, 3, 5]"
"['my', 'husband', 'said', 'the', 'portions', 'were', 'very', 'small', 'but', 'if', 'my', 'main', 'course', 'was', 'good', 'to', 'eat', 'the', 'portion', 'wouldve', 'been', 'fine', 'for', 'me']","[5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 1, 5, 5, 3, 5, 5]"
"['but', 'the', 'thai', 'is', 'definitely', 'not', 'great', 'bland', 'and', 'indistinguished']","[5, 5, 1, 5, 5, 5, 3, 3, 5, 5]"
"['this', 'thai', 'restaurant', 'is', 'a', 'couple', 'blocks', 'away', 'from', 'sripraphai', 'another', 'delicious', 'thai', 'restaurant']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['great', 'for', 'groups', 'great', 'for', 'a', 'date', 'great', 'for', 'early', 'brunch', 'or', 'a', 'nightcap']","[3, 5, 5, 3, 5, 5, 5, 5, 5, 5, 1, 5, 5, 1]"
"['authentic', 'shanghai', 'style', 'and', 'i', 'cannot', 'recommend', 'a', 'better', 'shanghai', 'place', 'in', 'new', 'york']","[3, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5]"
"['our', 'friendly', 'server', 'made', 'great', 'food', 'suggestions', 'and', 'also', 'sent', 'both', 'the', 'sommelier', 'and', 'the', 'fromager', 'to', 'the', 'table', 'to', 'help', 'suggest', 'different', 'pairings', 'for', 'wine', 'and', 'cheese']","[5, 3, 5, 5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['perhaps', 'the', 'last', 'reviewer', 'who', 'stated', 'she', 'was', 'treated', 'with', 'attitude', 'lives', 'in', 'a', 'parallel', 'universe', 'because', 'i', 'have', 'never', 'had', 'anything', 'but', 'a', 'perfect', 'experience', 'at', 'yasuda']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['that', 'said', 'i', 'thought', 'scalini', 'fedeli', 'was', 'one', 'of', 'the', 'best', 'dining', 'experiences', 'ive', 'ever', 'had']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['everything', 'about', 'this', 'restaurant', 'was', 'special']","[5, 5, 5, 5, 5, 3]"
"['because', 'we', 'didnt', 'have', 'a', 'reservation', 'we', 'could', 'only', 'sit', 'in', 'the', 'back', 'garden', 'but', 'it', 'was', 'great', 'secluded', 'and', 'perfect', 'in', 'nice', 'weather']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 3, 3, 5, 3, 5, 5, 5]"
"['stuffing', 'yourself', 'with', 'japanese', 'food', 'is', 'a', 'rare', 'thing']","[5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['i', 'try', 'my', 'best', 'to', 'give', 'an', 'accurate', 'description', 'of', 'any', 'establishment', 'visited']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['while', 'the', 'food', 'was', 'good', 'certainly', 'no', 'il', 'mulino', 'the', 'service', 'was', 'horrendous']","[5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 1, 5, 3]"
"['it', 'is', 'expensive', 'but', 'well', 'worth', 'the', 'money']","[5, 5, 3, 5, 3, 4, 5, 5]"
"['service', 'is', 'not', 'what', 'one', 'would', 'expect', 'from', 'a', 'joint', 'in', 'this', 'price', 'category']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['our', 'family', 'never', 'expected', 'such', 'incredible', 'entertainment', 'in', 'a', 'restaurant']","[5, 5, 5, 5, 5, 3, 1, 5, 5, 5]"
"['i', 'would', 'recommend', 'reservations', 'on', 'weekends', 'though']","[5, 5, 3, 1, 5, 5, 5]"
"['there', 'are', 'many', 'thai', 'places', 'in', 'the', 'city', 'but', 'so', 'far', 'toons', 'is', '1']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['great', 'pizza', 'for', 'lunch', 'place']","[3, 1, 5, 5, 5]"
"['the', 'food', 'was', 'very', 'expensive', 'we', 'spent', '160', 'for', 'lunch', 'for', 'two', 'but', 'extremely', 'tasty']","[5, 1, 5, 5, 3, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3]"
"['i', 'dont', 'think', 'i', 'would', 'go', 'again']","[5, 5, 5, 5, 5, 5, 5]"
"['we', 'were', 'a', 'group', 'of', '8', 'and', 'well', 'seved']","[5, 5, 5, 5, 5, 5, 5, 3, 1]"
"['and', 'thats', 'no', 'mean', 'feat']","[5, 5, 5, 5, 5]"
"['i', 'often', 'go', 'there', 'to', 'eat', 'with', 'my', 'family']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'wish', 'they', 'would', 'change', 'back', 'to', 'what', 'it', 'was', 'before']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'signs', 'the', 'specials', 'menus', 'food', 'and', 'even', 'all', 'the', 'waitstaff', 'are', 'all', 'totally', 'japanese']","[5, 1, 5, 1, 2, 1, 5, 5, 5, 5, 1, 5, 5, 5, 5]"
"['no', 'pizza', '33', 'for', 'me']","[5, 5, 5, 5, 5]"
"['i', 'love', 'their', 'spicy', 'scallop', 'roll', 'and', 'my', 'boyfriend', 'consistently', 'gets', 'the', 'sesame', 'chicken']","[5, 3, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 1, 2]"
"['im', 'no', 'food', 'critic', 'but', 'id', 'like', 'to', 'think', 'i', 'have', 'a', 'tiny', 'bit', 'of', 'experience', 'under', 'my', 'belt', 'having', 'lived', 'in', 'ny', 'for', 'the', 'last', '11', 'years']","[5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'noted', 'it', 'was', 'crossed', 'off', 'on', 'the', 'bill']","[5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['needless', 'to', 'say', 'im', 'never', 'going', 'back', 'and', 'you', 'should', 'be', 'wary', 'too']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['best', 'dish', 'is', 'noriwrapped', 'tuna']","[3, 5, 5, 5, 5]"
"['the', 'food', 'was', 'absolutely', 'amazing']","[5, 1, 5, 5, 3]"
"['some', 'servers', 'make', 'you', 'feel', 'like', 'they', 'are', 'doing', 'you', 'a', 'favor', 'to', 'bring', 'you', 'the', 'food']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['an', 'excellent', 'alternative', 'to', 'fast', 'food', 'joints', 'and', 'ordering', 'in', 'but', 'the', 'food', 'was', 'slightly', 'disappointing']","[5, 3, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3]"
"['mermaid', 'inn', 'is', 'an', 'overall', 'good', 'restaurant', 'with', 'really', 'good', 'seafood']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 1]"
"['i', 'work', 'around', 'the', 'corner', 'and', 'tried', 'it', 'with', 'a', 'colleague', 'for', 'the', 'first', 'time']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'went', 'here', 'with', 'my', 'boyfriend', 'and', 'another', 'couple']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'staff', 'is', 'also', 'attentive', 'and', 'friendly']","[5, 1, 5, 5, 3, 5, 3]"
"['the', 'all', 'you', 'can', 'eat', 'deal', 'is', 'truly', 'amazing', 'here']","[5, 1, 2, 2, 2, 2, 5, 5, 3, 5]"
"['that', 'is', 'a', 'problem', 'since', 'we', 'paid', 'about', '20', 'bucks', 'a', 'dish', 'and', 'had', 'to', 'order', '5', 'dishes', 'to', 'get', 'a', 'decent', 'taste']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1]"
"['this', 'is', 'definitely', 'a', 'place', 'that', 'provides', 'the', 'best', 'experience', 'though', 'to', 'both', 'alisters', 'and', 'people', 'walking', 'in', 'off', 'the', 'street']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['they', 'were', 'such', 'a', 'ripoff', '895', 'for', 'four', 'small', 'meat', 'patties', 'in', 'steamed', 'buns', 'and', 'not', 'worth', 'trying']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 2, 2, 5, 5, 5, 5]"
"['first', 'it', 'took', 'us', 'a', 'long', 'time', 'to', 'find', 'the', 'place']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['all', 'of', 'the', 'pizzas', 'are', 'terrific', 'and', 'the', 'price', 'is', 'even', 'better']","[5, 5, 5, 1, 5, 3, 5, 5, 1, 5, 5, 3]"
"['it', 'is', 'about', 'food', 'and', 'ambiance', 'and', 'imagine', 'how', 'dreadful', 'it', 'will', 'be', 'it', 'we', 'only', 'had', 'to', 'listen', 'to', 'an', 'idle', 'engine']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'food', 'was', 'good', 'too']","[5, 1, 5, 3, 5]"
"['we', 'have', 'tried', 'every', 'thai', 'restaurant', 'between', 'atlantic', 'avenue', 'and', '4th', 'streets', 'and', 'joya', 'is', 'the', 'best']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['immediately', 'after', 'we', 'paid', 'the', 'waiter', 'took', 'the', 'money', 'and', 'said', 'okay', 'you', 'guys', 'are', 'outta', 'here']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'dining', 'room', 'is', 'quietly', 'elegant', 'with', 'no', 'music', 'to', 'shout', 'over', 'how', 'refreshing']","[5, 1, 2, 5, 3, 4, 5, 5, 1, 5, 5, 5, 5, 3]"
"['admittedly', 'this', 'is', 'not', 'the', 'place', 'for', 'gigantic', 'pieces', 'of', 'fish', 'overflowing', 'the', 'plate', 'and', 'thank', 'goodness', 'in', 'my', 'opinion', 'but', 'for', 'simple', 'elegant', 'sushi', 'there', 'is', 'no', 'better', 'place', 'in', 'new', 'york', 'or', 'anywhere', 'in', 'the', 'us']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'am', 'a', 'die', 'hard', 'peep', 'lover']","[5, 5, 5, 5, 5, 5, 5]"
"['once', 'you', 'become', 'a', 'regular', 'you', 'are', 'treated', 'as', 'one']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'menu', 'seemed', 'to', 'have', 'a', 'wide', 'variety', 'of', 'dishes', 'for', 'seafood', 'lovers', 'and', 'interesting', 'ways', 'of', 'preparing', 'them']","[5, 1, 5, 5, 5, 5, 3, 1, 2, 2, 5, 1, 5, 5, 3, 5, 5, 5, 5]"
"['everyone', 'treats', 'you', 'like', 'you', 'were', 'part', 'of', 'the', 'family']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'white', 'bean', 'brushetta', 'to', 'start', 'was', 'incredible', 'and', 'the', 'pasta', 'was', 'phenomenal']","[5, 1, 2, 2, 5, 5, 5, 3, 5, 5, 1, 5, 3]"
"['the', 'rest', 'of', 'the', 'menu', 'is', 'limited', 'by', 'everything', 'is', 'good', 'eats']","[5, 5, 5, 5, 1, 5, 3, 5, 5, 5, 3, 1]"
"['the', 'menu', 'is', 'nothing', 'like', 'the', 'one', 'on', 'the', 'website']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['great', 'food', 'great', 'lay', 'out', 'and', 'awesome', 'service']","[3, 1, 3, 1, 2, 5, 3, 1]"
"['ive', 'asked', 'a', 'cart', 'attendant', 'for', 'a', 'lotus', 'leaf', 'wrapped', 'rice', 'and', 'she', 'replied', 'back', 'rice', 'and', 'just', 'walked', 'away']","[5, 5, 5, 1, 2, 5, 5, 1, 2, 2, 2, 5, 5, 5, 5, 1, 5, 5, 5, 5]"
"['sea', 'has', 'become', 'so', 'popular', 'that', 'theyve', 'let', 'it', 'go', 'to', 'their', 'heads']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['we', 'walked', 'in', 'on', 'a', 'wednesday', 'night', 'and', 'were', 'seated', 'promptly']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 3]"
"['chennai', 'garden', 'is', 'my', 'favorite', 'indian', 'restaurant', 'in', 'the', 'city']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['the', 'wait', 'staff', 'is', 'very', 'freindly', 'they', 'make', 'it', 'feel', 'like', 'youre', 'eating', 'in', 'a', 'freindly', 'little', 'european', 'town']","[5, 1, 2, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['oh', 'yeah', 'ever', 'on', 'the', 'west', 'side', 'try', 'there', 'sister', 'resturant', 'arties', 'cafe']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['besides', 'that', 'there', 'should', 'be', 'more', 'restaurants', 'like', 'it', 'around', 'the', 'city']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['my', 'roommate', 'and', 'i', 'love', 'this', 'place']","[5, 5, 5, 5, 3, 5, 5]"
"['the', 'waitstaff', 'are', 'all', 'very', 'busy', 'its', 'not', 'outstanding', 'service', 'but', 'ive', 'never', 'been', 'dealt', 'with', 'rudely']","[5, 1, 5, 5, 5, 3, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 3]"
"['i', 'have', 'lived', 'in', 'japan', 'for', '7', 'years', 'and', 'the', 'taste', 'of', 'the', 'food', 'and', 'the', 'feel', 'of', 'the', 'restaurant', 'is', 'like', 'being', 'back', 'in', 'japan']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['not', 'worth', 'it']","[5, 3, 5]"
"['in', 'the', 'evening', 'this', 'place', 'attracted', 'a', 'well', 'dressed', 'with', 'it', 'ny', 'crowd']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['they', 'have', 'it', 'all', 'great', 'price', 'food', 'and', 'service']","[5, 5, 5, 5, 3, 1, 1, 5, 1]"
"['so', 'close', 'but', 'not', 'good', 'enough']","[5, 5, 5, 5, 3, 4]"
"['this', 'was', 'on', 'a', 'tuesday', 'night']","[5, 5, 5, 5, 5, 5]"
"['its', 'also', 'a', 'bit', 'of', 'a', 'hassle', 'to', 'get', 'to', 'without', 'a', 'car', 'i', 'happen', 'to', 'live', 'in', 'inwood']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'flavors', 'are', 'great', 'and', 'the', 'menu', 'is', 'extensive']","[5, 1, 5, 3, 5, 5, 1, 5, 3]"
"['the', 'food', 'was', 'amazing', 'the', 'service', 'was', 'so', 'attentive', 'and', 'personable', 'and', 'how', 'about', 'that', 'ambience']","[5, 1, 5, 3, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 1]"
"['this', 'place', 'has', 'the', 'best', 'interior', 'i', 'have', 'seen', 'anywhere', 'in', 'the', 'northside', 'of', 'wburg', 'and', 'will', 'impress', 'whoever', 'you', 'bring', 'there']","[5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['the', 'food', 'has', 'been', 'consistant', 'for', 'years', 'and', 'it', 'never', 'lets', 'you', 'down']","[5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'found', 'the', 'variety', 'of', 'the', 'sashimi', 'plate', 'to', 'be', 'satisfying', 'fresh', 'and', 'yummy']","[5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 3, 3, 5, 3]"
"['and', 'forget', 'what', 'you', 'read', 'under', 'me', 'the', 'atmosphere', 'isnt', 'that', 'bad', 'either']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5]"
"['dont', 'waste', 'your', 'time', 'or', 'money']","[5, 5, 5, 5, 5, 5]"
"['they', 'dont', 'concern', 'much', 'of', 'customers', 'health', 'just', 'want', 'to', 'make', 'money']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['we', 'couldnt', 'carry', 'our', 'conversation', 'as', 'we', 'were', 'routinely', 'interrupted', 'by', 'waitress', 'and', 'servants', 'asking', 'us', 'to', 'order', 'and', 'hinting', 'that', 'were', 'taking', 'too', 'much', 'time', 'amazing', 'we', 'just', 'sat', 'down']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['sometimes', 'i', 'get', 'good', 'food', 'and', 'ok', 'service']","[5, 5, 5, 3, 1, 5, 3, 1]"
"['we', 'just', 'ate', 'at', 'kai', 'and', 'were', 'disapointed']","[5, 5, 5, 5, 5, 5, 5, 3]"
"['its', 'a', 'place', 'for', 'people', 'who', 'pay', 'a', 'lot', 'for', 'mediocre', 'food', 'noise', 'and', 'a', 'chance', 'to', 'be', 'with', 'their', 'fellow', 'bridge', 'and', 'tunnel', 'folks']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'was', 'a', 'great', 'surprise']","[5, 5, 5, 3, 5]"
