Sentence,Sequence
"[u'Good', u',', u'fast', u'service', u'.']","[5, 5, 5, 1, 5]"
"[u'Dakshin', u'is', u'one', u'of', u'the', u'few', u'affordable', u'and', u'tasty', u'Indian', u'restaurant', u'in', u'the', u'upper', u'east', u'side', u'.']","[5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'They', u'charge', u'different', u'prices', u'all', u'the', u'time', u'.']","[5, 5, 3, 1, 5, 5, 5, 5]"
"[u'To', u'dine', u'at', u'Thalia', u'can', u'be', u'slightly', u'deceiving', u'because', u'while', u'its', u'beautiful', u'on', u'the', u'outside', u',', u'its', u'so', u'bland', u'on', u'the', u'inside', u'.']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"[u'I', u'was', u'in', u'love', u'with', u'Pongsri', u'on', u'48th', u',', u'but', u'compared', u'to', u'Suan', u'it', u'is', u'slow', u'in', u'service', u'and', u'overpriced', u'.']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 5, 3, 5]"
"[u'My', u'friends', u'and', u'I', u'experienced', u'amazing', u'cheese', u'and', u'a', u'delicious', u',', u'new', u'summer', u'menu', u'at', u'Artisanal', u'last', u'night', u'.']","[5, 5, 5, 5, 5, 3, 1, 5, 5, 3, 5, 3, 5, 1, 5, 5, 5, 5, 5]"
"[u'I', u'am', u'so', u'coming', u'back', u'here', u'again', u',', u'as', u'much', u'as', u'I', u'can', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'have', u'been', u'going', u'back', u'again', u'and', u'again', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'It', u""'s"", u'charmingly', u'small', u'and', u'that', u'leads', u'to', u'an', u'atmoshere', u'that', u'is', u'extremely', u'cozy', u'and', u'romantic', u',', u'even', u'.']","[5, 5, 3, 4, 5, 5, 5, 5, 5, 1, 5, 5, 5, 3, 5, 3, 5, 5, 5]"
"[u'It', u'is', u'obvious', u'that', u'no', u'one', u'in', u'the', u'restaurant', u'has', u'any', u'idea', u'about', u'or', u'experience', u'with', u'Japanese', u'cuisine', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5]"
"[u'In', u'terms', u'of', u'the', u'food', u'itself', u'--', u'nothing', u'special', u',', u'we', u'limited', u'ourselves', u'to', u'several', u'appetizers', u'.']","[5, 5, 5, 5, 1, 5, 5, 5, 3, 5, 5, 3, 5, 5, 5, 1, 5]"
"[u'Love', u'the', u'Jazz', u'bands', u'on', u'Fri', u'and', u'Sat', u'.']","[5, 5, 1, 2, 5, 5, 5, 5, 5]"
"[u'Overall', u',', u'excellent', u'restaurant', u'!']","[5, 5, 3, 5, 5]"
"[u'To', u'begin', u',', u'we', u'were', u'told', u'there', u'was', u'a', u'30', u'minute', u'wait', u'and', u'started', u'to', u'leave', u',', u'when', u'the', u'hostess', u'offered', u'to', u'call', u'us', u'on', u'our', u'cell', u'phone', u'when', u'the', u'table', u'was', u'ready', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'servers', u'give', u'you', u'some', u'sample', u'slices', u'of', u'your', u'order', u'while', u'you', u'wait', u'(', u'shortly', u'I', u'might', u'add', u')', u'.']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'service', u'was', u'ok', u'.']","[5, 1, 5, 3, 5]"
"[u'When', u'asked', u'about', u'how', u'a', u'certain', u'dish', u'was', u'prepared', u'in', u'comparison', u'to', u'a', u'similar', u'at', u'other', u'thai', u'restaurants', u',', u'he', u'replied', u'this', u'is', u'not', u'Mcdonald', u""'s"", u',', u'every', u'place', u'makes', u'things', u'differently', u'While', u'it', u'is', u'understandable', u'that', u'every', u'place', u'is', u'indeed', u'different', u',', u'there', u'was', u'not', u'a', u'need', u'to', u'be', u'uncourteous', u'to', u'customers', u'and', u'downright', u'rude', u'.']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5]"
"[u'I', u'ate', u'here', u'for', u'the', u'first', u'time', u'and', u'absolutely', u'loved', u'it', u'!']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"[u'Do', u""n't"", u'expect', u'to', u'sit', u'down', u'inside', u'though', u',', u'there', u'are', u'only', u'a', u'few', u'tables', u'and', u'they', u'are', u'always', u'full', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 3, 5]"
"[u'The', u'staff', u'is', u'accomodating', u',', u'the', u'ambiance', u'is', u'exciting', u'and', u'yet', u'relaxed', u',', u'and', u'the', u'food', u'is', u'out', u'of', u'this', u'world', u'!']","[5, 1, 5, 3, 5, 5, 1, 5, 3, 5, 5, 3, 5, 5, 5, 1, 5, 3, 4, 4, 4, 5]"
"[u'The', u'food', u'was', u'delicious', u'(', u'I', u'had', u'a', u'halibut', u'special', u',', u'my', u'husband', u'had', u'steak', u')', u',', u'and', u'the', u'service', u'was', u'top', u'-', u'notch', u'.']","[5, 1, 5, 3, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 1, 5, 5, 5, 5, 1, 5, 3, 4, 4, 5]"
"[u'The', u'manager', u'claimed', u'that', u'he', u'could', u'not', u'compensate', u'us', u'for', u'anything', u'on', u'the', u'bill', u'which', u'just', u'shows', u'the', u'lack', u'of', u'sophistication', u'from', u'the', u'entire', u'group', u'.']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"[u'This', u'is', u'by', u'far', u'my', u'favorite', u'place', u'in', u'the', u'neighborhood', u'.']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"[u'But', u'too', u'far', u'east', u'!']","[5, 5, 3, 5, 5]"
"[u'Satisfying', u'.']","[5, 5]"
"[u'Highly', u'Highly', u'Highly', u'recommended', u'!']","[5, 5, 5, 3, 5]"
"[u'it', u""'s"", u'the', u'only', u'place', u'you', u'can', u'get', u'yummy', u'authentic', u'japanese', u'comfort', u'food', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 1, 2, 2, 5]"
"[u'We', u'took', u'advanatage', u'of', u'the', u'half', u'price', u'sushi', u'deal', u'on', u'saturday', u'so', u'it', u'was', u'well', u'worth', u'it', u'.']","[5, 5, 5, 5, 5, 1, 2, 2, 2, 5, 5, 5, 5, 5, 3, 4, 5, 5]"
"[u'we', u'came', u'here', u'on', u'a', u'crowded', u'saturday', u'night', u'and', u'were', u'seated', u'right', u'away', u'despite', u'being', u'15', u'minutes', u'late', u'for', u'our', u'reservation', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1, 5]"
"[u'This', u'place', u'is', u'cool', u'enough', u'to', u'be', u'in', u'the', u'East', u'Village', u',', u'but', u'French', u'enough', u'to', u'make', u'you', u'feel', u'like', u'you', u'could', u'be', u'in', u'a', u'bistro', u'in', u'a', u'back', u'alley', u'in', u'Paris', u'.']","[5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'We', u'were', u'fast', u'to', u'order', u'the', u'appetizer', u'platter', u'since', u'we', u'were', u'very', u'hungry', u'.']","[5, 5, 3, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5]"
"[u'The', u'staff', u'are', u'attentive', u',', u'and', u'have', u'smiles', u'on', u'their', u'faces', u'.']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'This', u'is', u'the', u'BEST', u'Shabu', u'-', u'Shabu', u'Restaurant', u'in', u'the', u'Try', u'-', u'State', u'Area', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'No', u'dress', u'codes', u',', u'no', u'attitudes', u',', u'plenty', u'of', u'comfort', u'companionship', u',', u'a', u'great', u'place', u'to', u'relax', u'in', u'an', u'always', u'busy', u'Midtown', u'.']","[5, 1, 2, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Largest', u'and', u'freshest', u'pieces', u'of', u'sushi', u',', u'and', u'delicious', u'!']","[5, 5, 5, 1, 2, 2, 5, 5, 5, 5]"
"[u'Even', u'the', u'pasta', u'is', u'delicious', u'here', u'(', u'a', u'rarity', u'in', u'New', u'York', u'pizza', u'restaurants', u')', u'.']","[5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'but', u'when', u'we', u'looked', u'at', u'the', u'menu', u',', u'there', u'were', u""n't"", u'a', u'lot', u'of', u'choices', u',', u'most', u'of', u'them', u'were', u'dumplings', u'in', u'the', u'appetizer', u'section', u'.']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 1, 5, 5]"
"[u'Maybe', u'I', u'say', u'so', u'because', u'it', u'looked', u'promising', u'for', u'people', u'who', u'like', u'artery', u'-', u'clogging', u'jewish', u'deli', u'food', u',', u'but', u'turns', u'out', u'to', u'be', u'poorly', u'run', u'and', u'awful', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5]"
"[u'After', u'my', u'3rd', u'time', u'the', u'manager', u'remembered', u'me', u'and', u'treated', u'me', u'like', u'an', u'usual', u'customer', u'.']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'This', u'place', u'is', u'greatly', u'welcome', u'in', u'the', u'desolate', u'little', u'strip', u'between', u'the', u'Prospect', u'Expressway', u'and', u'Greenwood', u'Cemetery', u'-', u'a', u'wasteland', u'we', u'like', u'to', u'call', u'The', u'Sliv', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'now', u'if', u'they', u'could', u'only', u'get', u'a', u'toaster', u'.']","[5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'You', u'will', u'find', u'yourself', u'returning', u'quite', u'often', u'.']","[5, 5, 5, 5, 5, 5, 5, 5]"
"[u'When', u'he', u""'s"", u'not', u'making', u'authentic', u'Neapolitan', u'pizza', u'in', u'the', u'open', u'brick', u'oven', u'or', u'lightly', u'frying', u'zucchini', u'blossoms', u',', u'he', u""'s"", u'visiting', u'the', u'regulars', u'(', u'a', u'growing', u'legion', u')', u'and', u'checking', u'on', u'newcomers', u'.']","[5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Wait', u'staff', u'is', u'blantently', u'unappreciative', u'of', u'your', u'business', u'but', u'its', u'the', u'best', u'pie', u'on', u'the', u'UWS', u'!']","[1, 2, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5]"
"[u'The', u'ingredients', u'taste', u'fresher', u',', u'the', u'crust', u'is', u'thinner', u'and', u'crispier', u',', u'the', u'slice', u'is', u'less', u'oily', u',', u'and', u'it', u""'s"", u'never', u'burnt', u'like', u'it', u'occasionally', u'is', u'at', u'Joe', u""'s"", u'.']","[5, 1, 5, 3, 5, 5, 1, 5, 3, 5, 3, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Fish', u'is', u'so', u'very', u'fresh', u'.']","[1, 5, 5, 5, 3, 5]"
"[u'The', u'prices', u'were', u'CHEAP', u'compared', u'to', u'the', u'quality', u'of', u'service', u'and', u'food', u'.']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 5]"
"[u'Go', u'only', u'if', u'you', u'are', u'already', u'in', u'the', u'neighborhood', u'and', u'do', u""n't"", u'want', u'to', u'bother', u'going', u'farther', u'for', u'a', u'better', u'place', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Top', u'spot', u'in', u'town', u'for', u'Vietnamese', u'classics', u',', u'better', u'than', u'places', u'that', u'cost', u'a', u'lot', u'more', u'.']","[5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'less', u'wait', u'time', u'for', u'me', u'!']","[3, 1, 2, 5, 5, 5]"
"[u'This', u'was', u'the', u'perfect', u'quiet', u',', u'relaxing', u',', u'and', u'delicious', u'accompaniment', u'to', u'our', u'afternoon', u'of', u'theater', u'.']","[5, 5, 5, 3, 3, 5, 3, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'decor', u'is', u'really', u'blah', u',', u'and', u'not', u'at', u'all', u'hip', u'or', u'happening', u'.']","[5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 3, 5]"
"[u'Having', u'discovered', u'Ping', u""'s"", u'on', u'the', u'internet', u',', u'we', u'entered', u'with', u'qualms', u'but', u'were', u'instantly', u'put', u'to', u'ease', u'by', u'the', u'fish', u'tanks', u'that', u'greet', u'you', u'as', u'u', u'walk', u'in', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'You', u'can', u'not', u'go', u'wrong', u'at', u'the', u'Red', u'Eye', u'Grill', u'.']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"[u'It', u'appears', u'to', u'be', u'the', u'owner', u""'s"", u'first', u'venture', u'and', u'it', u'shows', u'.']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'come', u'from', u'a', u'family', u'of', u'pizzeria', u'owners', u',', u'and', u'I', u""'m"", u'almost', u'ashamed', u'to', u'say', u'that', u'the', u'pizza', u'in', u'Fornino', u""'s"", u'blows', u'my', u'families', u'receipies', u'away', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'go', u'twice', u'a', u'month', u'!']","[5, 5, 5, 5, 5, 5]"
"[u'We', u'ordered', u'some', u'beef', u'and', u'noodle', u'soup', u'dishes', u'from', u'the', u'Thai', u'section', u'of', u'the', u'menu', u'but', u'nothing', u'we', u'got', u'was', u'Thai', u'.']","[5, 5, 5, 1, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"[u'They', u'have', u'a', u'huge', u'selection', u'of', u'different', u'cream', u'cheeses', u'and', u'all', u'of', u'their', u'salads', u'are', u'great', u'.']","[5, 5, 5, 3, 5, 5, 3, 1, 2, 5, 5, 5, 5, 1, 5, 3, 5]"
"[u'The', u'lobster', u'sandwich', u'is', u'good', u'and', u'the', u'spaghetti', u'with', u'Scallops', u'and', u'Shrimp', u'is', u'great', u'.']","[5, 1, 2, 5, 3, 5, 5, 1, 2, 2, 2, 2, 5, 3, 5]"
"[u'The', u'food', u'was', u'authentic', u'.']","[5, 1, 5, 3, 5]"
"[u'The', u'dim', u'sum', u'is', u'delectable', u'while', u'the', u'prices', u'are', u'quite', u'easy', u'on', u'the', u'wallet', u'.']","[5, 1, 2, 5, 3, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5]"
"[u'I', u'only', u'tried', u'a', u'simple', u'dish', u'of', u'spinach', u'ravioli', u'in', u'a', u'light', u'oil', u'and', u'garlic', u'sauce', u',', u'but', u'it', u'actually', u'faired', u'better', u'than', u'most', u'NYC', u'Italian', u'joints', u'I', u""'ve"", u'tried', u'similar', u'dishes', u'at', u'.']","[5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'worst', u'excuse', u'for', u'Japanese', u'food', u'I', u""'ve"", u'ever', u'encountered', u'.']","[5, 3, 5, 5, 1, 2, 5, 5, 5, 5, 5]"
"[u'A', u'million', u'better', u'places', u'to', u'go', u'in', u'the', u'city', u'.']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"[u'If', u'celebrities', u'make', u'you', u'sweat', u',', u'then', u'your', u'in', u'for', u'a', u'ride', u',', u'but', u'if', u'your', u'like', u'most', u'around', u'these', u'parts', u'then', u'you', u""'ll"", u'just', u'yawn', u'and', u'wonder', u'what', u's', u'with', u'all', u'the', u'hype', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Okay', u'-', u'i', u'do', u""n't"", u'mind', u'the', u'oily', u'part', u'(', u'cause', u'most', u'are', u'cooked', u'that', u'way', u')', u'but', u'it', u'was', u'way', u'too', u'bland', u'.']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"[u'I', u'ordered', u'a', u'Chicken', u'Teriyaki', u'dish', u'and', u'found', u'that', u'the', u'chicken', u'was', u'extremely', u'dry', u'.']","[5, 5, 5, 1, 2, 2, 5, 5, 5, 5, 1, 5, 5, 3, 5]"
"[u'I', u'love', u'it', u'.']","[5, 3, 5, 5]"
"[u'If', u'you', u'want', u'something', u'really', u'different', u'than', u'try', u'Jekyll', u'and', u'Hyde', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'We', u'had', u'reservations', u'at', u'9', u'pm', u',', u'but', u'was', u'not', u'seated', u'until', u'10:15pm', u'.']","[5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'We', u'had', u'Pam', u""'s"", u'special', u'fried', u'fish', u'and', u'it', u'was', u'amazing', u'.']","[5, 5, 1, 2, 2, 2, 2, 5, 5, 5, 5, 5]"
"[u'Its', u'located', u'in', u'greenewich', u'village', u'.']","[5, 5, 5, 5, 5, 5]"
"[u'There', u'is', u'no', u'excuse', u'for', u'such', u'lousy', u'service', u'!']","[5, 5, 5, 5, 5, 5, 3, 1, 5]"
"[u'Three', u'strikes', u'and', u'this', u'restaurant', u'is', u'out', u'.']","[5, 5, 5, 5, 5, 5, 5, 5]"
"[u'We', u'bring', u'in', u'a', u'party', u'of', u'ten', u'or', u'so', u'every', u'week', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'My', u'boyfriend', u'had', u'the', u'New', u'England', u'Chowder', u'it', u'was', u'good', u'but', u'I', u'think', u'the', u'award', u'should', u'go', u'to', u'the', u'Lobster', u'Bisque', u'.']","[5, 5, 5, 5, 1, 2, 2, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5]"
"[u'So', u',', u'a', u'little', u'inconsistency', u'there', u'but', u'either', u'way', u',', u'both', u'pizzas', u'were', u'really', u'good', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5]"
"[u'Overall', u'the', u'restaurant', u'is', u'more', u'expensive', u'than', u'our', u'other', u'sushi', u'favorites', u',', u'but', u'everything', u'was', u'delicious', u'.']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3, 5]"
"[u'We', u'would', u'return', u'to', u'this', u'place', u'again', u'!']","[5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Not', u'enough', u'wines', u'by', u'the', u'glass', u'either', u'.']","[5, 3, 1, 2, 2, 2, 5, 5]"
"[u'I', u'had', u'the', u'duck', u'breast', u'special', u'on', u'my', u'last', u'visit', u'and', u'it', u'was', u'incredible', u'.']","[5, 5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"[u'I', u'must', u'say', u'it', u""'s"", u'a', u'little', u'pricey', u'for', u'the', u'food', u'because', u'it', u'was', u'not', u'as', u'spectacular', u'as', u'the', u'view', u'.']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"[u'These', u'innovators', u'of', u'french', u'indian', u'fusion', u'do', u'a', u'great', u'job', u'of', u'making', u'dishes', u'as', u'interesting', u'as', u'possible', u'while', u'still', u'being', u'accessible', u'.']","[5, 5, 5, 1, 2, 2, 5, 5, 3, 5, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 3, 5]"
"[u'Just', u'do', u""n't"", u'take', u'the', u'seat', u'between', u'the', u'bar', u'and', u'the', u'back', u'half', u'of', u'the', u'restaurant', u',', u'i', u'saw', u'a', u'woman', u'get', u'nudged', u'40times', u'sitting', u'there', u'.']","[5, 5, 5, 5, 5, 1, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'No', u'gimmicks', u'here', u'--', u'the', u'food', u'speaks', u'for', u'itself', u'in', u'its', u'freshness', u'and', u'preparation', u'.']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'We', u'were', u'worried', u'we', u'would', u'have', u'trouble', u'getting', u'in', u',', u'but', u'somehow', u'managed', u'to', u'have', u'a', u'short', u'wait', u'.']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'My', u'wife', u'had', u'the', u'fried', u'shrimp', u'which', u'are', u'huge', u'and', u'loved', u'it', u'.']","[5, 5, 5, 5, 1, 2, 5, 5, 3, 5, 3, 5, 5]"
"[u'Everything', u'I', u'had', u'was', u'good', u',', u'and', u'I', u""'m"", u'a', u'eater', u'.']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"[u'One', u'should', u'not', u'go', u'to', u'Lucky', u'Strike', u'for', u'the', u'food', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'The', u'service', u'is', u'awful', u'--', u'the', u'last', u'time', u'I', u'was', u'there', u'(', u'and', u'I', u'do', u'mean', u'the', u'last', u'time', u')', u'we', u'were', u'told', u'that', u'they', u'needed', u'our', u'table', u'so', u'we', u'would', u'have', u'to', u'leave', u'.']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"[u'We', u'could', u'only', u'get', u'through', u'an', u'appetizer', u'and', u'cheese', u'fondue', u'.']","[5, 5, 5, 5, 5, 5, 1, 5, 1, 2, 5]"
"[u'To', u'me', u'it', u'exemplifies', u'Soho', u',', u'cute', u',', u'artsy', u',', u'interesting', u'.']","[5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 3, 5]"
"[u'Try', u'everything', u'for', u'that', u'matter', u',', u'it', u'is', u'all', u'good', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"[u'Both', u'times', u'we', u'waited', u'well', u'over', u'a', u'half', u'hour', u'for', u'a', u'table', u'(', u'even', u'though', u'we', u'had', u'reservations', u')', u'.']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 1, 5, 5]"
"[u'happy', u'to', u'be', u'a', u'regular', u'at', u'this', u'place', u'and', u'would', u'warmly', u'recommend', u'it', u'to', u'anyone', u'.']","[3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"[u'I', u""'ve"", u'been', u'eating', u'at', u'Taj', u'Mahal', u'for', u'over', u'twenty', u'years', u'and', u'have', u'found', u'them', u'to', u'be', u'the', u'most', u'excellent', u'of', u'the', u'Indian', u'eateries', u'on', u'this', u'block', u'of', u'Indian', u'restaurants', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'night', u'without', u'a', u'reservation', u',', u'we', u'had', u'to', u'wait', u'at', u'the', u'bar', u'for', u'a', u'little', u'while', u',', u'but', u'the', u'manager', u'was', u'so', u'nice', u'and', u'made', u'our', u'wait', u'a', u'great', u'experience', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5]"
"[u'Try', u'the', u'green', u'curry', u'!', u'!', u'!']","[5, 5, 1, 2, 5, 5, 5]"
"[u'We', u'had', u'the', u'scallops', u'as', u'an', u'appetizer', u'and', u'they', u'were', u'delicious', u'and', u'the', u'sauce', u'was', u'wonderful', u'.']","[5, 5, 5, 1, 5, 5, 1, 5, 5, 5, 3, 5, 5, 1, 5, 3, 5]"
"[u'We', u'were', u'also', u'seated', u'promptly', u'at', u'the', u'time', u'of', u'our', u'reservation', u'and', u'the', u'service', u'was', u'very', u'quick', u'and', u'professional', u'.']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 3, 5]"
"[u'You', u'rarely', u'have', u'to', u'wait', u'for', u'a', u'seat', u'and', u'the', u'currys', u'(', u'masaman', u',', u'green', u',', u'red', u')', u'are', u'full', u'of', u'flavor', u'and', u'come', u'super', u'spicy', u'if', u'you', u'ask', u'for', u'it', u'.']","[5, 3, 5, 5, 5, 5, 5, 1, 5, 5, 1, 2, 2, 2, 2, 2, 2, 2, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'food', u'there', u'are', u'sastifying', u'.']","[5, 1, 5, 5, 3, 5]"
"[u'I', u'highly', u'recommend', u'to', u'anyone', u'to', u'give', u'this', u'place', u'a', u'try', u'.']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'highly', u'recommend', u'visiting', u'this', u'restaurant', u'and', u'having', u'dinner', u'and', u'drinks', u'!']","[5, 5, 3, 5, 5, 5, 5, 5, 1, 5, 1, 5]"
"[u'The', u'bar', u'is', u'very', u'well', u'stocked', u'with', u'interesting', u'beers', u'and', u'well', u'priced', u'wines', u'.']","[5, 1, 5, 5, 3, 5, 5, 3, 1, 5, 3, 5, 1, 5]"
"[u'I', u'agree', u'.']","[5, 5, 5]"
