Sentence,Sequence,Tags
"['people', 'dress', 'in', 'suits', 'or', 'evening', 'gowns', 'as', 'well', 'as', 'shirts', 'jeans']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('people', 'NOUN', 'NNS', 'nsubj'), ('dress', 'VERB', 'VBP', 'ROOT'), ('in', 'ADP', 'IN', 'prep'), ('suits', 'NOUN', 'NNS', 'pobj'), ('or', 'CCONJ', 'CC', 'cc'), ('evening', 'NOUN', 'NN', 'compound'), ('gowns', 'NOUN', 'NNS', 'conj'), ('as', 'ADV', 'RB', 'advmod'), ('well', 'ADV', 'RB', 'advmod'), ('as', 'ADP', 'IN', 'cc'), ('shirts', 'NOUN', 'NNS', 'compound'), ('jeans', 'NOUN', 'NNS', 'conj')]"
"['we', 'split', 'a', 'tasty', 'vegetable', 'samosa', 'and', 'the', 'malai', 'tikka', 'wrap']","[5, 5, 5, 3, 1, 2, 5, 5, 1, 2, 2]","[('we', 'PRON', 'PRP', 'nsubj'), ('split', 'VERB', 'VBD', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('tasty', 'ADJ', 'JJ', 'amod'), ('vegetable', 'NOUN', 'NN', 'amod'), ('samosa', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('malai', 'NOUN', 'NN', 'compound'), ('tikka', 'NOUN', 'NN', 'compound'), ('wrap', 'NOUN', 'NN', 'conj')]"
"['knowledge', 'of', 'the', 'chef', 'and', 'the', 'waitress', 'are', 'below', 'average']","[5, 5, 5, 1, 5, 5, 1, 5, 3, 4]","[('knowledge', 'NOUN', 'NN', 'nsubj'), ('of', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('chef', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('waitress', 'NOUN', 'NN', 'nsubj'), ('are', 'VERB', 'VBP', 'ROOT'), ('below', 'ADP', 'IN', 'prep'), ('average', 'ADJ', 'JJ', 'pobj')]"
"['we', 'were', 'walking', 'around', 'the', 'village', 'and', 'went', 'into', 'this', 'place', 'just', 'for', 'some', 'drinks']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]","[('we', 'PRON', 'PRP', 'nsubj'), ('were', 'VERB', 'VBD', 'aux'), ('walking', 'VERB', 'VBG', 'ROOT'), ('around', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('village', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('went', 'VERB', 'VBD', 'conj'), ('into', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'det'), ('place', 'NOUN', 'NN', 'pobj'), ('just', 'ADV', 'RB', 'advmod'), ('for', 'ADP', 'IN', 'prep'), ('some', 'DET', 'DT', 'det'), ('drinks', 'NOUN', 'NNS', 'pobj')]"
"['decent', 'wine', 'selection', 'too']","[3, 1, 2, 5]","[('decent', 'ADJ', 'JJ', 'amod'), ('wine', 'NOUN', 'NN', 'compound'), ('selection', 'NOUN', 'NN', 'ROOT'), ('too', 'ADV', 'RB', 'advmod')]"
"['go', 'with', 'a', 'group', 'of', 'friends', 'and', 'you', 'will', 'have', 'a', 'great', 'time']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]","[('go', 'VERB', 'VB', 'ROOT'), ('with', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('group', 'NOUN', 'NN', 'pobj'), ('of', 'ADP', 'IN', 'prep'), ('friends', 'NOUN', 'NNS', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('you', 'PRON', 'PRP', 'nsubj'), ('will', 'VERB', 'MD', 'aux'), ('have', 'VERB', 'VB', 'conj'), ('a', 'DET', 'DT', 'det'), ('great', 'ADJ', 'JJ', 'amod'), ('time', 'NOUN', 'NN', 'dobj')]"
"['it', 'saves', 'walking', 'in', 'and', 'waiting', 'for', 'a', 'table', 'in', 'the', 'often', 'noisy', 'crowded', 'bar', 'at', 'dinnertime']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 1, 5, 5]","[('it', 'PRON', 'PRP', 'nsubj'), ('saves', 'VERB', 'VBZ', 'ROOT'), ('walking', 'VERB', 'VBG', 'xcomp'), ('in', 'ADV', 'RB', 'advmod'), ('and', 'CCONJ', 'CC', 'cc'), ('waiting', 'VERB', 'VBG', 'conj'), ('for', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('table', 'NOUN', 'NN', 'pobj'), ('in', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('often', 'ADV', 'RB', 'amod'), ('noisy', 'ADJ', 'JJ', 'amod'), ('crowded', 'VERB', 'VBD', 'amod'), ('bar', 'NOUN', 'NN', 'pobj'), ('at', 'ADP', 'IN', 'prep'), ('dinnertime', 'NOUN', 'NN', 'pobj')]"
"['i', 'have', 'to', 'say', 'i', 'have', 'never', 'had', 'a', 'disapointing', 'meal', 'here']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('say', 'VERB', 'VB', 'xcomp'), ('i', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), ('never', 'ADV', 'RB', 'neg'), ('had', 'VERB', 'VBN', 'ccomp'), ('a', 'DET', 'DT', 'det'), ('disapointing', 'VERB', 'VBG', 'amod'), ('meal', 'NOUN', 'NN', 'dobj'), ('here', 'ADV', 'RB', 'advmod')]"
"['its', 'one', 'of', 'our', 'favorite', 'places', 'to', 'eat', 'in', 'ny']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5]","[('its', 'ADJ', 'PRP$', 'poss'), ('one', 'NUM', 'CD', 'ROOT'), ('of', 'ADP', 'IN', 'prep'), ('our', 'ADJ', 'PRP$', 'poss'), ('favorite', 'ADJ', 'JJ', 'amod'), ('places', 'NOUN', 'NNS', 'pobj'), ('to', 'PART', 'TO', 'aux'), ('eat', 'VERB', 'VB', 'relcl'), ('in', 'ADP', 'IN', 'prep'), ('ny', 'NOUN', 'NN', 'punct')]"
"['the', 'place', 'does', 'get', 'crowded', 'so', 'i', 'recommend', 'going', 'between', '45', 'pm']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('place', 'NOUN', 'NN', 'nsubjpass'), ('does', 'VERB', 'VBZ', 'aux'), ('get', 'VERB', 'VB', 'auxpass'), ('crowded', 'VERB', 'VBN', 'ROOT'), ('so', 'ADV', 'RB', 'mark'), ('i', 'PRON', 'PRP', 'nsubj'), ('recommend', 'VERB', 'VBP', 'advcl'), ('going', 'VERB', 'VBG', 'xcomp'), ('between', 'ADP', 'IN', 'quantmod'), ('45', 'NUM', 'CD', 'nummod'), ('pm', 'NOUN', 'NN', 'dobj')]"
"['mine', 'was', 'a', 'little', 'burnt', 'but', 'still', 'delicious', 'with', 'goat', 'cheese', 'and', 'panchetta', 'raddichio', 'was', 'kind', 'of', 'bitter', 'though']","[5, 5, 5, 5, 3, 5, 5, 3, 5, 1, 2, 5, 1, 1, 5, 5, 5, 5, 5]","[('mine', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('little', 'ADJ', 'JJ', 'advmod'), ('burnt', 'VERB', 'VBN', 'acomp'), ('but', 'CCONJ', 'CC', 'cc'), ('still', 'ADV', 'RB', 'advmod'), ('delicious', 'ADJ', 'JJ', 'conj'), ('with', 'ADP', 'IN', 'prep'), ('goat', 'NOUN', 'NN', 'compound'), ('cheese', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('panchetta', 'NOUN', 'NN', 'compound'), ('raddichio', 'NOUN', 'NN', 'conj'), ('was', 'VERB', 'VBD', 'conj'), ('kind', 'ADV', 'RB', 'advmod'), ('of', 'ADV', 'RB', 'advmod'), ('bitter', 'ADJ', 'JJ', 'acomp'), ('though', 'ADP', 'IN', 'advmod')]"
"['disappointing', 'food', 'lousy', 'service']","[3, 1, 3, 1]","[('disappointing', 'ADJ', 'JJ', 'amod'), ('food', 'NOUN', 'NN', 'nmod'), ('lousy', 'ADJ', 'JJ', 'amod'), ('service', 'NOUN', 'NN', 'ROOT')]"
"['im', 'from', 'sichuan', 'this', 'is', 'the', 'restaurant', 'i', 'recommend', 'going']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('m', 'VERB', 'VBP', 'ccomp'), ('from', 'ADP', 'IN', 'prep'), ('sichuan', 'NOUN', 'NN', 'pobj'), ('this', 'DET', 'DT', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('restaurant', 'NOUN', 'NN', 'attr'), ('i', 'PRON', 'PRP', 'nsubj'), ('recommend', 'VERB', 'VBP', 'relcl'), ('going', 'VERB', 'VBG', 'xcomp')]"
"['this', 'lovely', 'frenchasian', 'fusion', 'restaurant', 'stands', 'out', 'amongst', 'other', 'great', 'restaurants', 'on', 'smith', 'street']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]","[('this', 'DET', 'DT', 'det'), ('lovely', 'ADJ', 'JJ', 'amod'), ('frenchasian', 'ADJ', 'JJ', 'amod'), ('fusion', 'NOUN', 'NN', 'compound'), ('restaurant', 'NOUN', 'NN', 'nsubj'), ('stands', 'VERB', 'VBZ', 'ROOT'), ('out', 'PART', 'RP', 'prt'), ('amongst', 'ADP', 'IN', 'prep'), ('other', 'ADJ', 'JJ', 'amod'), ('great', 'ADJ', 'JJ', 'amod'), ('restaurants', 'NOUN', 'NNS', 'pobj'), ('on', 'ADP', 'IN', 'prep'), ('smith', 'ADJ', 'JJ', 'amod'), ('street', 'NOUN', 'NN', 'pobj')]"
"['if', 'you', 'want', 'a', 'casual', 'neighborhood', 'bistro', 'that', 'has', 'great', 'food', 'and', 'excellent', 'service', 'this', 'is', 'the', 'place']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 1, 5, 3, 1, 5, 5, 5, 5]","[('if', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('want', 'VERB', 'VBP', 'advcl'), ('a', 'DET', 'DT', 'det'), ('casual', 'ADJ', 'JJ', 'amod'), ('neighborhood', 'NOUN', 'NN', 'compound'), ('bistro', 'ADJ', 'JJ', 'dobj'), ('that', 'ADJ', 'WDT', 'nsubj'), ('has', 'VERB', 'VBZ', 'relcl'), ('great', 'ADJ', 'JJ', 'amod'), ('food', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('excellent', 'ADJ', 'JJ', 'amod'), ('service', 'NOUN', 'NN', 'conj'), ('this', 'DET', 'DT', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('place', 'NOUN', 'NN', 'attr')]"
"['great', 'place', 'to', 'go', 'for', 'a', 'drink', 'too', 'because', 'they', 'have', '100', 'kinds', 'of', 'beer']","[3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2]","[('great', 'ADJ', 'JJ', 'amod'), ('place', 'NOUN', 'NN', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('go', 'VERB', 'VB', 'relcl'), ('for', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('drink', 'NOUN', 'NN', 'pobj'), ('too', 'ADV', 'RB', 'advmod'), ('because', 'ADP', 'IN', 'mark'), ('they', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'advcl'), ('100', 'NUM', 'CD', 'nummod'), ('kinds', 'NOUN', 'NNS', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('beer', 'NOUN', 'NN', 'pobj')]"
"['but', 'this', 'place', 'is', 'a', 'welloiled', 'machine', 'so', 'they', 'know', 'what', 'theyre', 'doing']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('but', 'CCONJ', 'CC', 'cc'), ('this', 'DET', 'DT', 'det'), ('place', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('welloiled', 'VERB', 'VBN', 'amod'), ('machine', 'NOUN', 'NN', 'attr'), ('so', 'ADV', 'RB', 'advmod'), ('they', 'PRON', 'PRP', 'nsubj'), ('know', 'VERB', 'VBP', 'ROOT'), ('what', 'NOUN', 'WP', 'dobj'), ('they', 'PRON', 'PRP', 'nsubj'), ('re', 'VERB', 'VBZ', 'aux'), ('doing', 'VERB', 'VBG', 'ccomp')]"
"['over', 'price', 'and', 'small', 'portions']","[3, 1, 5, 3, 1]","[('over', 'ADP', 'IN', 'ROOT'), ('price', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('small', 'ADJ', 'JJ', 'amod'), ('portions', 'NOUN', 'NNS', 'conj')]"
"['meanwhile', 'the', 'bartender', 'continued', 'to', 'pour', 'champagne', 'from', 'his', 'reserve', 'after', 'we', 'had', 'finished', 'our', 'bottle', 'and', 'we', 'enjoyed', 'an', 'amuse', 'of', 'turnip', 'soup', 'with', 'pureed', 'basil', 'gratis']","[5, 5, 1, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 1, 2, 2, 2, 2, 5]","[('meanwhile', 'ADV', 'RB', 'advmod'), ('the', 'DET', 'DT', 'det'), ('bartender', 'NOUN', 'NN', 'nsubj'), ('continued', 'VERB', 'VBD', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('pour', 'VERB', 'VB', 'xcomp'), ('champagne', 'NOUN', 'NN', 'dobj'), ('from', 'ADP', 'IN', 'prep'), ('his', 'ADJ', 'PRP$', 'poss'), ('reserve', 'NOUN', 'NN', 'pobj'), ('after', 'ADP', 'IN', 'mark'), ('we', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'aux'), ('finished', 'VERB', 'VBN', 'advcl'), ('our', 'ADJ', 'PRP$', 'poss'), ('bottle', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('we', 'PRON', 'PRP', 'nsubj'), ('enjoyed', 'VERB', 'VBD', 'conj'), ('an', 'DET', 'DT', 'det'), ('amuse', 'NOUN', 'NN', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('turnip', 'NOUN', 'NN', 'compound'), ('soup', 'NOUN', 'NN', 'pobj'), ('with', 'ADP', 'IN', 'prep'), ('pureed', 'NOUN', 'NN', 'pobj'), ('basil', 'NOUN', 'NN', 'compound'), ('gratis', 'NOUN', 'NN', 'pobj')]"
"['but', 'id', 'go', 'back']","[5, 5, 5, 5]","[('but', 'CCONJ', 'CC', 'cc'), ('i', 'PRON', 'PRP', 'nsubj'), ('d', 'VERB', 'MD', 'aux'), ('go', 'VERB', 'VB', 'ROOT'), ('back', 'ADV', 'RB', 'advmod')]"
"['stepped', 'on', 'my', 'foot', 'on', 'the', 'second', 'time', 'he', 'reached', 'over', 'me', 'to', 'adjust', 'lighting']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('stepped', 'VERB', 'VBD', 'ROOT'), ('on', 'ADP', 'IN', 'prep'), ('my', 'ADJ', 'PRP$', 'poss'), ('foot', 'NOUN', 'NN', 'pobj'), ('on', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('second', 'ADJ', 'JJ', 'amod'), ('time', 'NOUN', 'NN', 'pobj'), ('he', 'PRON', 'PRP', 'nsubj'), ('reached', 'VERB', 'VBD', 'relcl'), ('over', 'ADP', 'IN', 'prep'), ('me', 'PRON', 'PRP', 'pobj'), ('to', 'PART', 'TO', 'aux'), ('adjust', 'VERB', 'VB', 'advcl'), ('lighting', 'NOUN', 'NN', 'dobj')]"
"['the', 'food', 'was', 'well', 'prepared', 'and', 'the', 'service', 'impecable']","[5, 1, 5, 3, 4, 5, 5, 1, 3]","[('the', 'DET', 'DT', 'det'), ('food', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('well', 'ADV', 'RB', 'advmod'), ('prepared', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('service', 'NOUN', 'NN', 'conj'), ('impecable', 'ADJ', 'JJ', 'amod')]"
"['but', 'their', 'best', 'dish', 'is', 'thh', 'thai', 'spiced', 'curry', 'noodles', 'with', 'shrimp', 'a', 'dish', 'that', 'would', 'cost', '2395', 'is', 'most', 'places', 'but', 'it', 'is', '16', 'here']","[5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('but', 'CCONJ', 'CC', 'cc'), ('their', 'ADJ', 'PRP$', 'poss'), ('best', 'ADJ', 'JJS', 'amod'), ('dish', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('thh', 'NOUN', 'NN', 'compound'), ('thai', 'NOUN', 'NN', 'attr'), ('spiced', 'VERB', 'VBN', 'acl'), ('curry', 'NOUN', 'NN', 'compound'), ('noodles', 'NOUN', 'NNS', 'dobj'), ('with', 'ADP', 'IN', 'prep'), ('shrimp', 'NOUN', 'NN', 'pcomp'), (' ', 'SPACE', '', ''), ('a', 'DET', 'DT', 'det'), ('dish', 'NOUN', 'NN', 'nsubj'), ('that', 'ADJ', 'WDT', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('cost', 'VERB', 'VB', 'relcl'), ('2395', 'NUM', 'CD', 'dobj'), ('is', 'VERB', 'VBZ', 'ccomp'), ('most', 'ADJ', 'JJS', 'amod'), ('places', 'NOUN', 'NNS', 'attr'), ('but', 'CCONJ', 'CC', 'cc'), ('it', 'PRON', 'PRP', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('16', 'NUM', 'CD', 'attr'), ('here', 'ADV', 'RB', 'advmod')]"
"['good', 'dark', 'atmosphere', 'and', 'the', 'music', 'is', 'a', 'nice', 'touch']","[3, 3, 1, 5, 5, 1, 5, 5, 3, 5]","[('good', 'ADJ', 'JJ', 'amod'), ('dark', 'ADJ', 'JJ', 'amod'), ('atmosphere', 'NOUN', 'NN', 'nsubj'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('music', 'NOUN', 'NN', 'conj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('nice', 'ADJ', 'JJ', 'amod'), ('touch', 'NOUN', 'NN', 'attr')]"
"['my', 'husband', 'said', 'the', 'portions', 'were', 'very', 'small', 'but', 'if', 'my', 'main', 'course', 'was', 'good', 'to', 'eat', 'the', 'portion', 'wouldve', 'been', 'fine', 'for', 'me']","[5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 1, 5, 5, 3, 5, 5]","[('my', 'ADJ', 'PRP$', 'poss'), ('husband', 'NOUN', 'NN', 'nsubj'), ('said', 'VERB', 'VBD', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('portions', 'NOUN', 'NNS', 'nsubj'), ('were', 'VERB', 'VBD', 'ccomp'), ('very', 'ADV', 'RB', 'advmod'), ('small', 'ADJ', 'JJ', 'acomp'), ('but', 'CCONJ', 'CC', 'cc'), ('if', 'ADP', 'IN', 'mark'), ('my', 'ADJ', 'PRP$', 'poss'), ('main', 'ADJ', 'JJ', 'amod'), ('course', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'advcl'), ('good', 'ADJ', 'JJ', 'acomp'), ('to', 'PART', 'TO', 'aux'), ('eat', 'VERB', 'VB', 'xcomp'), ('the', 'DET', 'DT', 'det'), ('portion', 'NOUN', 'NN', 'compound'), ('wouldve', 'NOUN', 'NNS', 'nsubj'), ('been', 'VERB', 'VBN', 'conj'), ('fine', 'ADJ', 'JJ', 'acomp'), ('for', 'ADP', 'IN', 'prep'), ('me', 'PRON', 'PRP', 'pobj')]"
"['but', 'the', 'thai', 'is', 'definitely', 'not', 'great', 'bland', 'and', 'indistinguished']","[5, 5, 1, 5, 5, 5, 3, 3, 5, 5]","[('but', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('thai', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('definitely', 'ADV', 'RB', 'advmod'), ('not', 'ADV', 'RB', 'neg'), ('great', 'ADJ', 'JJ', 'amod'), (' ', 'SPACE', '', ''), ('bland', 'NOUN', 'NN', 'attr'), ('and', 'CCONJ', 'CC', 'cc'), ('indistinguished', 'VERB', 'VBN', 'conj')]"
"['this', 'thai', 'restaurant', 'is', 'a', 'couple', 'blocks', 'away', 'from', 'sripraphai', 'another', 'delicious', 'thai', 'restaurant']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]","[('this', 'DET', 'DT', 'det'), ('thai', 'ADJ', 'JJ', 'amod'), ('restaurant', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'quantmod'), ('couple', 'NOUN', 'NN', 'nummod'), ('blocks', 'VERB', 'VBZ', 'npadvmod'), ('away', 'ADV', 'RB', 'advmod'), ('from', 'ADP', 'IN', 'prep'), ('sripraphai', 'ADJ', 'PDT', 'pcomp'), ('another', 'DET', 'DT', 'det'), ('delicious', 'ADJ', 'JJ', 'amod'), ('thai', 'ADJ', 'JJ', 'amod'), ('restaurant', 'NOUN', 'NN', 'attr')]"
"['great', 'for', 'groups', 'great', 'for', 'a', 'date', 'great', 'for', 'early', 'brunch', 'or', 'a', 'nightcap']","[3, 5, 5, 3, 5, 5, 5, 5, 5, 5, 1, 5, 5, 1]","[('great', 'ADJ', 'JJ', 'ROOT'), ('for', 'ADP', 'IN', 'prep'), ('groups', 'NOUN', 'NNS', 'pobj'), ('great', 'ADJ', 'JJ', 'amod'), ('for', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('date', 'NOUN', 'NN', 'pobj'), ('great', 'ADJ', 'JJ', 'amod'), ('for', 'ADP', 'IN', 'prep'), ('early', 'ADJ', 'JJ', 'amod'), ('brunch', 'NOUN', 'NN', 'pobj'), ('or', 'CCONJ', 'CC', 'cc'), ('a', 'DET', 'DT', 'det'), ('nightcap', 'NOUN', 'NN', 'conj')]"
"['authentic', 'shanghai', 'style', 'and', 'i', 'cannot', 'recommend', 'a', 'better', 'shanghai', 'place', 'in', 'new', 'york']","[3, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5]","[('authentic', 'ADJ', 'JJ', 'amod'), ('shanghai', 'NOUN', 'NN', 'amod'), ('style', 'NOUN', 'NN', 'ROOT'), ('and', 'CCONJ', 'CC', 'cc'), ('i', 'PRON', 'PRP', 'nsubj'), ('can', 'VERB', 'MD', 'aux'), ('not', 'ADV', 'RB', 'neg'), ('recommend', 'VERB', 'VB', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('better', 'ADJ', 'JJR', 'amod'), ('shanghai', 'NOUN', 'NN', 'amod'), ('place', 'NOUN', 'NN', 'dobj'), ('in', 'ADP', 'IN', 'prep'), ('new', 'ADJ', 'JJ', 'amod'), ('york', 'NOUN', 'NN', 'pobj')]"
"['our', 'friendly', 'server', 'made', 'great', 'food', 'suggestions', 'and', 'also', 'sent', 'both', 'the', 'sommelier', 'and', 'the', 'fromager', 'to', 'the', 'table', 'to', 'help', 'suggest', 'different', 'pairings', 'for', 'wine', 'and', 'cheese']","[5, 3, 5, 5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('our', 'ADJ', 'PRP$', 'poss'), ('friendly', 'ADJ', 'JJ', 'amod'), ('server', 'NOUN', 'NN', 'nsubj'), ('made', 'VERB', 'VBD', 'ROOT'), ('great', 'ADJ', 'JJ', 'amod'), ('food', 'NOUN', 'NN', 'compound'), ('suggestions', 'NOUN', 'NNS', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('also', 'ADV', 'RB', 'advmod'), ('sent', 'VERB', 'VBD', 'conj'), ('both', 'CCONJ', 'CC', 'preconj'), ('the', 'DET', 'DT', 'det'), ('sommelier', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('fromager', 'NOUN', 'NN', 'conj'), ('to', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('table', 'NOUN', 'NN', 'pobj'), ('to', 'PART', 'TO', 'aux'), ('help', 'VERB', 'VB', 'advcl'), ('suggest', 'VERB', 'VB', 'xcomp'), ('different', 'ADJ', 'JJ', 'amod'), ('pairings', 'NOUN', 'NNS', 'dobj'), ('for', 'ADP', 'IN', 'prep'), ('wine', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('cheese', 'NOUN', 'NN', 'conj')]"
"['perhaps', 'the', 'last', 'reviewer', 'who', 'stated', 'she', 'was', 'treated', 'with', 'attitude', 'lives', 'in', 'a', 'parallel', 'universe', 'because', 'i', 'have', 'never', 'had', 'anything', 'but', 'a', 'perfect', 'experience', 'at', 'yasuda']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]","[('perhaps', 'ADV', 'RB', 'advmod'), ('the', 'DET', 'DT', 'det'), ('last', 'ADJ', 'JJ', 'amod'), ('reviewer', 'NOUN', 'NN', 'nsubj'), ('who', 'NOUN', 'WP', 'nsubj'), ('stated', 'VERB', 'VBD', 'relcl'), ('she', 'PRON', 'PRP', 'nsubjpass'), ('was', 'VERB', 'VBD', 'auxpass'), ('treated', 'VERB', 'VBN', 'ccomp'), ('with', 'ADP', 'IN', 'prep'), ('attitude', 'NOUN', 'NN', 'pobj'), ('lives', 'NOUN', 'NNS', 'ROOT'), ('in', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('parallel', 'ADJ', 'JJ', 'amod'), ('universe', 'NOUN', 'NN', 'pobj'), ('because', 'ADP', 'IN', 'mark'), ('i', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), ('never', 'ADV', 'RB', 'neg'), ('had', 'VERB', 'VBN', 'advcl'), ('anything', 'NOUN', 'NN', 'dobj'), ('but', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('perfect', 'ADJ', 'JJ', 'amod'), ('experience', 'NOUN', 'NN', 'conj'), ('at', 'ADP', 'IN', 'prep'), ('yasuda', 'NOUN', 'NN', 'pobj')]"
